"Frame #","Thorax / Sensor #1 / T12/L1 / World Ref. Frame / Quaternion / Q0 / Time","Thorax / Sensor #1 / T12/L1 / World Ref. Frame / Quaternion / Q1 / Time","Thorax / Sensor #1 / T12/L1 / World Ref. Frame / Quaternion / Q2 / Time","Thorax / Sensor #1 / T12/L1 / World Ref. Frame / Quaternion / Q3 / Time","Left Upper Arm / Sensor #9 / Left Shoulder / Thorax - #1 - Center of Mass Ref. Frame / Quaternion / Q0 / Time","Left Upper Arm / Sensor #9 / Left Shoulder / Thorax - #1 - Center of Mass Ref. Frame / Quaternion / Q1 / Time","Left Upper Arm / Sensor #9 / Left Shoulder / Thorax - #1 - Center of Mass Ref. Frame / Quaternion / Q2 / Time","Left Upper Arm / Sensor #9 / Left Shoulder / Thorax - #1 - Center of Mass Ref. Frame / Quaternion / Q3 / Time","Left Forearm / Sensor #11 / Left Elbow / Left Upper Arm - #9 - Center of Mass Ref. Frame / Quaternion / Q0 / Time","Left Forearm / Sensor #11 / Left Elbow / Left Upper Arm - #9 - Center of Mass Ref. Frame / Quaternion / Q1 / Time","Left Forearm / Sensor #11 / Left Elbow / Left Upper Arm - #9 - Center of Mass Ref. Frame / Quaternion / Q2 / Time","Left Forearm / Sensor #11 / Left Elbow / Left Upper Arm - #9 - Center of Mass Ref. Frame / Quaternion / Q3 / Time","Right Upper Arm / Sensor #10 / Right Shoulder / Thorax - #1 - Center of Mass Ref. Frame / Quaternion / Q0 / Time","Right Upper Arm / Sensor #10 / Right Shoulder / Thorax - #1 - Center of Mass Ref. Frame / Quaternion / Q1 / Time","Right Upper Arm / Sensor #10 / Right Shoulder / Thorax - #1 - Center of Mass Ref. Frame / Quaternion / Q2 / Time","Right Upper Arm / Sensor #10 / Right Shoulder / Thorax - #1 - Center of Mass Ref. Frame / Quaternion / Q3 / Time","Right Forearm / Sensor #12 / Right Elbow / Right Upper Arm - #10 - Center of Mass Ref. Frame / Quaternion / Q0 / Time","Right Forearm / Sensor #12 / Right Elbow / Right Upper Arm - #10 - Center of Mass Ref. Frame / Quaternion / Q1 / Time","Right Forearm / Sensor #12 / Right Elbow / Right Upper Arm - #10 - Center of Mass Ref. Frame / Quaternion / Q2 / Time","Right Forearm / Sensor #12 / Right Elbow / Right Upper Arm - #10 - Center of Mass Ref. Frame / Quaternion / Q3 / Time"
234,0.998605,0.026813,-0.027778,-0.03603,0.98576,0.109254,0.110943,-0.063508,0.978522,-0.102413,-0.150579,0.096604,0.991024,-0.076776,0.08512,-0.068782,0.985719,0.105896,-0.121147,0.049667
235,0.998606,0.026769,-0.02773,-0.03607,0.985774,0.109194,0.110928,-0.063411,0.978319,-0.103234,-0.150508,0.097887,0.991068,-0.076837,0.085338,-0.067802,0.985805,0.105874,-0.121055,0.04821
236,0.998606,0.026726,-0.027687,-0.036116,0.98579,0.10914,0.110924,-0.063267,0.978178,-0.103822,-0.150443,0.098773,0.99109,-0.076908,0.085514,-0.067176,0.985878,0.105882,-0.120906,0.047078
237,0.998607,0.026682,-0.027653,-0.036169,0.985805,0.109097,0.110931,-0.063087,0.978118,-0.104105,-0.150402,0.099127,0.991087,-0.07699,0.085637,-0.066968,0.985935,0.105929,-0.120686,0.046336
238,0.998606,0.026636,-0.027631,-0.036227,0.985821,0.109069,0.110943,-0.062874,0.978148,-0.104061,-0.150386,0.098902,0.991062,-0.077081,0.085712,-0.06714,0.985976,0.10601,-0.120409,0.045977
239,0.998606,0.026592,-0.027619,-0.036291,0.985837,0.109054,0.110951,-0.062625,0.978262,-0.103713,-0.150383,0.098143,0.991021,-0.077177,0.085751,-0.067579,0.986004,0.106111,-0.120107,0.045934
240,0.998604,0.026556,-0.027616,-0.036361,0.985856,0.109047,0.110949,-0.06235,0.978438,-0.10314,-0.150367,0.097009,0.990973,-0.077274,0.085766,-0.068153,0.986021,0.106214,-0.119816,0.046104
241,0.998602,0.02653,-0.027615,-0.036436,0.985876,0.109043,0.110933,-0.06207,0.97864,-0.102469,-0.150316,0.095758,0.990924,-0.077367,0.085766,-0.068763,0.986028,0.106308,-0.119561,0.046394
242,0.998599,0.026518,-0.027614,-0.036516,0.985895,0.109039,0.110903,-0.061819,0.978828,-0.10184,-0.150215,0.094662,0.990876,-0.077453,0.085753,-0.069364,0.986029,0.106389,-0.11935,0.046737
243,0.998597,0.026518,-0.027608,-0.036597,0.985912,0.109036,0.110864,-0.061625,0.978973,-0.101357,-0.150069,0.093905,0.990832,-0.07753,0.085725,-0.069947,0.986025,0.106459,-0.119178,0.047096
244,0.998594,0.026526,-0.027599,-0.03668,0.985924,0.109038,0.110825,-0.061501,0.979066,-0.101056,-0.149901,0.093529,0.99079,-0.077595,0.085679,-0.070517,0.986018,0.106526,-0.119033,0.047448
245,0.99859,0.026539,-0.027585,-0.036769,0.985931,0.109045,0.110794,-0.061439,0.979112,-0.100911,-0.149744,0.093455,0.990752,-0.077647,0.085615,-0.071078,0.98601,0.106596,-0.118907,0.047786
246,0.998587,0.026553,-0.027567,-0.036867,0.985932,0.109061,0.110777,-0.061424,0.979126,-0.100858,-0.149623,0.093556,0.990715,-0.077688,0.085535,-0.071633,0.985999,0.106673,-0.118795,0.048117
247,0.998583,0.026569,-0.027545,-0.036976,0.985928,0.109084,0.110775,-0.061439,0.979123,-0.100842,-0.149551,0.093726,0.990681,-0.077717,0.085439,-0.072185,0.985985,0.106759,-0.118694,0.048449
248,0.998579,0.026586,-0.027516,-0.037093,0.985922,0.109114,0.110783,-0.061474,0.979109,-0.100833,-0.149521,0.093923,0.99065,-0.077737,0.085328,-0.072728,0.98597,0.106852,-0.118606,0.048776
249,0.998575,0.026604,-0.027478,-0.037211,0.985914,0.10915,0.110792,-0.061522,0.979083,-0.100853,-0.149511,0.09419,0.990622,-0.077745,0.08521,-0.073234,0.985954,0.106947,-0.118535,0.049062
250,0.998572,0.026627,-0.027433,-0.037323,0.985905,0.109191,0.110797,-0.061581,0.979032,-0.100962,-0.149489,0.09464,0.990603,-0.077738,0.085097,-0.073633,0.985941,0.107037,-0.118491,0.049223
251,0.998568,0.026657,-0.027384,-0.037426,0.985896,0.109233,0.110797,-0.061654,0.978936,-0.101247,-0.149427,0.095422,0.990599,-0.077713,0.085014,-0.073808,0.985938,0.10711,-0.118491,0.049137
252,0.998565,0.026698,-0.027339,-0.037521,0.985886,0.109269,0.110793,-0.061754,0.978778,-0.101779,-0.149304,0.096659,0.990618,-0.077667,0.084992,-0.073625,0.985948,0.107151,-0.11856,0.048675
253,0.998561,0.026753,-0.027304,-0.037608,0.985875,0.109295,0.11079,-0.061892,0.97855,-0.102585,-0.149115,0.098388,0.990665,-0.0776,0.085055,-0.072989,0.985973,0.107152,-0.118721,0.047764
254,0.998557,0.026822,-0.027283,-0.037687,0.985863,0.109305,0.110787,-0.062077,0.978264,-0.103611,-0.148871,0.100504,0.990737,-0.077517,0.085209,-0.071908,0.98601,0.10711,-0.118981,0.046435
255,0.998552,0.026902,-0.027275,-0.037754,0.985849,0.109302,0.110782,-0.062312,0.977951,-0.104727,-0.148602,0.10277,0.990825,-0.077425,0.085436,-0.070513,0.986051,0.107037,-0.119319,0.04483
256,0.998548,0.026987,-0.027276,-0.037804,0.985833,0.109288,0.110774,-0.062605,0.977653,-0.105764,-0.148352,0.104887,0.990915,-0.077334,0.085698,-0.069018,0.986089,0.106952,-0.119694,0.043156
257,0.998545,0.027072,-0.027278,-0.037836,0.985814,0.109267,0.11076,-0.062964,0.977407,-0.106574,-0.148165,0.106601,0.990993,-0.077253,0.085952,-0.067651,0.986119,0.10688,-0.120054,0.04162
258,0.998542,0.027153,-0.027272,-0.037853,0.985791,0.109243,0.110741,-0.063392,0.977239,-0.107069,-0.14807,0.107777,0.991052,-0.077188,0.086154,-0.066604,0.986139,0.106839,-0.12035,0.040387
259,0.99854,0.027226,-0.02725,-0.037859,0.985766,0.109217,0.110715,-0.063873,0.977155,-0.107223,-0.148067,0.108387,0.991085,-0.077146,0.086277,-0.065996,0.986147,0.106841,-0.120551,0.039568
260,0.99854,0.027293,-0.027211,-0.037857,0.985741,0.109188,0.11068,-0.064368,0.977157,-0.107046,-0.148141,0.108443,0.991092,-0.07713,0.086306,-0.065872,0.986145,0.106889,-0.120647,0.039214
261,0.99854,0.027354,-0.027152,-0.037853,0.98572,0.109157,0.11063,-0.064825,0.977244,-0.106562,-0.148267,0.10796,0.991075,-0.077138,0.086245,-0.066197,0.986131,0.106977,-0.120644,0.039315
262,0.99854,0.02741,-0.027079,-0.037855,0.985706,0.109124,0.110567,-0.065201,0.97741,-0.105812,-0.148424,0.106972,0.991039,-0.077169,0.086112,-0.066869,0.986109,0.107092,-0.120568,0.039797
263,0.99854,0.027459,-0.026996,-0.03787,0.9857,0.109092,0.110493,-0.065466,0.977636,-0.104878,-0.148594,0.105582,0.990992,-0.077214,0.085934,-0.06774,0.98608,0.107218,-0.120449,0.040528
264,0.99854,0.027501,-0.026912,-0.037907,0.985703,0.10906,0.110415,-0.06561,0.977889,-0.103882,-0.148762,0.103974,0.990942,-0.077266,0.085742,-0.068649,0.986049,0.10734,-0.120316,0.041346
265,0.998539,0.027537,-0.026834,-0.037968,0.985713,0.109028,0.11034,-0.065629,0.978134,-0.102963,-0.148913,0.102362,0.990896,-0.077319,0.085564,-0.069464,0.98602,0.107445,-0.120191,0.042109
266,0.998537,0.02757,-0.026773,-0.038049,0.985732,0.108993,0.110269,-0.065517,0.978343,-0.102233,-0.149032,0.100914,0.990859,-0.077368,0.085417,-0.070117,0.985998,0.107527,-0.120083,0.042728
267,0.998533,0.027603,-0.026734,-0.038145,0.98576,0.108955,0.110207,-0.065277,0.978501,-0.101757,-0.149109,0.099737,0.99083,-0.077417,0.085307,-0.070608,0.985983,0.107584,-0.119989,0.043195
268,0.998528,0.027638,-0.026723,-0.038251,0.985794,0.10891,0.110154,-0.064922,0.978602,-0.101565,-0.149132,0.09891,0.990805,-0.077469,0.085232,-0.070986,0.985974,0.107619,-0.119901,0.043557
269,0.998523,0.027675,-0.026737,-0.038362,0.985833,0.108858,0.110115,-0.064488,0.978635,-0.101679,-0.149084,0.098539,0.990781,-0.077529,0.085182,-0.071316,0.985969,0.10764,-0.119809,0.043879
270,0.998516,0.027715,-0.026773,-0.038474,0.985872,0.108801,0.110092,-0.064015,0.978587,-0.102126,-0.148949,0.098748,0.990754,-0.077603,0.085148,-0.071648,0.985964,0.107658,-0.119708,0.044219
271,0.99851,0.027755,-0.026823,-0.038584,0.98591,0.108745,0.110085,-0.063537,0.978453,-0.102916,-0.148722,0.099603,0.990723,-0.07769,0.085125,-0.072011,0.985956,0.107682,-0.119601,0.044611
272,0.998503,0.02779,-0.026881,-0.038689,0.985945,0.108696,0.110091,-0.063072,0.978242,-0.103987,-0.148418,0.101001,0.990687,-0.07779,0.085105,-0.072423,0.985944,0.107719,-0.11949,0.045081
273,0.998497,0.027817,-0.026941,-0.038787,0.985975,0.108662,0.110105,-0.062635,0.977999,-0.105168,-0.148088,0.102606,0.990645,-0.077902,0.085079,-0.072904,0.985927,0.107769,-0.119374,0.045656
274,0.998491,0.027834,-0.026999,-0.03888,0.985999,0.10865,0.110122,-0.062245,0.977794,-0.106192,-0.147807,0.103898,0.990596,-0.078024,0.085035,-0.073488,0.985903,0.107829,-0.119245,0.046365
275,0.998486,0.02784,-0.027054,-0.038969,0.986016,0.108662,0.11014,-0.06192,0.977707,-0.10678,-0.147653,0.104338,0.990539,-0.078153,0.08496,-0.07421,0.985873,0.107891,-0.119089,0.047241
276,0.998482,0.027836,-0.027102,-0.039055,0.986027,0.108701,0.110148,-0.061666,0.977783,-0.10677,-0.147674,0.103598,0.990471,-0.07829,0.084842,-0.075103,0.985837,0.107948,-0.118903,0.048313
277,0.998478,0.027825,-0.027141,-0.039137,0.986033,0.108764,0.110139,-0.061471,0.978012,-0.106208,-0.147859,0.101733,0.990391,-0.078435,0.084675,-0.076183,0.985794,0.107995,-0.118687,0.049603
278,0.998474,0.027808,-0.027172,-0.039215,0.986037,0.108851,0.110103,-0.061314,0.978323,-0.105348,-0.148151,0.099186,0.990299,-0.078589,0.084459,-0.077446,0.985742,0.108031,-0.118451,0.051108
279,0.998471,0.027789,-0.027195,-0.039287,0.986039,0.108959,0.110042,-0.061195,0.978618,-0.104541,-0.14847,0.096611,0.990197,-0.078749,0.084204,-0.078862,0.985679,0.108054,-0.118209,0.052802
280,0.998469,0.027765,-0.027214,-0.039354,0.986037,0.109087,0.109967,-0.061145,0.978821,-0.104074,-0.148757,0.0946,0.990086,-0.078913,0.083922,-0.080373,0.985607,0.108068,-0.117971,0.054621
281,0.998466,0.027737,-0.027235,-0.039417,0.986023,0.109231,0.109899,-0.061232,0.978895,-0.104061,-0.148988,0.093482,0.989973,-0.079076,0.083633,-0.081891,0.985529,0.108073,-0.117748,0.056468
282,0.998464,0.027706,-0.027265,-0.039477,0.985992,0.109386,0.109863,-0.061523,0.978849,-0.104424,-0.149169,0.093265,0.989866,-0.079231,0.083358,-0.083304,0.985451,0.108066,-0.117552,0.058223
283,0.998461,0.027677,-0.02731,-0.039538,0.98594,0.109542,0.109877,-0.062056,0.978722,-0.104974,-0.149319,0.093742,0.989773,-0.079379,0.083118,-0.0845,0.985378,0.108046,-0.117402,0.059776
284,0.998457,0.027656,-0.027376,-0.039602,0.985868,0.109687,0.109947,-0.062815,0.978556,-0.105522,-0.149442,0.094655,0.9897,-0.079523,0.08293,-0.085397,0.985313,0.108009,-0.117319,0.061061
285,0.998452,0.027652,-0.027464,-0.039675,0.985782,0.10981,0.110064,-0.063735,0.978384,-0.105957,-0.149526,0.095814,0.989652,-0.079667,0.082806,-0.085937,0.985256,0.10795,-0.117333,0.062048
286,0.998445,0.027669,-0.027573,-0.039761,0.985691,0.109905,0.11021,-0.064719,0.978218,-0.106268,-0.149541,0.097125,0.989634,-0.079813,0.082762,-0.086049,0.985208,0.107855,-0.117482,0.062697
287,0.998437,0.02771,-0.027703,-0.039864,0.985605,0.109972,0.110359,-0.065649,0.978064,-0.106506,-0.149455,0.098538,0.989657,-0.07995,0.082826,-0.0856,0.985174,0.107701,-0.11781,0.062884
288,0.998426,0.02777,-0.027852,-0.039986,0.985535,0.11002,0.110482,-0.066406,0.977925,-0.106743,-0.149246,0.099972,0.989735,-0.080056,0.083039,-0.084385,0.985168,0.10745,-0.118355,0.062374
289,0.998414,0.02784,-0.028021,-0.040124,0.98549,0.11006,0.110556,-0.066885,0.977809,-0.107024,-0.148914,0.101291,0.989883,-0.080095,0.083441,-0.082188,0.985212,0.107061,-0.119127,0.06086
290,0.998401,0.027906,-0.028207,-0.040271,0.985474,0.110106,0.110566,-0.067026,0.977731,-0.107354,-0.148488,0.102317,0.990106,-0.08003,0.084057,-0.078868,0.985326,0.106492,-0.120089,0.058053
291,0.998388,0.027954,-0.028408,-0.040416,0.985486,0.110168,0.110509,-0.066838,0.977704,-0.107689,-0.148025,0.102896,0.990396,-0.079831,0.084878,-0.074427,0.985522,0.105721,-0.121159,0.053756
292,0.998376,0.02797,-0.028622,-0.040547,0.98552,0.110249,0.110396,-0.066397,0.977733,-0.10796,-0.14759,0.102955,0.990733,-0.079485,0.085877,-0.068957,0.985799,0.10474,-0.122232,0.047843
293,0.998366,0.027951,-0.028846,-0.040652,0.985566,0.110342,0.110241,-0.065807,0.977814,-0.10811,-0.147242,0.102529,0.991101,-0.079002,0.087033,-0.062472,0.986144,0.103551,-0.123239,0.040127
294,0.998357,0.027901,-0.029083,-0.040725,0.985621,0.110436,0.110056,-0.065138,0.977932,-0.108123,-0.146998,0.101739,0.99149,-0.078412,0.088372,-0.054681,0.986523,0.102137,-0.124211,0.030208
295,0.99835,0.027838,-0.02934,-0.040768,0.985686,0.110513,0.109843,-0.064376,0.97807,-0.108043,-0.14683,0.100733,0.991887,-0.077776,0.089996,-0.044852,0.986864,0.10044,-0.125338,0.017399
296,0.998341,0.027784,-0.029629,-0.040805,0.985773,0.11055,0.109597,-0.063399,0.978219,-0.107954,-0.146677,0.0996,0.992244,-0.077186,0.092078,-0.031879,0.987018,0.098338,-0.12698,0.000819
297,0.998329,0.027769,-0.02996,-0.040877,0.985896,0.110525,0.109306,-0.062007,0.97838,-0.107952,-0.146472,0.098306,0.992421,-0.076788,0.094812,-0.014677,0.98673,0.095674,-0.129614,-0.020282
298,0.998309,0.027816,-0.030333,-0.04104,0.986071,0.110419,0.108959,-0.05999,0.978568,-0.108106,-0.146175,0.096702,0.992164,-0.076809,0.098294,0.007047,0.985647,0.092305,-0.133685,-0.045905
299,0.998281,0.027938,-0.030731,-0.041356,0.986302,0.110222,0.108556,-0.057229,0.978794,-0.108443,-0.145783,0.094607,0.991207,-0.077604,0.10235,0.031796,0.983481,0.088214,-0.139411,-0.074487
300,0.998242,0.028134,-0.031122,-0.041873,0.986577,0.109936,0.108113,-0.053779,0.97906,-0.108945,-0.145341,0.091914,0.989578,-0.07969,0.106364,0.055427,0.980343,0.083619,-0.146631,-0.102149
301,0.998192,0.028381,-0.03147,-0.042621,0.986868,0.109583,0.107666,-0.049908,0.979353,-0.109557,-0.144922,0.088668,0.98794,-0.083741,0.109171,0.071017,0.977121,0.079078,-0.154824,-0.122522
302,0.998133,0.028641,-0.031746,-0.043616,0.98714,0.109198,0.107275,-0.046064,0.979645,-0.110201,-0.144609,0.085089,0.987447,-0.090479,0.10907,0.069752,0.975385,0.075543,-0.163326,-0.127445
303,0.998065,0.028866,-0.031936,-0.044863,0.987357,0.108828,0.107015,-0.042779,0.979897,-0.110806,-0.144469,0.081567,0.988579,-0.100436,0.103928,0.042694,0.976351,0.074385,-0.1716,-0.108436
304,0.997989,0.029009,-0.032047,-0.046369,0.987492,0.108519,0.106963,-0.040532,0.980073,-0.111329,-0.14452,0.078592,0.989169,-0.113571,0.091441,-0.016846,0.978972,0.077383,-0.179366,-0.05877
305,0.997902,0.029031,-0.032105,-0.048143,0.987529,0.108313,0.107173,-0.03961,0.980151,-0.11176,-0.144719,0.07662,0.983061,-0.128828,0.069781,-0.11011,0.978337,0.086551,-0.186579,0.023551
306,0.997803,0.028917,-0.032145,-0.050196,0.987467,0.108242,0.107661,-0.04003,0.980129,-0.112108,-0.144971,0.07591,0.961836,-0.144,0.038801,-0.229413,0.966627,0.103495,-0.193477,0.13224
307,0.997688,0.028672,-0.03221,-0.052528,0.987314,0.108323,0.108395,-0.041562,0.980031,-0.112374,-0.145159,0.076424,0.920576,-0.156461,0.001081,-0.357852,0.937949,0.128396,-0.200917,0.251792
308,0.997554,0.028327,-0.032339,-0.055117,0.987089,0.108559,0.109308,-0.043851,0.979892,-0.11254,-0.145187,0.077888,0.863081,-0.164606,-0.038731,-0.475916,0.893479,0.159509,-0.210663,0.363145
309,0.9974,0.027928,-0.032564,-0.057905,0.986808,0.108939,0.110328,-0.046592,0.979748,-0.112569,-0.145006,0.079975,0.799961,-0.168604,-0.076299,-0.570801,0.840762,0.193899,-0.224971,0.452671
310,0.997228,0.027529,-0.032903,-0.060801,0.986483,0.109438,0.111396,-0.049652,0.979613,-0.112421,-0.144627,0.082483,0.741603,-0.169743,-0.109409,-0.63972,0.788038,0.228692,-0.245581,0.516126
311,0.997042,0.027175,-0.033359,-0.063686,0.986116,0.110028,0.112479,-0.053082,0.97948,-0.11207,-0.144119,0.085373,0.693512,-0.169345,-0.137935,-0.686541,0.740072,0.261831,-0.272947,0.556092
312,0.996852,0.026893,-0.033912,-0.066433,0.985698,0.110683,0.113563,-0.057034,0.97933,-0.111497,-0.143592,0.088674,0.656274,-0.168217,-0.162882,-0.717271,0.697856,0.29227,-0.306108,0.577818
313,0.996666,0.026683,-0.034532,-0.068937,0.985216,0.111387,0.114646,-0.061627,0.979142,-0.110687,-0.143188,0.092334,0.627672,-0.16665,-0.185542,-0.737448,0.660247,0.319893,-0.343094,0.586539
314,0.996493,0.026525,-0.035181,-0.071132,0.984663,0.112135,0.115729,-0.06687,0.978913,-0.109625,-0.143055,0.096164,0.60475,-0.164622,-0.207026,-0.751211,0.625654,0.345266,-0.381544,0.586321
315,0.996339,0.026389,-0.035817,-0.072999,0.984036,0.112923,0.116813,-0.072637,0.978648,-0.108308,-0.143316,0.099893,0.585037,-0.161998,-0.228078,-0.761228,0.592995,0.36928,-0.419258,0.579837
316,0.996206,0.026247,-0.036407,-0.074558,0.983346,0.113747,0.117892,-0.078704,0.978357,-0.106772,-0.144032,0.10331,0.566927,-0.158636,-0.249087,-0.769015,0.56186,0.392837,-0.454522,0.568685
317,0.996093,0.026089,-0.036923,-0.075855,0.982612,0.114589,0.118959,-0.084802,0.978038,-0.105108,-0.145182,0.106376,0.54948,-0.154416,-0.270193,-0.775386,0.532122,0.416655,-0.486191,0.553952
318,0.995999,0.025921,-0.03735,-0.07694,0.981866,0.115417,0.120002,-0.090652,0.977679,-0.103455,-0.146664,0.10923,0.532038,-0.149207,-0.291433,-0.780858,0.503458,0.441248,-0.513631,0.536669
319,0.995918,0.025761,-0.037681,-0.077868,0.981142,0.116194,0.121012,-0.095995,0.977259,-0.101974,-0.148336,0.112086,0.513934,-0.142836,-0.312819,-0.785885,0.475143,0.46698,-0.536568,0.517941
320,0.995848,0.025628,-0.037922,-0.078684,0.980478,0.116882,0.121981,-0.100612,0.976768,-0.100805,-0.150052,0.115092,0.494434,-0.135079,-0.334339,-0.790889,0.446228,0.494147,-0.554925,0.498757
321,0.995786,0.025533,-0.038077,-0.079426,0.979902,0.117456,0.122898,-0.104364,0.976218,-0.100023,-0.151699,0.118243,0.472884,-0.125712,-0.355897,-0.796187,0.415902,0.522971,-0.568703,0.479691
322,0.995729,0.025476,-0.03815,-0.080118,0.979433,0.117906,0.12374,-0.107225,0.975638,-0.099624,-0.153204,0.121383,0.448939,-0.114594,-0.377247,-0.801877,0.383797,0.553511,-0.577971,0.460732
323,0.995678,0.025444,-0.03814,-0.080763,0.979069,0.118234,0.124479,-0.109314,0.975073,-0.099529,-0.154538,0.124273,0.422737,-0.101762,-0.397974,-0.807809,0.35009,0.585536,-0.582906,0.441368
324,0.995636,0.025418,-0.038047,-0.081337,0.978791,0.11845,0.125085,-0.110865,0.974569,-0.099604,-0.155704,0.126689,0.394901,-0.087471,-0.417548,-0.813668,0.315434,0.618492,-0.583793,0.420898
325,0.995605,0.025373,-0.037875,-0.081803,0.978573,0.118562,0.125534,-0.112158,0.974158,-0.09971,-0.156713,0.12851,0.366369,-0.072175,-0.435426,-0.819127,0.280817,0.651591,-0.580932,0.39886
326,0.99559,0.025281,-0.03764,-0.082127,0.978389,0.118574,0.125815,-0.11343,0.97385,-0.099744,-0.157565,0.129767,0.338155,-0.056452,-0.451137,-0.823978,0.247437,0.683926,-0.574537,0.375402
327,0.995591,0.025121,-0.037371,-0.082287,0.978226,0.118483,0.125929,-0.114792,0.973635,-0.099671,-0.158237,0.130622,0.31119,-0.040943,-0.464317,-0.828187,0.216622,0.714531,-0.564764,0.351514
328,0.995607,0.024869,-0.037102,-0.082293,0.978089,0.118286,0.125889,-0.116202,0.973489,-0.099517,-0.158693,0.13127,0.2863,-0.026315,-0.474687,-0.831872,0.189749,0.742361,-0.551944,0.329019
329,0.995634,0.024507,-0.036873,-0.082178,0.977997,0.117985,0.125719,-0.117455,0.973394,-0.099362,-0.158908,0.131832,0.264236,-0.013243,-0.482018,-0.835262,0.168102,0.766298,-0.536888,0.310292
330,0.995667,0.024018,-0.036712,-0.081987,0.977985,0.117602,0.125439,-0.118236,0.97334,-0.099321,-0.158882,0.13229,0.245641,-0.00237,-0.486115,-0.838658,0.152707,0.785239,-0.520994,0.297734
331,0.995704,0.023394,-0.036633,-0.081759,0.978088,0.117175,0.125068,-0.118206,0.973326,-0.099519,-0.15865,0.132523,0.231057,0.005727,-0.486832,-0.842362,0.144224,0.798188,-0.506109,0.293169
332,0.995741,0.02264,-0.036626,-0.081519,0.978323,0.116754,0.124623,-0.117136,0.973354,-0.100051,-0.15829,0.132346,0.221093,0.01051,-0.484105,-0.846552,0.142966,0.804276,-0.494228,0.297387
333,0.99578,0.021775,-0.036664,-0.081268,0.978685,0.116386,0.124124,-0.11499,0.973431,-0.100931,-0.157927,0.131543,0.216737,0.011432,-0.47797,-0.85114,0.14901,0.802714,-0.487176,0.310009
334,0.99582,0.020832,-0.036713,-0.080998,0.97914,0.116101,0.123599,-0.111933,0.97357,-0.102074,-0.157712,0.129878,0.219478,0.007949,-0.46855,-0.855703,0.162328,0.792813,-0.486257,0.329623
335,0.995863,0.019856,-0.036751,-0.080697,0.979643,0.1159,0.123078,-0.108249,0.973784,-0.10333,-0.157762,0.127195,0.230959,-0.000303,-0.455991,-0.859494,0.182862,0.774128,-0.491846,0.354084
336,0.995909,0.018899,-0.036767,-0.080357,0.980157,0.115758,0.122588,-0.104237,0.974067,-0.104557,-0.158093,0.123561,0.25219,-0.01324,-0.440408,-0.861548,0.210428,0.746729,-0.503033,0.380885
337,0.995956,0.018011,-0.036764,-0.079975,0.980653,0.11564,0.122138,-0.100151,0.974391,-0.10567,-0.158598,0.119347,0.282621,-0.030082,-0.421918,-0.860933,0.244408,0.711553,-0.517465,0.40766
338,0.996003,0.017231,-0.036752,-0.07956,0.981116,0.115513,0.121724,-0.096188,0.974713,-0.106644,-0.159082,0.115127,0.319622,-0.049299,-0.400826,-0.857176,0.283345,0.670681,-0.531588,0.432801
339,0.99605,0.016578,-0.036736,-0.079119,0.981537,0.115363,0.121327,-0.092504,0.975006,-0.107471,-0.159343,0.111462,0.358882,-0.068897,-0.377852,-0.850697,0.324826,0.62719,-0.541446,0.456023
340,0.996096,0.016057,-0.036713,-0.07866,0.981909,0.115193,0.120923,-0.089234,0.975263,-0.108119,-0.159245,0.108691,0.395813,-0.086994,-0.354123,-0.842829,0.365928,0.584351,-0.543848,0.478392
341,0.996141,0.015661,-0.036674,-0.078184,0.982227,0.115018,0.120492,-0.086499,0.975501,-0.108525,-0.158751,0.106855,0.427203,-0.102393,-0.330836,-0.835201,0.404104,0.544506,-0.537265,0.501558
342,0.996187,0.015385,-0.036605,-0.077687,0.982488,0.114848,0.120024,-0.084392,0.975746,-0.108607,-0.157914,0.105768,0.452175,-0.114812,-0.308796,-0.828855,0.438007,0.508343,-0.521998,0.52655
343,0.996235,0.015222,-0.036494,-0.077152,0.982689,0.114687,0.119524,-0.08296,0.976016,-0.108309,-0.15684,0.105181,0.472107,-0.124703,-0.288141,-0.823734,0.467897,0.475035,-0.499718,0.552898
344,0.996288,0.015172,-0.036334,-0.076555,0.982834,0.114535,0.119004,-0.082201,0.976307,-0.107642,-0.155641,0.104946,0.489842,-0.132883,-0.268397,-0.818755,0.495521,0.442965,-0.47275,0.578574
345,0.996347,0.015228,-0.036127,-0.075863,0.982925,0.114398,0.118483,-0.082059,0.976592,-0.1067,-0.154402,0.10509,0.508665,-0.140161,-0.248739,-0.812246,0.523537,0.41055,-0.443424,0.60061
346,0.996416,0.015378,-0.035883,-0.075039,0.982968,0.114288,0.117971,-0.082437,0.976825,-0.105648,-0.153173,0.10578,0.531495,-0.147087,-0.228286,-0.802349,0.554707,0.376706,-0.413624,0.615879
347,0.996496,0.015606,-0.035623,-0.07405,0.982973,0.114224,0.117471,-0.083177,0.976964,-0.104684,-0.151962,0.107193,0.560585,-0.153865,-0.20627,-0.787098,0.591275,0.340845,-0.384655,0.621497
348,0.996586,0.015898,-0.035375,-0.07288,0.982957,0.114219,0.116976,-0.084058,0.976985,-0.103976,-0.15076,0.109369,0.59777,-0.160408,-0.182006,-0.764077,0.63486,0.302562,-0.357396,0.614555
349,0.996685,0.016252,-0.035168,-0.071535,0.982948,0.114271,0.116472,-0.084797,0.976895,-0.103624,-0.149564,0.112113,0.644868,-0.166433,-0.154685,-0.729738,0.686646,0.261368,-0.332565,0.591274
