  ,// User name
24-5-2013,// Evaluation date
06Lprocessed.act,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
66.133,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
16,-0.143430,0.419735,1.388830,-0.131510,0.455172,1.152131,-0.006407,0.400560,0.927487,-0.137787,0.288653,0.915552,-0.141016,0.329895,0.523514,-0.192814,0.324950,0.091065,-0.198338,0.003448,1.442600,-0.187067,-0.205182,1.288446,-0.090206,-0.434143,1.359666,-0.140479,0.127081,0.917132,-0.128949,0.087432,0.509422,-0.179575,0.075604,0.088133,
17,-0.143274,0.419642,1.388857,-0.131203,0.455032,1.152160,-0.005850,0.400310,0.927674,-0.137654,0.288736,0.915569,-0.140961,0.329954,0.523528,-0.192805,0.324955,0.091074,-0.199421,0.004148,1.444862,-0.187511,-0.209133,1.297260,-0.091151,-0.432909,1.383601,-0.140328,0.127167,0.917089,-0.128902,0.087454,0.509382,-0.179553,0.075608,0.088118,
18,-0.143145,0.419505,1.388874,-0.130905,0.454854,1.152179,-0.005281,0.400086,0.927850,-0.137514,0.288808,0.915584,-0.140917,0.330010,0.523543,-0.192790,0.324960,0.091081,-0.200479,0.004866,1.447093,-0.188062,-0.212857,1.306169,-0.092191,-0.430419,1.407370,-0.140181,0.127243,0.917047,-0.128863,0.087476,0.509342,-0.179527,0.075613,0.088101,
19,-0.143043,0.419329,1.388881,-0.130620,0.454643,1.152190,-0.004705,0.399894,0.928012,-0.137367,0.288869,0.915599,-0.140883,0.330061,0.523557,-0.192773,0.324966,0.091088,-0.201518,0.005610,1.449285,-0.188722,-0.216348,1.315166,-0.093334,-0.426711,1.430869,-0.140031,0.127311,0.917006,-0.128826,0.087498,0.509302,-0.179498,0.075617,0.088084,
20,-0.142966,0.419120,1.388879,-0.130351,0.454404,1.152194,-0.004128,0.399739,0.928160,-0.137210,0.288917,0.915612,-0.140855,0.330105,0.523571,-0.192754,0.324970,0.091094,-0.202546,0.006386,1.451433,-0.189492,-0.219595,1.324236,-0.094580,-0.421836,1.454002,-0.139866,0.127368,0.916965,-0.128786,0.087515,0.509262,-0.179464,0.075620,0.088068,
21,-0.142913,0.418885,1.388870,-0.130098,0.454145,1.152191,-0.003557,0.399617,0.928291,-0.137046,0.288952,0.915624,-0.140830,0.330140,0.523584,-0.192734,0.324974,0.091100,-0.203570,0.007201,1.453531,-0.190373,-0.222587,1.333364,-0.095918,-0.415848,1.476672,-0.139678,0.127414,0.916926,-0.128737,0.087526,0.509222,-0.179428,0.075622,0.088054,
22,-0.142883,0.418631,1.388849,-0.129862,0.453874,1.152180,-0.002997,0.399525,0.928404,-0.136876,0.288974,0.915634,-0.140803,0.330165,0.523597,-0.192713,0.324976,0.091105,-0.204588,0.008059,1.455578,-0.191362,-0.225312,1.342530,-0.097332,-0.408803,1.498784,-0.139462,0.127447,0.916890,-0.128676,0.087530,0.509186,-0.179391,0.075624,0.088043,
23,-0.142872,0.418361,1.388813,-0.129643,0.453593,1.152154,-0.002448,0.399456,0.928499,-0.136705,0.288983,0.915643,-0.140771,0.330178,0.523607,-0.192693,0.324976,0.091111,-0.205596,0.008962,1.457576,-0.192453,-0.227759,1.351710,-0.098801,-0.400754,1.520240,-0.139225,0.127465,0.916860,-0.128605,0.087527,0.509153,-0.179353,0.075626,0.088037,
24,-0.142882,0.418081,1.388755,-0.129444,0.453306,1.152106,-0.001912,0.399398,0.928574,-0.136536,0.288978,0.915651,-0.140732,0.330179,0.523617,-0.192676,0.324975,0.091118,-0.206585,0.009906,1.459528,-0.193637,-0.229922,1.360879,-0.100304,-0.391748,1.540942,-0.138978,0.127466,0.916836,-0.128523,0.087515,0.509127,-0.179314,0.075628,0.088034,
25,-0.142908,0.417792,1.388667,-0.129266,0.453008,1.152028,-0.001388,0.399340,0.928626,-0.136375,0.288959,0.915656,-0.140686,0.330168,0.523624,-0.192663,0.324972,0.091125,-0.207544,0.010888,1.461442,-0.194897,-0.231800,1.370011,-0.101811,-0.381826,1.560791,-0.138735,0.127449,0.916820,-0.128434,0.087492,0.509106,-0.179274,0.075630,0.088035,
26,-0.142944,0.417499,1.388544,-0.129109,0.452694,1.151914,-0.000878,0.399268,0.928651,-0.136220,0.288925,0.915659,-0.140634,0.330143,0.523629,-0.192652,0.324966,0.091132,-0.208460,0.011903,1.463323,-0.196210,-0.233393,1.379079,-0.103284,-0.371026,1.579683,-0.138510,0.127413,0.916810,-0.128339,0.087459,0.509094,-0.179232,0.075631,0.088039,
27,-0.142983,0.417202,1.388385,-0.128975,0.452357,1.151759,-0.000387,0.399174,0.928642,-0.136070,0.288874,0.915658,-0.140578,0.330107,0.523631,-0.192642,0.324959,0.091138,-0.209324,0.012945,1.465171,-0.197554,-0.234707,1.388054,-0.104673,-0.359397,1.597516,-0.138313,0.127356,0.916809,-0.128242,0.087415,0.509089,-0.179190,0.075632,0.088047,
28,-0.143014,0.416904,1.388193,-0.128860,0.451995,1.151566,0.000074,0.399049,0.928595,-0.135916,0.288806,0.915651,-0.140520,0.330059,0.523627,-0.192630,0.324950,0.091143,-0.210131,0.014010,1.466982,-0.198904,-0.235749,1.396900,-0.105921,-0.347011,1.614192,-0.138150,0.127276,0.916815,-0.128146,0.087361,0.509091,-0.179151,0.075632,0.088058,
29,-0.143025,0.416605,1.387975,-0.128762,0.451607,1.151341,0.000492,0.398886,0.928506,-0.135752,0.288720,0.915637,-0.140464,0.330002,0.523618,-0.192615,0.324940,0.091145,-0.210881,0.015092,1.468741,-0.200241,-0.236531,1.405576,-0.106975,-0.333967,1.629625,-0.138023,0.127175,0.916829,-0.128056,0.087297,0.509100,-0.179120,0.075634,0.088072,
30,-0.143009,0.416306,1.387742,-0.128676,0.451195,1.151096,0.000849,0.398678,0.928376,-0.135571,0.288615,0.915617,-0.140411,0.329936,0.523603,-0.192596,0.324929,0.091145,-0.211584,0.016185,1.470431,-0.201547,-0.237065,1.414032,-0.107791,-0.320391,1.643754,-0.137931,0.127052,0.916848,-0.127975,0.087225,0.509114,-0.179099,0.075637,0.088090,
31,-0.142957,0.416008,1.387507,-0.128597,0.450766,1.150844,0.001131,0.398417,0.928211,-0.135368,0.288494,0.915592,-0.140359,0.329862,0.523585,-0.192574,0.324919,0.091144,-0.212251,0.017281,1.472032,-0.202807,-0.237368,1.422219,-0.108345,-0.306428,1.656546,-0.137870,0.126912,0.916872,-0.127905,0.087145,0.509132,-0.179089,0.075640,0.088110,
32,-0.142866,0.415715,1.387283,-0.128520,0.450327,1.150597,0.001328,0.398097,0.928016,-0.135139,0.288357,0.915564,-0.140306,0.329780,0.523565,-0.192548,0.324908,0.091143,-0.212896,0.018371,1.473529,-0.204007,-0.237462,1.430084,-0.108635,-0.292224,1.667994,-0.137830,0.126759,0.916897,-0.127842,0.087057,0.509152,-0.179088,0.075643,0.088131,
33,-0.142737,0.415433,1.387077,-0.128441,0.449887,1.150365,0.001435,0.397712,0.927798,-0.134882,0.288208,0.915537,-0.140245,0.329690,0.523547,-0.192520,0.324898,0.091143,-0.213530,0.019446,1.474906,-0.205145,-0.237367,1.437573,-0.108679,-0.277913,1.678114,-0.137800,0.126600,0.916923,-0.127783,0.086962,0.509172,-0.179092,0.075645,0.088152,
34,-0.142574,0.415171,1.386890,-0.128357,0.449455,1.150149,0.001457,0.397257,0.927565,-0.134595,0.288046,0.915511,-0.140171,0.329595,0.523531,-0.192492,0.324889,0.091146,-0.214163,0.020498,1.476155,-0.206230,-0.237108,1.444637,-0.108494,-0.263611,1.686927,-0.137768,0.126438,0.916948,-0.127725,0.086859,0.509191,-0.179098,0.075646,0.088172,
35,-0.142385,0.414938,1.386719,-0.128269,0.449039,1.149945,0.001405,0.396731,0.927320,-0.134279,0.287874,0.915489,-0.140077,0.329494,0.523519,-0.192464,0.324881,0.091151,-0.214801,0.021520,1.477268,-0.207285,-0.236709,1.451228,-0.108080,-0.249408,1.694444,-0.137727,0.126276,0.916971,-0.127667,0.086750,0.509210,-0.179100,0.075646,0.088190,
36,-0.142182,0.414742,1.386554,-0.128181,0.448640,1.149744,0.001297,0.396137,0.927063,-0.133943,0.287693,0.915468,-0.139963,0.329389,0.523510,-0.192437,0.324872,0.091158,-0.215446,0.022507,1.478240,-0.208347,-0.236198,1.457303,-0.107413,-0.235376,1.700662,-0.137671,0.126114,0.916995,-0.127611,0.086632,0.509229,-0.179094,0.075645,0.088204,
37,-0.141977,0.414585,1.386384,-0.128097,0.448257,1.149535,0.001152,0.395482,0.926792,-0.133599,0.287504,0.915447,-0.139835,0.329280,0.523501,-0.192414,0.324863,0.091167,-0.216100,0.023454,1.479066,-0.209460,-0.235600,1.462821,-0.106449,-0.221569,1.705556,-0.137601,0.125947,0.917019,-0.127561,0.086507,0.509249,-0.179078,0.075642,0.088215,
38,-0.141782,0.414469,1.386199,-0.128020,0.447887,1.149306,0.000989,0.394779,0.926507,-0.133263,0.287308,0.915425,-0.139700,0.329165,0.523491,-0.192396,0.324851,0.091176,-0.216763,0.024358,1.479739,-0.210675,-0.234941,1.467744,-0.105155,-0.208030,1.709098,-0.137522,0.125772,0.917045,-0.127522,0.086374,0.509270,-0.179050,0.075636,0.088223,
39,-0.141602,0.414396,1.385992,-0.127951,0.447523,1.149052,0.000826,0.394045,0.926206,-0.132944,0.287108,0.915401,-0.139566,0.329044,0.523479,-0.192386,0.324837,0.091184,-0.217435,0.025216,1.480254,-0.212038,-0.234245,1.472042,-0.103547,-0.194784,1.711278,-0.137440,0.125586,0.917074,-0.127493,0.086234,0.509293,-0.179012,0.075629,0.088229,
40,-0.141442,0.414365,1.385759,-0.127890,0.447163,1.148768,0.000679,0.393295,0.925893,-0.132645,0.286903,0.915375,-0.139437,0.328914,0.523463,-0.192387,0.324822,0.091190,-0.218116,0.026030,1.480614,-0.213583,-0.233532,1.475694,-0.101697,-0.181839,1.712111,-0.137365,0.125386,0.917108,-0.127472,0.086089,0.509320,-0.178966,0.075621,0.088234,
41,-0.141301,0.414377,1.385497,-0.127838,0.446807,1.148451,0.000559,0.392541,0.925576,-0.132357,0.286690,0.915347,-0.139312,0.328770,0.523446,-0.192397,0.324807,0.091193,-0.218809,0.026800,1.480828,-0.215330,-0.232816,1.478697,-0.099720,-0.169190,1.711631,-0.137305,0.125171,0.917146,-0.127452,0.085938,0.509351,-0.178917,0.075611,0.088241,
42,-0.141177,0.414435,1.385207,-0.127794,0.446462,1.148102,0.000474,0.391792,0.925260,-0.132071,0.286466,0.915318,-0.139188,0.328612,0.523427,-0.192417,0.324790,0.091193,-0.219510,0.027527,1.480915,-0.217267,-0.232111,1.481065,-0.097725,-0.156832,1.709872,-0.137264,0.124941,0.917188,-0.127428,0.085784,0.509386,-0.178872,0.075600,0.088249,
43,-0.141066,0.414538,1.384890,-0.127759,0.446138,1.147723,0.000425,0.391056,0.924948,-0.131779,0.286227,0.915289,-0.139062,0.328439,0.523407,-0.192443,0.324773,0.091189,-0.220213,0.028212,1.480903,-0.219351,-0.231427,1.482834,-0.095786,-0.144771,1.706849,-0.137242,0.124696,0.917234,-0.127392,0.085628,0.509424,-0.178834,0.075587,0.088261,
44,-0.140970,0.414688,1.384548,-0.127732,0.445845,1.147318,0.000407,0.390343,0.924636,-0.131484,0.285969,0.915259,-0.138935,0.328254,0.523388,-0.192469,0.324756,0.091181,-0.220902,0.028852,1.480823,-0.221503,-0.230775,1.484049,-0.093931,-0.133029,1.702560,-0.137234,0.124439,0.917281,-0.127342,0.085469,0.509463,-0.178806,0.075573,0.088274,
45,-0.140890,0.414880,1.384184,-0.127713,0.445589,1.146893,0.000410,0.389665,0.924316,-0.131196,0.285691,0.915227,-0.138814,0.328064,0.523369,-0.192491,0.324737,0.091171,-0.221553,0.029443,1.480703,-0.223616,-0.230165,1.484759,-0.092154,-0.121639,1.696995,-0.137234,0.124172,0.917328,-0.127280,0.085310,0.509501,-0.178789,0.075557,0.088289,
46,-0.140827,0.415109,1.383803,-0.127699,0.445374,1.146452,0.000427,0.389032,0.923981,-0.130933,0.285399,0.915192,-0.138711,0.327878,0.523349,-0.192506,0.324717,0.091160,-0.222136,0.029979,1.480561,-0.225573,-0.229608,1.485012,-0.090442,-0.110643,1.690154,-0.137242,0.123897,0.917373,-0.127211,0.085148,0.509537,-0.178783,0.075541,0.088305,
47,-0.140783,0.415367,1.383410,-0.127688,0.445195,1.146002,0.000453,0.388454,0.923629,-0.130713,0.285097,0.915152,-0.138636,0.327703,0.523326,-0.192512,0.324696,0.091147,-0.222620,0.030451,1.480403,-0.227258,-0.229117,1.484850,-0.088791,-0.100084,1.682071,-0.137265,0.123618,0.917414,-0.127148,0.084983,0.509569,-0.178786,0.075524,0.088321,
48,-0.140757,0.415645,1.383012,-0.127678,0.445048,1.145549,0.000488,0.387937,0.923265,-0.130548,0.284795,0.915107,-0.138596,0.327542,0.523299,-0.192508,0.324674,0.091135,-0.222980,0.030854,1.480224,-0.228576,-0.228701,1.484320,-0.087220,-0.090006,1.672829,-0.137313,0.123339,0.917451,-0.127102,0.084814,0.509598,-0.178797,0.075507,0.088338,
49,-0.140747,0.415934,1.382616,-0.127666,0.444926,1.145103,0.000535,0.387486,0.922901,-0.130440,0.284503,0.915058,-0.138589,0.327397,0.523268,-0.192497,0.324652,0.091122,-0.223199,0.031183,1.480012,-0.229462,-0.228366,1.483476,-0.085770,-0.080458,1.662581,-0.137392,0.123061,0.917482,-0.127081,0.084641,0.509622,-0.178814,0.075490,0.088353,
50,-0.140751,0.416226,1.382234,-0.127652,0.444827,1.144675,0.000591,0.387102,0.922553,-0.130382,0.284227,0.915008,-0.138609,0.327266,0.523235,-0.192480,0.324629,0.091109,-0.223268,0.031441,1.479754,-0.229876,-0.228110,1.482383,-0.084502,-0.071495,1.651567,-0.137500,0.122789,0.917509,-0.127086,0.084468,0.509642,-0.178832,0.075476,0.088367,
51,-0.140767,0.416515,1.381880,-0.127639,0.444753,1.144279,0.000653,0.386787,0.922239,-0.130358,0.283973,0.914957,-0.138645,0.327147,0.523200,-0.192460,0.324609,0.091096,-0.223191,0.031632,1.479441,-0.229812,-0.227926,1.481114,-0.083481,-0.063191,1.640123,-0.137623,0.122527,0.917533,-0.127110,0.084299,0.509659,-0.178851,0.075463,0.088379,
52,-0.140796,0.416800,1.381570,-0.127632,0.444710,1.143932,0.000712,0.386542,0.921977,-0.130349,0.283742,0.914907,-0.138685,0.327039,0.523165,-0.192439,0.324590,0.091082,-0.222978,0.031768,1.479071,-0.229287,-0.227802,1.479742,-0.082762,-0.055641,1.628686,-0.137745,0.122276,0.917555,-0.127142,0.084139,0.509675,-0.178867,0.075454,0.088389,
53,-0.140841,0.417077,1.381320,-0.127636,0.444708,1.143651,0.000755,0.386369,0.921782,-0.130333,0.283536,0.914858,-0.138720,0.326940,0.523129,-0.192419,0.324573,0.091069,-0.222652,0.031863,1.478652,-0.228352,-0.227722,1.478327,-0.082377,-0.048965,1.617789,-0.137844,0.122042,0.917577,-0.127169,0.083990,0.509692,-0.178879,0.075446,0.088397,
54,-0.140904,0.417349,1.381141,-0.127656,0.444757,1.143450,0.000772,0.386272,0.921662,-0.130295,0.283354,0.914810,-0.138743,0.326852,0.523093,-0.192400,0.324558,0.091055,-0.222249,0.031932,1.478200,-0.227099,-0.227668,1.476907,-0.082309,-0.043301,1.608025,-0.137910,0.121831,0.917602,-0.127180,0.083856,0.509711,-0.178883,0.075439,0.088403,
55,-0.140989,0.417617,1.381043,-0.127698,0.444868,1.143336,0.000753,0.386258,0.921620,-0.130224,0.283201,0.914764,-0.138753,0.326776,0.523058,-0.192385,0.324546,0.091041,-0.221818,0.031986,1.477732,-0.225661,-0.227624,1.475494,-0.082475,-0.038798,1.599968,-0.137939,0.121652,0.917629,-0.127169,0.083740,0.509733,-0.178881,0.075433,0.088410,
56,-0.141101,0.417887,1.381022,-0.127766,0.445049,1.143307,0.000697,0.386335,0.921651,-0.130118,0.283083,0.914721,-0.138748,0.326714,0.523023,-0.192373,0.324535,0.091029,-0.221418,0.032035,1.477270,-0.224205,-0.227578,1.474079,-0.082723,-0.035600,1.594086,-0.137935,0.121515,0.917658,-0.127134,0.083646,0.509759,-0.178872,0.075429,0.088418,
57,-0.141244,0.418161,1.381067,-0.127862,0.445304,1.143353,0.000606,0.386510,0.921743,-0.129985,0.283006,0.914681,-0.138728,0.326672,0.522989,-0.192365,0.324528,0.091020,-0.221099,0.032081,1.476829,-0.222904,-0.227527,1.472646,-0.082865,-0.033834,1.590659,-0.137906,0.121431,0.917686,-0.127075,0.083578,0.509786,-0.178857,0.075428,0.088427,
58,-0.141425,0.418441,1.381161,-0.127988,0.445631,1.143455,0.000491,0.386795,0.921878,-0.129835,0.282979,0.914648,-0.138691,0.326652,0.522959,-0.192363,0.324524,0.091014,-0.220900,0.032125,1.476429,-0.221897,-0.227468,1.471192,-0.082728,-0.033593,1.589746,-0.137860,0.121406,0.917712,-0.126995,0.083543,0.509813,-0.178839,0.075432,0.088439,
59,-0.141650,0.418725,1.381280,-0.128143,0.446021,1.143590,0.000368,0.387199,0.922038,-0.129684,0.283008,0.914622,-0.138637,0.326659,0.522933,-0.192367,0.324523,0.091013,-0.220827,0.032165,1.476085,-0.221256,-0.227405,1.469744,-0.082203,-0.034912,1.591211,-0.137804,0.121446,0.917732,-0.126896,0.083545,0.509838,-0.178819,0.075440,0.088451,
60,-0.141922,0.419007,1.381403,-0.128325,0.446459,1.143736,0.000253,0.387733,0.922205,-0.129550,0.283099,0.914605,-0.138564,0.326695,0.522911,-0.192376,0.324528,0.091018,-0.220865,0.032201,1.475809,-0.220970,-0.227340,1.468361,-0.081276,-0.037766,1.594767,-0.137738,0.121553,0.917744,-0.126780,0.083588,0.509858,-0.178799,0.075453,0.088465,
61,-0.142244,0.419277,1.381511,-0.128531,0.446924,1.143874,0.000162,0.388402,0.922365,-0.129446,0.283253,0.914598,-0.138475,0.326764,0.522895,-0.192386,0.324536,0.091027,-0.220978,0.032234,1.475609,-0.220963,-0.227275,1.467122,-0.080029,-0.042055,1.600049,-0.137660,0.121723,0.917748,-0.126651,0.083674,0.509871,-0.178779,0.075471,0.088478,
62,-0.142612,0.419525,1.381594,-0.128759,0.447397,1.143991,0.000107,0.389204,0.922510,-0.129383,0.283471,0.914600,-0.138375,0.326868,0.522884,-0.192396,0.324550,0.091040,-0.221126,0.032263,1.475486,-0.221117,-0.227215,1.466105,-0.078605,-0.047622,1.606662,-0.137567,0.121951,0.917740,-0.126514,0.083801,0.509874,-0.178764,0.075493,0.088489,
63,-0.143016,0.419743,1.381648,-0.129001,0.447861,1.144083,0.000088,0.390128,0.922635,-0.129367,0.283746,0.914613,-0.138273,0.327006,0.522880,-0.192401,0.324570,0.091055,-0.221269,0.032288,1.475435,-0.221308,-0.227164,1.465371,-0.077161,-0.054274,1.614227,-0.137460,0.122226,0.917721,-0.126377,0.083965,0.509866,-0.178754,0.075517,0.088497,
64,-0.143442,0.419927,1.381678,-0.129249,0.448304,1.144155,0.000099,0.391153,0.922740,-0.129399,0.284073,0.914636,-0.138182,0.327178,0.522883,-0.192401,0.324593,0.091071,-0.221378,0.032308,1.475450,-0.221422,-0.227127,1.464953,-0.075831,-0.061815,1.622405,-0.137341,0.122536,0.917689,-0.126247,0.084159,0.509845,-0.178755,0.075542,0.088501,
65,-0.143874,0.420076,1.381694,-0.129496,0.448721,1.144214,0.000126,0.392250,0.922829,-0.129478,0.284439,0.914669,-0.138113,0.327381,0.522895,-0.192392,0.324620,0.091086,-0.221427,0.032322,1.475522,-0.221363,-0.227106,1.464852,-0.074699,-0.070069,1.630915,-0.137216,0.122868,0.917645,-0.126132,0.084373,0.509812,-0.178769,0.075567,0.088501,
66,-0.144296,0.420196,1.381707,-0.129733,0.449114,1.144272,0.000153,0.393385,0.922905,-0.129600,0.284832,0.914711,-0.138076,0.327612,0.522915,-0.192374,0.324650,0.091101,-0.221399,0.032329,1.475646,-0.221056,-0.227102,1.465047,-0.073817,-0.078894,1.639545,-0.137091,0.123211,0.917593,-0.126032,0.084597,0.509770,-0.178800,0.075592,0.088498,
67,-0.144697,0.420292,1.381729,-0.129957,0.449488,1.144339,0.000163,0.394527,0.922974,-0.129760,0.285237,0.914760,-0.138077,0.327863,0.522944,-0.192346,0.324680,0.091113,-0.221284,0.032331,1.475817,-0.220453,-0.227111,1.465502,-0.073219,-0.088176,1.648143,-0.136961,0.123555,0.917535,-0.125946,0.084823,0.509722,-0.178848,0.075616,0.088495,
