  ,// User name
28-5-2013,// Evaluation date
01R,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
85.800,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q0 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q1 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q2 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q3 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q0 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q1 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q2 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q3 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,
1206,0.852182,-0.126490,0.089336,-0.499805,0.858269,-0.068951,0.118037,-0.494659,0.895304,0.218162,-0.012248,0.388183,0.953095,0.077057,-0.194802,-0.218461,0.974782,0.131880,0.145399,0.106141,0.998097,-0.034799,0.025224,0.044207,0.999436,-0.029088,-0.013155,-0.010440,0.756520,-0.159718,-0.448364,-0.448484,0.569848,0.312099,-0.649486,0.395013,0.965926,-0.046827,0.096750,-0.235445,0.977050,-0.012957,0.160839,0.139053,0.968462,-0.065632,0.062441,0.232112,
1207,0.849511,-0.128268,0.087799,-0.504153,0.855176,-0.075497,0.117284,-0.499219,0.890562,0.221859,-0.015939,0.396766,0.952721,0.083966,-0.202318,-0.210569,0.973351,0.135571,0.149315,0.109148,0.998025,-0.035236,0.025553,0.045304,0.999474,-0.027575,-0.014423,-0.009145,0.743139,-0.170271,-0.450356,-0.464685,0.587600,0.296322,-0.642060,0.393292,0.966358,-0.041415,0.103916,-0.231600,0.978751,-0.008495,0.159964,0.128009,0.971181,-0.066586,0.054908,0.222169,
1208,0.846720,-0.130213,0.086430,-0.508566,0.852282,-0.080734,0.116782,-0.503447,0.883682,0.226596,-0.022818,0.408948,0.951549,0.088859,-0.208647,-0.207667,0.972157,0.138316,0.152446,0.111980,0.997960,-0.035657,0.025955,0.046167,0.999497,-0.026336,-0.015711,-0.008022,0.730609,-0.181109,-0.451907,-0.478738,0.606977,0.280132,-0.631843,0.392275,0.966612,-0.036408,0.110355,-0.228379,0.980206,-0.004014,0.158324,0.118803,0.973832,-0.067366,0.046670,0.211977,
1209,0.843695,-0.132371,0.085328,-0.513201,0.849785,-0.083663,0.116732,-0.507188,0.874446,0.232459,-0.032835,0.424535,0.949665,0.091772,-0.213818,-0.209752,0.971474,0.139295,0.154260,0.114193,0.997899,-0.036036,0.026422,0.046909,0.999509,-0.025371,-0.016978,-0.007053,0.718854,-0.191962,-0.453150,-0.490974,0.627527,0.263672,-0.618985,0.391848,0.966704,-0.032385,0.115250,-0.226170,0.981443,0.000457,0.156010,0.111494,0.976241,-0.067621,0.037796,0.202369,
1210,0.840359,-0.134715,0.084501,-0.518178,0.847758,-0.083905,0.117209,-0.510420,0.862946,0.239370,-0.045506,0.442670,0.947215,0.093019,-0.217983,-0.215904,0.971421,0.138201,0.154573,0.115535,0.997839,-0.036374,0.026942,0.047638,0.999511,-0.024644,-0.018209,-0.006186,0.707636,-0.202612,-0.454267,-0.501838,0.648958,0.247581,-0.603438,0.391688,0.966686,-0.029570,0.118241,-0.225086,0.982480,0.004915,0.153152,0.106085,0.978226,-0.067119,0.028475,0.194314,
1211,0.836693,-0.137132,0.083845,-0.523555,0.846132,-0.081682,0.118161,-0.513251,0.849563,0.247130,-0.060024,0.462133,0.944365,0.093100,-0.221401,-0.224699,0.971950,0.135217,0.153541,0.115991,0.997773,-0.036695,0.027502,0.048438,0.999507,-0.024097,-0.019409,-0.005351,0.696591,-0.212911,-0.455489,-0.511820,0.671001,0.232717,-0.585112,0.391463,0.966625,-0.027843,0.119415,-0.224948,0.983323,0.009374,0.149916,0.102535,0.979661,-0.065815,0.019030,0.188600,
1212,0.832739,-0.139456,0.083172,-0.529320,0.844739,-0.077584,0.119472,-0.515871,0.834848,0.255504,-0.075463,0.481718,0.941286,0.092545,-0.224385,-0.234663,0.972902,0.130826,0.151507,0.115724,0.997699,-0.037028,0.028082,0.049368,0.999498,-0.023664,-0.020591,-0.004483,0.685254,-0.222749,-0.457087,-0.521423,0.693227,0.219780,-0.564067,0.391103,0.966581,-0.026880,0.119134,-0.225400,0.983974,0.013834,0.146485,0.100727,0.980507,-0.063830,0.009889,0.185562,
1213,0.828576,-0.141522,0.082270,-0.535411,0.843394,-0.072299,0.121035,-0.518469,0.819332,0.264291,-0.091007,0.500563,0.938124,0.091747,-0.227248,-0.244672,0.974091,0.125601,0.148842,0.114965,0.997614,-0.037403,0.028655,0.050461,0.999485,-0.023291,-0.021768,-0.003534,0.673163,-0.232027,-0.459296,-0.531096,0.714991,0.208962,-0.540663,0.390905,0.966604,-0.026294,0.117838,-0.226054,0.984445,0.018259,0.143031,0.100388,0.980819,-0.061396,0.001505,0.184992,
1214,0.824287,-0.143219,0.080980,-0.541739,0.841949,-0.066463,0.122781,-0.521181,0.803350,0.273361,-0.106130,0.518304,0.934952,0.090881,-0.230250,-0.254145,0.975359,0.120079,0.145865,0.113928,0.997517,-0.037833,0.029183,0.051740,0.999470,-0.022944,-0.022944,-0.002485,0.660097,-0.240706,-0.462165,-0.541051,0.735604,0.199709,-0.515662,0.391274,0.966719,-0.025729,0.115947,-0.226600,0.984771,0.022576,0.139685,0.101015,0.980719,-0.058775,-0.005728,0.186290,
1215,0.819933,-0.144516,0.079241,-0.548220,0.840320,-0.060625,0.124676,-0.524064,0.786964,0.282639,-0.120637,0.535022,0.931761,0.089923,-0.233577,-0.263014,0.976584,0.114726,0.142843,0.112772,0.997408,-0.038311,0.029624,0.053220,0.999453,-0.022612,-0.024114,-0.001344,0.646372,-0.248920,-0.465384,-0.551054,0.754655,0.190754,-0.490226,0.392157,0.966934,-0.024881,0.113845,-0.226845,0.985025,0.026696,0.136514,0.101864,0.980351,-0.056215,-0.011555,0.188728,
1216,0.815541,-0.145464,0.077115,-0.554785,0.838481,-0.055257,0.126688,-0.527112,0.770025,0.292086,-0.134602,0.551026,0.928473,0.088737,-0.237345,-0.271532,0.977677,0.109934,0.140012,0.111617,0.997288,-0.038813,0.029933,0.054910,0.999432,-0.022298,-0.025263,-0.000154,-0.632947,0.257046,0.468229,0.560417,0.772232,0.180499,-0.465754,0.392620,0.967232,-0.023504,0.111900,-0.226691,0.985310,0.030541,0.133499,0.102032,0.979848,-0.053921,-0.015887,0.191674,
1217,0.811119,-0.146166,0.074750,-0.561368,0.836452,-0.050741,0.128759,-0.530278,0.752320,0.301673,-0.148224,0.566601,0.924962,0.087215,-0.241615,-0.280110,0.978574,0.106003,0.137590,0.110565,0.997158,-0.039297,0.030080,0.056798,0.999409,-0.022018,-0.026374,0.001026,-0.621068,0.265596,0.469781,0.568366,0.788824,0.167708,-0.443525,0.391045,0.967584,-0.021432,0.110458,-0.226100,0.985735,0.034064,0.130543,0.100622,0.979306,-0.052062,-0.018807,0.194666,
1218,0.806678,-0.146738,0.072333,-0.567897,0.834278,-0.047325,0.130804,-0.533508,0.733743,0.311375,-0.161684,0.581829,0.921059,0.085376,-0.246416,-0.289206,0.979238,0.103096,0.135748,0.109713,0.997024,-0.039718,0.030061,0.058845,0.999384,-0.021787,-0.027435,0.002135,-0.611510,0.274900,0.469348,0.574629,0.804856,0.152181,-0.424288,0.386042,0.967958,-0.018613,0.109795,-0.225070,0.986390,0.037250,0.127486,0.096928,0.978798,-0.050769,-0.020546,0.197368,
1219,0.802249,-0.147261,0.070026,-0.574288,0.832021,-0.045059,0.132714,-0.536748,0.714394,0.321155,-0.175029,0.596545,0.916573,0.083403,-0.251766,-0.299253,0.979662,0.101196,0.134576,0.109135,0.996887,-0.040041,0.029907,0.060976,0.999357,-0.021622,-0.028446,0.003134,-0.603938,0.284800,0.466846,0.579830,0.820224,0.134981,-0.408087,0.377463,0.968326,-0.015151,0.110046,-0.223617,0.987304,0.040095,0.124143,0.090615,0.978377,-0.050130,-0.021449,0.199511,
1220,0.797875,-0.147755,0.067918,-0.580475,0.829743,-0.043769,0.134389,-0.539954,0.694584,0.330965,-0.188137,0.610426,0.911332,0.081583,-0.257666,-0.310527,0.979877,0.100103,0.134050,0.108864,0.996754,-0.040254,0.029668,0.063091,0.999327,-0.021528,-0.029424,0.004024,-0.596940,0.294641,0.462857,0.585331,-0.834269,-0.117992,0.394474,-0.366692,0.968676,-0.011317,0.111152,-0.221775,0.988435,0.042594,0.120356,0.081831,0.978081,-0.050166,-0.021924,0.200899,
1221,0.793588,-0.148181,0.066018,-0.586432,0.827505,-0.043108,0.135765,-0.543088,0.674737,0.340746,-0.200758,0.623152,0.905269,0.080184,-0.264075,-0.322990,0.979938,0.099493,0.134045,0.108882,0.996629,-0.040373,0.029401,0.065087,0.999295,-0.021504,-0.030394,0.004839,-0.588772,0.303624,0.458281,0.592570,-0.846223,-0.103043,0.382903,-0.355913,0.969013,-0.007490,0.112869,-0.219588,0.989674,0.044742,0.116049,0.071241,0.977919,-0.050806,-0.022374,0.201475,
1222,0.789389,-0.148472,0.064282,-0.592191,0.825350,-0.042682,0.136840,-0.546124,0.655240,0.350433,-0.212609,0.634551,0.898489,0.079338,-0.270879,-0.336227,0.979913,0.099027,0.134370,0.109129,0.996514,-0.040425,0.029152,0.066897,0.999259,-0.021541,-0.031384,0.005628,-0.578281,0.311255,0.453805,0.602305,-0.855703,-0.091139,0.373006,-0.346890,0.969363,-0.004053,0.114838,-0.217099,0.990887,0.046550,0.111281,0.059934,0.977868,-0.051883,-0.023122,0.201366,
1223,0.785240,-0.148573,0.062648,-0.597828,0.823289,-0.042180,0.137694,-0.549051,0.636333,0.359953,-0.223473,0.644651,0.891263,0.079014,-0.277883,-0.349553,0.979863,0.098471,0.134816,0.109525,0.996410,-0.040436,0.028946,0.068515,0.999220,-0.021628,-0.032416,0.006429,-0.565384,0.317566,0.449579,0.614305,-0.862888,-0.082232,0.364600,-0.340190,0.969767,-0.001267,0.116680,-0.214327,0.991959,0.048057,0.106237,0.049207,0.977879,-0.053166,-0.024351,0.200829,
1224,0.781080,-0.148468,0.061072,-0.603442,0.821298,-0.041458,0.138477,-0.551883,0.618059,0.369228,-0.233256,0.653655,0.883953,0.079061,-0.284839,-0.362274,0.979830,0.097749,0.135194,0.110005,0.996311,-0.040419,0.028788,0.070009,0.999176,-0.021753,-0.033502,0.007245,-0.550936,0.323009,0.445257,0.627600,-0.868354,-0.075525,0.357570,-0.335261,0.970270,0.000795,0.118087,-0.211260,0.992829,0.049325,0.101173,0.040261,0.977912,-0.054419,-0.026084,0.200114,
1225,0.776838,-0.148172,0.059538,-0.609117,0.819327,-0.040530,0.139359,-0.554653,0.600324,0.378180,-0.241975,0.661845,0.876891,0.079283,-0.291489,-0.373914,0.979828,0.096924,0.135375,0.110530,0.996212,-0.040361,0.028671,0.071492,0.999127,-0.021904,-0.034641,0.008050,-0.536233,0.328183,0.440285,0.641014,-0.872784,-0.069991,0.351780,-0.331059,0.970908,0.002226,0.118872,-0.207853,0.993492,0.050430,0.096334,0.033901,0.977949,-0.055465,-0.028202,0.199359,
1226,0.772458,-0.147718,0.058042,-0.614914,0.817312,-0.039509,0.140469,-0.557412,0.583013,0.386754,-0.249682,0.669459,0.870318,0.079516,-0.297610,-0.384256,0.979854,0.096118,0.135307,0.111083,0.996103,-0.040242,0.028584,0.073092,0.999076,-0.022070,-0.035820,0.008805,-0.522529,0.333583,0.434176,0.653588,-0.876737,-0.064762,0.347068,-0.326622,0.971697,0.003206,0.118988,-0.204051,0.993977,0.051444,0.091885,0.030333,0.977989,-0.056211,-0.030497,0.198612,
1227,0.767903,-0.147134,0.056580,-0.620867,0.815197,-0.038526,0.141849,-0.560221,0.566128,0.394943,-0.256362,0.676608,0.864409,0.079668,-0.303037,-0.393216,0.979894,0.095443,0.135020,0.111662,0.995978,-0.040046,0.028525,0.074905,0.999022,-0.022239,-0.037022,0.009488,-0.510778,0.339475,0.426624,0.664721,-0.880564,-0.059261,0.343286,-0.321327,0.972636,0.003908,0.118501,-0.199805,0.994321,0.052429,0.087902,0.029147,0.978031,-0.056645,-0.032747,0.197926,
1228,0.763152,-0.146441,0.055139,-0.626988,0.812938,-0.037677,0.143448,-0.563147,0.549866,0.402803,-0.261881,0.683239,0.859320,0.079752,-0.307671,-0.400684,0.979930,0.094957,0.134599,0.112264,0.995831,-0.039776,0.028513,0.076982,0.998967,-0.022402,-0.038230,0.010106,-0.501582,0.345891,0.417510,0.674137,-0.884422,-0.053174,0.340329,-0.314876,0.973707,0.004456,0.117553,-0.195081,0.994560,0.053437,0.084410,0.029485,0.978054,-0.056804,-0.034785,0.197419,
1229,0.758194,-0.145658,0.053703,-0.633279,0.810505,-0.037000,0.145151,-0.566255,0.534581,0.410431,-0.266018,0.689205,0.855200,0.079873,-0.311467,-0.406500,0.979950,0.094662,0.134145,0.112882,0.995657,-0.039464,0.028590,0.079323,0.998911,-0.022549,-0.039432,0.010692,-0.495198,0.352675,0.406867,0.681806,-0.888317,-0.046402,0.338119,-0.307269,0.974885,0.004916,0.116307,-0.189864,0.994726,0.054507,0.081417,0.030340,0.978029,-0.056752,-0.036527,0.197241,
1230,0.753025,-0.144809,0.052262,-0.639728,0.807877,-0.036482,0.146820,-0.569603,0.520637,0.417903,-0.268591,0.694373,0.852132,0.080184,-0.314418,-0.410588,0.979947,0.094520,0.133741,0.113507,0.995454,-0.039162,0.028824,0.081892,0.998854,-0.022666,-0.040623,0.011296,-0.491528,0.359517,0.394876,0.687910,-0.892129,-0.039057,0.336560,-0.298843,0.976141,0.005309,0.114913,-0.184164,0.994847,0.055663,0.078927,0.030834,0.977936,-0.056561,-0.037961,0.197488,
1231,0.747651,-0.143936,0.050832,-0.646310,0.805049,-0.036075,0.148329,-0.573231,0.508229,0.425221,-0.269589,0.698722,0.850065,0.080810,-0.316540,-0.413112,0.979920,0.094478,0.133433,0.114130,0.995221,-0.038930,0.029294,0.084628,0.998795,-0.022745,-0.041806,0.011963,-0.490132,0.366010,0.381858,0.692814,-0.895651,-0.031427,0.335514,-0.290264,0.977445,0.005648,0.113490,-0.178016,0.994946,0.056911,0.076937,0.030410,0.977772,-0.056305,-0.039125,0.198144,
1232,0.742088,-0.143097,0.049457,-0.652979,0.802028,-0.035725,0.149599,-0.577144,0.497303,0.432286,-0.269230,0.702377,0.848803,0.081778,-0.317858,-0.414502,0.979875,0.094493,0.133225,0.114746,0.994957,-0.038819,0.030079,0.087454,0.998735,-0.022777,-0.042987,0.012723,-0.490333,0.371723,0.368226,0.696997,-0.898668,-0.023886,0.334786,-0.282389,0.978768,0.005946,0.112116,-0.171487,0.995031,0.058236,0.075417,0.028868,0.977556,-0.056052,-0.040080,0.199089,
1233,0.736376,-0.142355,0.048205,-0.659668,0.798843,-0.035386,0.150601,-0.581306,0.487608,0.438936,-0.267916,0.705546,0.848080,0.083000,-0.318404,-0.415319,0.979819,0.094544,0.133083,0.115351,0.994666,-0.038866,0.031235,0.090294,0.998672,-0.022764,-0.044173,0.013583,-0.491307,0.376275,0.354457,0.700995,-0.901039,-0.016834,0.334084,-0.276104,0.980082,0.006223,0.110833,-0.164670,0.995105,0.059606,0.074312,0.026301,0.977316,-0.055854,-0.040897,0.200154,
1234,0.730571,-0.141765,0.047148,-0.666293,0.795545,-0.035024,0.151352,-0.585640,0.478834,0.444991,-0.266107,0.708441,0.847662,0.084310,-0.318215,-0.416054,0.979759,0.094632,0.132951,0.115936,0.994351,-0.039083,0.032797,0.093079,0.998606,-0.022710,-0.045377,0.014529,-0.492055,0.379362,0.341134,0.705404,-0.902689,-0.010713,0.332975,-0.272333,0.981362,0.006494,0.109643,-0.157685,0.995160,0.060984,0.073554,0.022974,0.977079,-0.055742,-0.041644,0.201183,
1235,0.724749,-0.141350,0.046347,-0.672764,0.792198,-0.034619,0.151903,-0.590041,0.470769,0.450306,-0.264192,0.711199,0.847408,0.085534,-0.317328,-0.416996,0.979705,0.094770,0.132766,0.116490,0.994015,-0.039464,0.034771,0.095746,0.998537,-0.022613,-0.046608,0.015528,-0.491360,0.380737,0.328978,0.710900,-0.903551,-0.006023,0.330910,-0.272135,0.982589,0.006755,0.108520,-0.150656,0.995191,0.062338,0.073075,0.019199,0.976862,-0.055723,-0.042378,0.202089,
1236,0.718996,-0.141088,0.045828,-0.678998,0.788876,-0.034164,0.152312,-0.594398,0.463388,0.454788,-0.262406,0.713850,0.847294,0.086558,-0.315787,-0.418185,0.979664,0.094973,0.132474,0.117000,0.993666,-0.039982,0.037147,0.098232,0.998464,-0.022462,-0.047879,0.016542,-0.487963,0.380231,0.318750,0.718133,-0.903509,-0.003222,0.327366,-0.276573,0.983749,0.006981,0.107425,-0.143697,0.995195,0.063656,0.072821,0.015258,0.976665,-0.055776,-0.043128,0.202868,
1237,0.713399,-0.140910,0.045584,-0.684930,0.785640,-0.033666,0.152626,-0.598616,0.456883,0.458397,-0.260791,0.716322,0.847395,0.087365,-0.313651,-0.419419,0.979640,0.095257,0.132046,0.117457,0.993311,-0.040597,0.039897,0.100467,0.998388,-0.022236,-0.049191,0.017544,-0.481015,0.377815,0.310957,0.727452,-0.902434,-0.002470,0.322026,-0.286193,0.984838,0.007132,0.106325,-0.136888,0.995169,0.064944,0.072749,0.011371,0.976479,-0.055858,-0.043890,0.203576,
1238,0.708031,-0.140716,0.045574,-0.690517,0.782536,-0.033153,0.152862,-0.602638,0.451608,0.461138,-0.259218,0.718476,0.847866,0.088025,-0.311006,-0.420297,0.979629,0.095632,0.131496,0.117861,0.992960,-0.041264,0.042979,0.102371,0.998310,-0.021918,-0.050534,0.018521,-0.470623,0.373687,0.305518,0.738600,-0.900331,-0.003400,0.314893,-0.300392,0.985854,0.007168,0.105217,-0.130267,0.995114,0.066225,0.072826,0.007711,0.976295,-0.055914,-0.044631,0.204278,
1239,0.702940,-0.140400,0.045747,-0.695752,0.779580,-0.032672,0.152996,-0.606449,0.447962,0.463052,-0.257464,0.720156,0.848892,0.088644,-0.307985,-0.420320,0.979621,0.096103,0.130892,0.118216,0.992624,-0.041949,0.046337,0.103881,0.998232,-0.021506,-0.051881,0.019470,-0.458132,0.368318,0.301639,0.750647,-0.897542,-0.005100,0.306292,-0.317141,0.986799,0.007062,0.104140,-0.123825,0.995033,0.067516,0.073018,0.004416,0.976114,-0.055895,-0.045307,0.205000,
1240,0.698140,-0.139883,0.046047,-0.700652,0.776763,-0.032274,0.152985,-0.610076,0.446227,0.464195,-0.255327,0.721258,0.850608,0.089301,-0.304764,-0.419059,0.979601,0.096676,0.130330,0.118531,0.992305,-0.042637,0.049901,0.104987,0.998155,-0.021021,-0.053192,0.020385,-0.445900,0.362404,0.298005,0.762253,-0.894844,-0.006373,0.296748,-0.333398,0.987674,0.006810,0.103161,-0.117522,0.994932,0.068820,0.073289,0.001592,0.975945,-0.055777,-0.045883,0.205706,
1241,0.693609,-0.139129,0.046428,-0.705261,0.774058,-0.031992,0.152794,-0.613568,0.446434,0.464623,-0.252735,0.721767,0.853016,0.089991,-0.301557,-0.416329,0.979558,0.097354,0.129893,0.118808,0.992000,-0.043333,0.053599,0.105756,0.998081,-0.020500,-0.054427,0.021240,-0.436598,0.356712,0.293207,0.772119,-0.893287,-0.006159,0.286813,-0.346033,0.988482,0.006443,0.102332,-0.111311,0.994820,0.070115,0.073602,-0.000710,0.975803,-0.055563,-0.046351,0.206332,
1242,0.689305,-0.138145,0.046850,-0.709634,0.771426,-0.031822,0.152444,-0.616968,0.448321,0.464379,-0.249799,0.721776,0.855949,0.090618,-0.298586,-0.412293,0.979491,0.098141,0.129599,0.119037,0.991695,-0.044059,0.057364,0.106344,0.998014,-0.019997,-0.055547,0.021983,-0.432360,0.351852,0.286164,0.779342,-0.893800,-0.003866,0.276915,-0.352739,0.989226,0.006021,0.101659,-0.105168,0.994706,0.071353,0.073913,-0.002510,0.975698,-0.055281,-0.046731,0.206815,
1243,0.685170,-0.136964,0.047278,-0.713826,0.768837,-0.031721,0.152013,-0.620302,0.451396,0.463504,-0.246786,0.721458,0.859100,0.091034,-0.296058,-0.407442,0.979410,0.099035,0.129384,0.119197,0.991368,-0.044834,0.061140,0.106961,0.997955,-0.019561,-0.056519,0.022548,-0.434202,0.348085,0.276364,0.783536,-0.896818,0.000513,0.267292,-0.352522,0.989913,0.005638,0.101093,-0.099104,0.994601,0.072475,0.074166,-0.003890,0.975633,-0.054970,-0.047056,0.207132,
1244,0.681148,-0.135626,0.047684,-0.717892,0.766263,-0.031635,0.151606,-0.623583,0.455082,0.462049,-0.244037,0.721011,0.862100,0.091105,-0.294130,-0.402457,0.979329,0.100030,0.129148,0.119285,0.991000,-0.045668,0.064888,0.107809,0.997908,-0.019228,-0.057321,0.022901,-0.441881,0.345265,0.263913,0.784782,-0.902145,0.006515,0.258015,-0.345717,0.990546,0.005391,0.100575,-0.093140,0.994518,0.073420,0.074285,-0.004951,0.975602,-0.054662,-0.047351,0.207292,
1245,0.677188,-0.134158,0.048042,-0.721879,0.763675,-0.031539,0.151278,-0.626834,0.458880,0.460100,-0.241856,0.720586,0.864617,0.090767,-0.292895,-0.398010,0.979252,0.101108,0.128827,0.119358,0.990580,-0.046554,0.068594,0.108992,0.997873,-0.018998,-0.057939,0.023074,-0.454144,0.342941,0.249423,0.783539,-0.909082,0.013426,0.249070,-0.333698,0.991128,0.005356,0.100104,-0.087265,0.994469,0.074135,0.074174,-0.005761,0.975602,-0.054374,-0.047622,0.207310,
1246,0.673252,-0.132579,0.048326,-0.725823,0.761035,-0.031455,0.150983,-0.630111,0.462478,0.457786,-0.240423,0.720238,0.866437,0.090053,-0.292378,-0.394578,0.979162,0.102233,0.128448,0.119546,0.990112,-0.047479,0.072269,0.110457,0.997848,-0.018832,-0.058369,0.023191,-0.469203,0.340556,0.233820,0.780512,-0.916718,0.020518,0.240431,-0.318435,0.991659,0.005554,0.099771,-0.081410,0.994465,0.074588,0.073733,-0.006328,0.975632,-0.054109,-0.047842,0.207187,
1247,0.669315,-0.130898,0.048507,-0.729747,0.758314,-0.031428,0.150596,-0.633476,0.465797,0.455284,-0.239767,0.719903,0.867493,0.089087,-0.292557,-0.392338,0.979031,0.103364,0.128109,0.120013,0.989617,-0.048433,0.075945,0.112004,0.997831,-0.018663,-0.058620,0.023435,-0.485253,0.337651,0.218083,0.776506,-0.924235,0.027220,0.232088,-0.301967,0.992130,0.005940,0.099725,-0.075483,0.994511,0.074778,0.072886,-0.006621,0.975699,-0.053855,-0.047966,0.206909,
