  ,// User name
21-5-2013,// Evaluation date
04Uprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
44.633,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q0 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q1 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q2 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q3 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q0 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q1 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q2 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q3 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,
11,0.998917,-0.011251,-0.042663,-0.014762,0.995283,0.011550,-0.096278,-0.002914,0.998467,0.041484,0.035108,0.010485,0.966175,-0.039073,-0.249984,-0.049880,0.997750,0.010006,0.066110,-0.004854,0.995428,-0.017075,0.091815,-0.020018,0.999803,0.007632,0.005887,-0.017373,0.993558,-0.009215,0.069677,0.088894,0.960707,0.056503,-0.249245,-0.108289,0.997443,-0.001419,0.071443,-0.000806,0.997298,0.031071,0.060470,0.027822,0.998598,-0.010861,0.051346,0.006968,
12,0.998929,-0.011133,-0.042440,-0.014710,0.995247,0.011568,-0.096669,-0.002331,0.998482,0.041485,0.034811,0.010060,0.966471,-0.038393,-0.249242,-0.048363,0.997754,0.010010,0.066042,-0.005026,0.995372,-0.016914,0.092367,-0.020398,0.999806,0.007650,0.005713,-0.017208,0.993712,-0.009157,0.069180,0.087563,0.960504,0.056844,-0.249603,-0.109087,0.997423,-0.001269,0.071725,-0.000692,0.997306,0.031023,0.060449,0.027654,0.998597,-0.010779,0.051426,0.006577,
13,0.998937,-0.011081,-0.042288,-0.014651,0.995204,0.011589,-0.097118,-0.001664,0.998491,0.041643,0.034444,0.009719,0.966688,-0.037771,-0.248694,-0.047327,0.997754,0.009978,0.066027,-0.005185,0.995314,-0.016706,0.092933,-0.020837,0.999809,0.007678,0.005560,-0.017100,0.993863,-0.009132,0.068649,0.086255,0.960391,0.056679,-0.249951,-0.109369,0.997396,-0.001026,0.072105,-0.000438,0.997320,0.030909,0.060446,0.027269,0.998598,-0.010728,0.051469,0.006167,
14,0.998941,-0.011081,-0.042199,-0.014584,0.995160,0.011589,-0.097581,-0.000952,0.998497,0.041921,0.034016,0.009475,0.966817,-0.037165,-0.248368,-0.046869,0.997753,0.009943,0.066050,-0.005316,0.995258,-0.016469,0.093469,-0.021307,0.999810,0.007716,0.005433,-0.017055,0.994011,-0.009152,0.068106,0.084972,0.960389,0.056029,-0.250266,-0.109002,0.997365,-0.000693,0.072544,-0.000088,0.997340,0.030745,0.060440,0.026724,0.998600,-0.010701,0.051487,0.005768,
15,0.998944,-0.011115,-0.042162,-0.014500,0.995117,0.011551,-0.098022,-0.000258,0.998500,0.042273,0.033538,0.009239,0.966861,-0.036493,-0.248285,-0.046927,0.997749,0.009940,0.066095,-0.005399,0.995207,-0.016227,0.093943,-0.021777,0.999810,0.007761,0.005332,-0.017064,0.994151,-0.009234,0.067564,0.083748,0.960497,0.055018,-0.250469,-0.108097,0.997332,-0.000289,0.072994,0.000307,0.997363,0.030556,0.060423,0.026109,0.998602,-0.010691,0.051492,0.005399,
16,0.998945,-0.011171,-0.042160,-0.014388,0.995080,0.011471,-0.098408,0.000355,0.998505,0.042648,0.033025,0.008811,0.966828,-0.035655,-0.248470,-0.047272,0.997745,0.009985,0.066147,-0.005420,0.995163,-0.016006,0.094340,-0.022222,0.999810,0.007808,0.005251,-0.017100,0.994276,-0.009392,0.067033,0.082671,0.960688,0.053841,-0.250448,-0.107030,0.997301,0.000153,0.073412,0.000703,0.997386,0.030367,0.060402,0.025526,0.998604,-0.010688,0.051485,0.005069,
17,0.998946,-0.011243,-0.042167,-0.014233,0.995049,0.011362,-0.098734,0.000834,0.998514,0.043009,0.032492,0.007978,0.966733,-0.034580,-0.248931,-0.047593,0.997740,0.010075,0.066209,-0.005371,0.995127,-0.015821,0.094661,-0.022622,0.999809,0.007852,0.005180,-0.017135,0.994375,-0.009624,0.066515,0.081860,0.960917,0.052709,-0.250084,-0.106389,0.997274,0.000590,0.073771,0.001064,0.997403,0.030201,0.060397,0.025060,0.998606,-0.010676,0.051462,0.004783,
18,0.998948,-0.011332,-0.042161,-0.014025,0.995021,0.011250,-0.099020,0.001148,0.998527,0.043335,0.031951,0.006651,0.966591,-0.033271,-0.249649,-0.047642,0.997734,0.010187,0.066303,-0.005262,0.995097,-0.015678,0.094915,-0.022963,0.999809,0.007886,0.005108,-0.017144,0.994440,-0.009904,0.066018,0.081435,0.961123,0.051799,-0.249284,-0.106847,0.997251,0.000983,0.074080,0.001379,0.997412,0.030070,0.060428,0.024756,0.998610,-0.010646,0.051416,0.004540,
19,0.998952,-0.011444,-0.042133,-0.013758,0.994993,0.011156,-0.099309,0.001290,0.998542,0.043626,0.031407,0.004946,0.966420,-0.031832,-0.250559,-0.047330,0.997722,0.010295,0.066470,-0.005115,0.995073,-0.015576,0.095118,-0.023229,0.999810,0.007907,0.005026,-0.017115,0.994463,-0.010180,0.065571,0.081491,0.961236,0.051199,-0.248024,-0.109037,0.997228,0.001306,0.074379,0.001655,0.997414,0.029974,0.060506,0.024608,0.998615,-0.010599,0.051342,0.004346,
20,0.998956,-0.011591,-0.042088,-0.013434,0.994961,0.011094,-0.099634,0.001276,0.998554,0.043896,0.030862,0.003127,0.966230,-0.030422,-0.251574,-0.046735,0.997704,0.010380,0.066735,-0.004977,0.995054,-0.015507,0.095287,-0.023400,0.999811,0.007915,0.004929,-0.017043,0.994434,-0.010386,0.065232,0.082088,0.961167,0.050869,-0.246378,-0.113442,0.997202,0.001554,0.074716,0.001913,0.997410,0.029908,0.060620,0.024564,0.998622,-0.010545,0.051235,0.004207,
21,0.998961,-0.011780,-0.042044,-0.013058,0.994925,0.011067,-0.099999,0.001152,0.998563,0.044160,0.030319,0.001473,0.966032,-0.029196,-0.252610,-0.046022,0.997681,0.010432,0.067087,-0.004903,0.995038,-0.015464,0.095443,-0.023459,0.999814,0.007913,0.004813,-0.016939,0.994348,-0.010453,0.065084,0.083230,0.960812,0.050637,-0.244538,-0.120323,0.997171,0.001735,0.075121,0.002171,0.997404,0.029864,0.060743,0.024550,0.998630,-0.010497,0.051098,0.004136,
22,0.998965,-0.012005,-0.042018,-0.012636,0.994889,0.011075,-0.100360,0.000985,0.998569,0.044421,0.029784,0.000153,0.965832,-0.028242,-0.253605,-0.045340,0.997655,0.010447,0.067461,-0.004950,0.995024,-0.015440,0.095609,-0.023394,0.999816,0.007907,0.004679,-0.016820,0.994206,-0.010344,0.065212,0.084827,0.960060,0.050234,-0.242789,-0.129674,0.997135,0.001858,0.075579,0.002424,0.997401,0.029837,0.060843,0.024495,0.998639,-0.010463,0.050932,0.004141,
23,0.998968,-0.012248,-0.042015,-0.012173,0.994860,0.011110,-0.100645,0.000845,0.998573,0.044660,0.029261,-0.000814,0.965637,-0.027567,-0.254522,-0.044771,0.997633,0.010426,0.067766,-0.005155,0.995010,-0.015427,0.095806,-0.023218,0.999819,0.007904,0.004529,-0.016709,0.994023,-0.010077,0.065677,0.086622,0.958812,0.049379,-0.241453,-0.141212,0.997099,0.001930,0.076041,0.002650,0.997402,0.029825,0.060889,0.024347,0.998648,-0.010445,0.050743,0.004233,
24,0.998970,-0.012478,-0.042030,-0.011672,0.994845,0.011160,-0.100788,0.000779,0.998579,0.044846,0.028742,-0.001498,0.965455,-0.027118,-0.255333,-0.044341,0.997622,0.010380,0.067919,-0.005509,0.994993,-0.015418,0.096044,-0.022965,0.999821,0.007905,0.004370,-0.016622,0.993838,-0.009747,0.066493,0.088149,0.957016,0.047873,-0.240817,-0.154386,0.997068,0.001967,0.076449,0.002825,0.997409,0.029827,0.060869,0.024082,0.998658,-0.010438,0.050534,0.004412,
25,0.998973,-0.012661,-0.042048,-0.011145,0.994847,0.011201,-0.100760,0.000796,0.998589,0.044937,0.028213,-0.001965,0.965295,-0.026827,-0.256015,-0.044073,0.997622,0.010328,0.067881,-0.005961,0.994972,-0.015407,0.096324,-0.022684,0.999823,0.007914,0.004208,-0.016569,0.993712,-0.009530,0.067607,0.088735,0.954703,0.045664,-0.241065,-0.168359,0.997043,0.001993,0.076759,0.002941,0.997423,0.029840,0.060789,0.023704,0.998668,-0.010434,0.050308,0.004673,
26,0.998977,-0.012774,-0.042058,-0.010609,0.994866,0.011204,-0.100572,0.000869,0.998606,0.044902,0.027663,-0.002232,0.965161,-0.026638,-0.256549,-0.044007,0.997634,0.010299,0.067663,-0.006428,0.994948,-0.015387,0.096633,-0.022425,0.999823,0.007935,0.004051,-0.016552,0.993728,-0.009658,0.068894,0.087552,0.952037,0.042857,-0.242236,-0.181962,0.997028,0.002038,0.076956,0.003012,0.997441,0.029858,0.060668,0.023235,0.998679,-0.010434,0.050070,0.004998,
27,0.998982,-0.012810,-0.042059,-0.010098,0.994898,0.011156,-0.100261,0.000965,0.998629,0.044735,0.027100,-0.002292,0.965055,-0.026518,-0.256935,-0.044171,0.997655,0.010307,0.067312,-0.006828,0.994923,-0.015355,0.096948,-0.022224,0.999823,0.007972,0.003905,-0.016575,0.993962,-0.010376,0.070152,0.083734,0.949352,0.039662,-0.244217,-0.193690,0.997021,0.002121,0.077045,0.003063,0.997461,0.029874,0.060527,0.022713,0.998689,-0.010442,0.049828,0.005358,
28,0.998986,-0.012786,-0.042064,-0.009652,0.994938,0.011065,-0.099876,0.001063,0.998656,0.044460,0.026565,-0.002152,0.964970,-0.026462,-0.257193,-0.044553,0.997681,0.010348,0.066894,-0.007106,0.994898,-0.015312,0.097239,-0.022106,0.999822,0.008025,0.003778,-0.016636,0.994455,-0.011887,0.071129,0.076547,0.947112,0.036339,-0.246774,-0.201892,0.997020,0.002235,0.077050,0.003111,0.997481,0.029885,0.060380,0.022176,0.998698,-0.010467,0.049592,0.005718,
29,0.998989,-0.012738,-0.042098,-0.009317,0.994980,0.010956,-0.099464,0.001162,0.998682,0.044135,0.026116,-0.001840,0.964898,-0.026498,-0.257360,-0.045108,0.997708,0.010400,0.066475,-0.007234,0.994876,-0.015258,0.097475,-0.022094,0.999821,0.008090,0.003673,-0.016731,0.995173,-0.014311,0.071587,0.065589,0.945776,0.033147,-0.249634,-0.205163,0.997023,0.002356,0.077008,0.003163,0.997502,0.029888,0.060228,0.021655,0.998707,-0.010517,0.049375,0.006044,
30,0.998987,-0.012717,-0.042185,-0.009128,0.995020,0.010858,-0.099069,0.001266,0.998704,0.043838,0.025803,-0.001387,0.964834,-0.026677,-0.257464,-0.045792,0.997731,0.010439,0.066118,-0.007207,0.994859,-0.015196,0.097634,-0.022199,0.999818,0.008159,0.003587,-0.016845,0.995993,-0.017663,0.071369,0.050910,0.945601,0.030341,-0.252558,-0.202813,0.997025,0.002456,0.076966,0.003223,0.997523,0.029882,0.060059,0.021168,0.998713,-0.010593,0.049186,0.006315,
