  ,// User name
24-5-2013,// Evaluation date
06Wprocessed.act,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
47.717,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
14,-0.204933,0.447173,1.372488,-0.183989,0.471568,1.135022,-0.058272,0.411587,0.912634,-0.188826,0.301131,0.914626,-0.189578,0.351160,0.523599,-0.241957,0.358989,0.091102,-0.256182,0.038534,1.458874,-0.211395,-0.201153,1.369647,-0.128849,-0.071390,1.587586,-0.192172,0.139109,0.916976,-0.183357,0.101018,0.509050,-0.236087,0.087795,0.087804,
15,-0.204822,0.447263,1.372433,-0.183878,0.471632,1.134964,-0.058218,0.411629,0.912567,-0.188764,0.301218,0.914623,-0.189516,0.351217,0.523592,-0.241991,0.358996,0.091109,-0.256134,0.038706,1.458783,-0.211368,-0.200870,1.369248,-0.129322,-0.068056,1.584933,-0.192118,0.139160,0.916976,-0.183298,0.101054,0.509051,-0.236066,0.087800,0.087802,
16,-0.204701,0.447361,1.372377,-0.183736,0.471702,1.134907,-0.058113,0.411669,0.912512,-0.188701,0.301303,0.914621,-0.189448,0.351268,0.523585,-0.242026,0.359003,0.091117,-0.256068,0.038889,1.458716,-0.211294,-0.200596,1.368944,-0.129726,-0.064951,1.582383,-0.192076,0.139210,0.916978,-0.183252,0.101088,0.509055,-0.236047,0.087806,0.087803,
17,-0.204569,0.447465,1.372325,-0.183566,0.471778,1.134855,-0.057968,0.411706,0.912470,-0.188635,0.301386,0.914620,-0.189375,0.351316,0.523580,-0.242058,0.359008,0.091125,-0.255988,0.039078,1.458673,-0.211190,-0.200342,1.368739,-0.130110,-0.062063,1.579969,-0.192040,0.139260,0.916982,-0.183219,0.101121,0.509061,-0.236030,0.087812,0.087805,
18,-0.204427,0.447571,1.372281,-0.183374,0.471858,1.134814,-0.057789,0.411740,0.912445,-0.188563,0.301463,0.914620,-0.189300,0.351362,0.523576,-0.242087,0.359013,0.091133,-0.255903,0.039267,1.458655,-0.211085,-0.200115,1.368629,-0.130504,-0.059378,1.577714,-0.192007,0.139311,0.916989,-0.183196,0.101152,0.509069,-0.236016,0.087820,0.087809,
19,-0.204275,0.447678,1.372248,-0.183166,0.471943,1.134783,-0.057583,0.411768,0.912435,-0.188483,0.301532,0.914620,-0.189223,0.351405,0.523573,-0.242111,0.359017,0.091141,-0.255828,0.039454,1.458653,-0.211024,-0.199920,1.368599,-0.130915,-0.056882,1.575629,-0.191978,0.139364,0.916997,-0.183182,0.101184,0.509079,-0.236005,0.087829,0.087814,
20,-0.204116,0.447784,1.372222,-0.182948,0.472030,1.134761,-0.057357,0.411792,0.912439,-0.188394,0.301594,0.914621,-0.189148,0.351445,0.523571,-0.242130,0.359021,0.091148,-0.255779,0.039638,1.458660,-0.211048,-0.199755,1.368622,-0.131330,-0.054565,1.573718,-0.191956,0.139418,0.917008,-0.183174,0.101214,0.509091,-0.235997,0.087838,0.087821,
21,-0.203950,0.447888,1.372200,-0.182727,0.472120,1.134741,-0.057116,0.411812,0.912450,-0.188297,0.301650,0.914622,-0.189076,0.351482,0.523570,-0.242147,0.359026,0.091152,-0.255771,0.039824,1.458668,-0.211184,-0.199613,1.368672,-0.131716,-0.052427,1.571977,-0.191944,0.139474,0.917019,-0.183171,0.101246,0.509105,-0.235993,0.087847,0.087828,
22,-0.203779,0.447992,1.372176,-0.182508,0.472211,1.134720,-0.056866,0.411829,0.912460,-0.188196,0.301703,0.914624,-0.189009,0.351517,0.523569,-0.242162,0.359033,0.091154,-0.255807,0.040012,1.458671,-0.211432,-0.199485,1.368732,-0.132039,-0.050473,1.570400,-0.191941,0.139531,0.917031,-0.183172,0.101279,0.509119,-0.235989,0.087855,0.087836,
23,-0.203603,0.448098,1.372146,-0.182295,0.472305,1.134692,-0.056612,0.411847,0.912462,-0.188096,0.301756,0.914626,-0.188952,0.351551,0.523569,-0.242176,0.359043,0.091153,-0.255879,0.040205,1.458671,-0.211764,-0.199364,1.368795,-0.132268,-0.048716,1.568980,-0.191944,0.139589,0.917042,-0.183175,0.101314,0.509132,-0.235979,0.087862,0.087843,
