  ,// User name
28-5-2013,// Evaluation date
03uprocessed (1),0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
38.750,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
14,-0.069852,0.494261,1.301658,-0.039301,0.523715,1.069957,0.020741,0.589394,0.837405,0.013108,0.307588,0.874206,-0.121535,0.390531,0.462664,-0.169375,0.382472,0.039445,-0.152145,0.090319,1.397138,-0.140840,-0.105786,1.362342,-0.106013,-0.270478,1.517872,-0.004748,0.247309,0.864714,-0.107987,0.184241,0.497569,-0.151460,0.188330,0.050376,
15,-0.070055,0.494483,1.301651,-0.039407,0.523890,1.069958,0.020733,0.589495,0.837422,0.013180,0.307646,0.874239,-0.121356,0.390589,0.462661,-0.169313,0.382460,0.039471,-0.152056,0.090498,1.397461,-0.140042,-0.105737,1.363655,-0.106078,-0.278375,1.512236,-0.004741,0.247399,0.864737,-0.107979,0.184342,0.497590,-0.151436,0.188350,0.050375,
16,-0.070262,0.494696,1.301648,-0.039528,0.524054,1.069959,0.020714,0.589597,0.837440,0.013238,0.307717,0.874278,-0.121179,0.390652,0.462660,-0.169245,0.382449,0.039498,-0.151955,0.090639,1.397784,-0.139289,-0.105718,1.364932,-0.106155,-0.285921,1.506236,-0.004732,0.247496,0.864756,-0.107967,0.184439,0.497609,-0.151413,0.188369,0.050375,
17,-0.070473,0.494898,1.301642,-0.039666,0.524213,1.069958,0.020681,0.589702,0.837458,0.013277,0.307802,0.874321,-0.121012,0.390720,0.462657,-0.169178,0.382440,0.039525,-0.151844,0.090738,1.398086,-0.138583,-0.105725,1.366120,-0.106245,-0.293083,1.499912,-0.004727,0.247602,0.864771,-0.107950,0.184532,0.497623,-0.151393,0.188386,0.050376,
18,-0.070687,0.495085,1.301634,-0.039819,0.524367,1.069954,0.020632,0.589810,0.837472,0.013296,0.307903,0.874367,-0.120861,0.390789,0.462654,-0.169118,0.382433,0.039548,-0.151731,0.090796,1.398347,-0.137924,-0.105756,1.367164,-0.106354,-0.299822,1.493311,-0.004729,0.247718,0.864783,-0.107928,0.184620,0.497632,-0.151377,0.188402,0.050376,
19,-0.070905,0.495254,1.301623,-0.039984,0.524516,1.069948,0.020563,0.589924,0.837485,0.013293,0.308018,0.874416,-0.120734,0.390857,0.462651,-0.169073,0.382427,0.039565,-0.151620,0.090811,1.398555,-0.137310,-0.105807,1.368023,-0.106496,-0.306102,1.486477,-0.004743,0.247844,0.864792,-0.107902,0.184705,0.497637,-0.151366,0.188418,0.050377,
20,-0.071126,0.495401,1.301614,-0.040153,0.524655,1.069944,0.020474,0.590047,0.837499,0.013270,0.308145,0.874466,-0.120633,0.390922,0.462648,-0.169045,0.382423,0.039575,-0.151515,0.090781,1.398706,-0.136739,-0.105880,1.368682,-0.106684,-0.311905,1.479449,-0.004769,0.247976,0.864798,-0.107874,0.184787,0.497637,-0.151359,0.188433,0.050378,
21,-0.071348,0.495524,1.301609,-0.040322,0.524780,1.069947,0.020363,0.590179,0.837517,0.013230,0.308278,0.874516,-0.120560,0.390982,0.462647,-0.169032,0.382420,0.039578,-0.151417,0.090709,1.398804,-0.136207,-0.105976,1.369149,-0.106937,-0.317231,1.472260,-0.004809,0.248112,0.864803,-0.107847,0.184865,0.497633,-0.151357,0.188446,0.050379,
22,-0.071567,0.495625,1.301612,-0.040486,0.524890,1.069958,0.020232,0.590322,0.837541,0.013174,0.308409,0.874565,-0.120514,0.391040,0.462648,-0.169030,0.382417,0.039574,-0.151322,0.090596,1.398857,-0.135704,-0.106092,1.369443,-0.107273,-0.322103,1.464927,-0.004863,0.248246,0.864805,-0.107827,0.184940,0.497624,-0.151357,0.188454,0.050380,
23,-0.071781,0.495705,1.301620,-0.040645,0.524985,1.069976,0.020085,0.590472,0.837570,0.013102,0.308530,0.874610,-0.120492,0.391098,0.462650,-0.169037,0.382416,0.039567,-0.151224,0.090451,1.398868,-0.135213,-0.106224,1.369577,-0.107698,-0.326558,1.457445,-0.004931,0.248372,0.864804,-0.107818,0.185009,0.497612,-0.151359,0.188458,0.050379,
