  ,// User name
24-5-2013,// Evaluation date
05Lprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
43.133,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
15,0.222160,0.401666,1.270092,0.264089,0.419140,1.025306,0.332923,0.399566,0.792709,0.266698,0.282932,0.865063,0.246985,0.307971,0.498722,0.192350,0.304580,0.054253,0.247081,0.017485,1.275256,0.301659,-0.042193,1.039766,0.317746,-0.026643,0.794996,0.227167,0.114778,0.869335,0.213320,0.098731,0.474317,0.190774,0.109057,0.055956,
16,0.222146,0.401714,1.270075,0.264092,0.419191,1.025292,0.332968,0.399613,0.792709,0.266757,0.282972,0.865060,0.247045,0.307995,0.498717,0.192352,0.304581,0.054256,0.247048,0.017548,1.275213,0.301608,-0.042119,1.039716,0.317657,-0.026637,0.794937,0.227235,0.114832,0.869335,0.213400,0.098761,0.474317,0.190814,0.108998,0.055936,
17,0.222130,0.401766,1.270052,0.264083,0.419239,1.025270,0.332999,0.399644,0.792703,0.266819,0.283010,0.865056,0.247109,0.308019,0.498712,0.192354,0.304581,0.054260,0.247015,0.017621,1.275167,0.301553,-0.042010,1.039655,0.317552,-0.026620,0.794867,0.227307,0.114883,0.869335,0.213485,0.098790,0.474317,0.190832,0.108974,0.055928,
18,0.222115,0.401822,1.270022,0.264068,0.419280,1.025239,0.333018,0.399659,0.792684,0.266883,0.283046,0.865050,0.247174,0.308044,0.498705,0.192357,0.304580,0.054265,0.246989,0.017699,1.275117,0.301499,-0.041887,1.039587,0.317436,-0.026588,0.794788,0.227383,0.114932,0.869333,0.213570,0.098818,0.474316,0.190821,0.108998,0.055937,
19,0.222103,0.401878,1.269982,0.264056,0.419314,1.025197,0.333022,0.399660,0.792649,0.266950,0.283080,0.865043,0.247241,0.308069,0.498697,0.192360,0.304577,0.054269,0.246974,0.017773,1.275065,0.301448,-0.041772,1.039517,0.317313,-0.026541,0.794701,0.227462,0.114980,0.869329,0.213651,0.098846,0.474312,0.190780,0.109069,0.055961,
20,0.222098,0.401934,1.269933,0.264048,0.419339,1.025146,0.333014,0.399649,0.792596,0.267018,0.283112,0.865033,0.247307,0.308096,0.498688,0.192362,0.304574,0.054273,0.246973,0.017840,1.275012,0.301404,-0.041682,1.039448,0.317187,-0.026475,0.794606,0.227542,0.115027,0.869322,0.213727,0.098871,0.474307,0.190718,0.109169,0.055995,
21,0.222099,0.401988,1.269876,0.264047,0.419355,1.025086,0.332993,0.399629,0.792527,0.267088,0.283143,0.865022,0.247372,0.308123,0.498676,0.192362,0.304570,0.054276,0.246990,0.017895,1.274959,0.301368,-0.041631,1.039384,0.317060,-0.026390,0.794506,0.227622,0.115073,0.869314,0.213796,0.098894,0.474300,0.190651,0.109272,0.056029,
22,0.222106,0.402040,1.269813,0.264050,0.419362,1.025019,0.332958,0.399603,0.792442,0.267158,0.283172,0.865008,0.247433,0.308152,0.498663,0.192362,0.304566,0.054277,0.247022,0.017940,1.274908,0.301341,-0.041617,1.039327,0.316935,-0.026282,0.794404,0.227699,0.115117,0.869305,0.213857,0.098916,0.474292,0.190593,0.109357,0.056056,
23,0.222119,0.402089,1.269746,0.264052,0.419362,1.024947,0.332913,0.399572,0.792345,0.267226,0.283200,0.864992,0.247488,0.308183,0.498647,0.192360,0.304562,0.054278,0.247068,0.017979,1.274859,0.301322,-0.041627,1.039275,0.316813,-0.026152,0.794302,0.227775,0.115161,0.869295,0.213911,0.098938,0.474285,0.190552,0.109414,0.056072,
24,0.222135,0.402138,1.269679,0.264051,0.419358,1.024872,0.332858,0.399534,0.792244,0.267292,0.283227,0.864973,0.247537,0.308215,0.498630,0.192358,0.304561,0.054277,0.247122,0.018020,1.274812,0.301311,-0.041638,1.039226,0.316696,-0.026001,0.794202,0.227849,0.115204,0.869287,0.213959,0.098960,0.474278,0.190531,0.109442,0.056077,
25,0.222156,0.402187,1.269611,0.264046,0.419351,1.024797,0.332799,0.399485,0.792142,0.267356,0.283253,0.864953,0.247580,0.308248,0.498612,0.192356,0.304561,0.054276,0.247176,0.018073,1.274766,0.301303,-0.041621,1.039176,0.316586,-0.025830,0.794107,0.227923,0.115247,0.869279,0.214005,0.098985,0.474272,0.190526,0.109450,0.056076,
26,0.222181,0.402239,1.269545,0.264039,0.419344,1.024721,0.332741,0.399419,0.792045,0.267419,0.283279,0.864934,0.247622,0.308277,0.498594,0.192356,0.304561,0.054276,0.247221,0.018149,1.274721,0.301291,-0.041539,1.039116,0.316486,-0.025643,0.794021,0.227996,0.115290,0.869273,0.214050,0.099010,0.474268,0.190531,0.109447,0.056071,
27,0.222210,0.402294,1.269482,0.264034,0.419338,1.024647,0.332687,0.399334,0.791957,0.267482,0.283305,0.864916,0.247665,0.308303,0.498577,0.192357,0.304562,0.054276,0.247246,0.018258,1.274672,0.301264,-0.041353,1.039036,0.316399,-0.025439,0.793945,0.228069,0.115332,0.869269,0.214097,0.099037,0.474265,0.190539,0.109441,0.056068,
28,0.222244,0.402352,1.269420,0.264034,0.419332,1.024575,0.332640,0.399231,0.791877,0.267547,0.283333,0.864900,0.247710,0.308324,0.498562,0.192359,0.304564,0.054276,0.247240,0.018413,1.274615,0.301210,-0.041020,1.038922,0.316329,-0.025220,0.793878,0.228143,0.115372,0.869267,0.214146,0.099065,0.474264,0.190547,0.109436,0.056068,
29,0.222282,0.402414,1.269359,0.264042,0.419327,1.024505,0.332599,0.399118,0.791803,0.267616,0.283362,0.864887,0.247758,0.308341,0.498549,0.192363,0.304566,0.054276,0.247196,0.018620,1.274544,0.301116,-0.040513,1.038765,0.316276,-0.024989,0.793821,0.228218,0.115409,0.869266,0.214197,0.099092,0.474264,0.190553,0.109435,0.056071,
30,0.222324,0.402479,1.269300,0.264060,0.419320,1.024437,0.332567,0.399002,0.791733,0.267690,0.283392,0.864874,0.247807,0.308356,0.498537,0.192368,0.304567,0.054277,0.247113,0.018876,1.274460,0.300978,-0.039834,1.038563,0.316243,-0.024753,0.793772,0.228294,0.115445,0.869265,0.214248,0.099119,0.474265,0.190555,0.109438,0.056077,
31,0.222369,0.402548,1.269241,0.264088,0.419314,1.024370,0.332543,0.398892,0.791664,0.267768,0.283422,0.864862,0.247857,0.308368,0.498525,0.192372,0.304569,0.054278,0.247000,0.019166,1.274365,0.300805,-0.039034,1.038328,0.316231,-0.024520,0.793729,0.228372,0.115479,0.869264,0.214299,0.099143,0.474265,0.190557,0.109444,0.056084,
32,0.222416,0.402619,1.269183,0.264125,0.419308,1.024305,0.332532,0.398794,0.791596,0.267850,0.283454,0.864850,0.247904,0.308381,0.498513,0.192375,0.304570,0.054279,0.246877,0.019464,1.274268,0.300622,-0.038200,1.038085,0.316244,-0.024301,0.793691,0.228451,0.115512,0.869262,0.214350,0.099166,0.474265,0.190559,0.109450,0.056091,
33,0.222467,0.402692,1.269126,0.264169,0.419304,1.024241,0.332537,0.398708,0.791531,0.267936,0.283486,0.864837,0.247948,0.308394,0.498501,0.192375,0.304572,0.054280,0.246769,0.019742,1.274178,0.300464,-0.037435,1.037865,0.316283,-0.024106,0.793656,0.228529,0.115545,0.869259,0.214400,0.099187,0.474264,0.190562,0.109456,0.056096,
34,0.222521,0.402766,1.269069,0.264219,0.419304,1.024179,0.332564,0.398632,0.791472,0.268024,0.283518,0.864823,0.247986,0.308409,0.498488,0.192371,0.304574,0.054281,0.246698,0.019979,1.274103,0.300362,-0.036812,1.037690,0.316349,-0.023940,0.793625,0.228606,0.115581,0.869255,0.214451,0.099208,0.474261,0.190565,0.109461,0.056100,
35,0.222577,0.402841,1.269013,0.264277,0.419310,1.024118,0.332615,0.398564,0.791422,0.268117,0.283551,0.864806,0.248021,0.308424,0.498474,0.192363,0.304578,0.054281,0.246672,0.020169,1.274046,0.300331,-0.036357,1.037569,0.316442,-0.023802,0.793599,0.228679,0.115619,0.869250,0.214503,0.099228,0.474257,0.190569,0.109464,0.056103,
36,0.222637,0.402916,1.268958,0.264343,0.419322,1.024060,0.332692,0.398504,0.791379,0.268215,0.283583,0.864788,0.248054,0.308441,0.498459,0.192352,0.304583,0.054281,0.246687,0.020317,1.274007,0.300366,-0.036050,1.037496,0.316562,-0.023689,0.793580,0.228747,0.115659,0.869245,0.214554,0.099249,0.474254,0.190571,0.109466,0.056105,
37,0.222700,0.402991,1.268903,0.264419,0.419340,1.024004,0.332792,0.398456,0.791343,0.268322,0.283615,0.864768,0.248087,0.308459,0.498442,0.192340,0.304588,0.054278,0.246734,0.020435,1.273981,0.300448,-0.035847,1.037458,0.316704,-0.023596,0.793568,0.228811,0.115702,0.869240,0.214603,0.099269,0.474250,0.190572,0.109467,0.056108,
38,0.222769,0.403063,1.268851,0.264507,0.419362,1.023952,0.332909,0.398425,0.791310,0.268436,0.283645,0.864748,0.248122,0.308477,0.498425,0.192328,0.304595,0.054275,0.246804,0.020532,1.273964,0.300560,-0.035710,1.037441,0.316868,-0.023519,0.793564,0.228871,0.115745,0.869235,0.214648,0.099289,0.474247,0.190573,0.109470,0.056112,
39,0.222844,0.403133,1.268802,0.264607,0.419386,1.023904,0.333037,0.398416,0.791275,0.268558,0.283673,0.864727,0.248160,0.308496,0.498408,0.192318,0.304602,0.054272,0.246896,0.020611,1.273953,0.300695,-0.035627,1.037438,0.317047,-0.023454,0.793565,0.228929,0.115788,0.869231,0.214688,0.099308,0.474245,0.190576,0.109473,0.056117,
40,0.222929,0.403199,1.268756,0.264718,0.419413,1.023859,0.333174,0.398430,0.791238,0.268686,0.283700,0.864708,0.248203,0.308514,0.498394,0.192311,0.304609,0.054269,0.247018,0.020667,1.273946,0.300861,-0.035617,1.037453,0.317238,-0.023403,0.793569,0.228987,0.115831,0.869228,0.214724,0.099326,0.474243,0.190580,0.109478,0.056124,
41,0.223025,0.403261,1.268714,0.264838,0.419440,1.023819,0.333318,0.398464,0.791200,0.268819,0.283726,0.864692,0.248251,0.308532,0.498382,0.192307,0.304616,0.054268,0.247180,0.020689,1.273949,0.301075,-0.035723,1.037498,0.317436,-0.023365,0.793572,0.229047,0.115874,0.869225,0.214757,0.099343,0.474242,0.190586,0.109484,0.056133,
42,0.223133,0.403319,1.268676,0.264964,0.419467,1.023782,0.333468,0.398507,0.791163,0.268956,0.283751,0.864680,0.248303,0.308549,0.498374,0.192305,0.304624,0.054269,0.247391,0.020668,1.273964,0.301352,-0.035982,1.037585,0.317636,-0.023342,0.793574,0.229109,0.115917,0.869223,0.214788,0.099361,0.474242,0.190591,0.109490,0.056142,
43,0.223251,0.403375,1.268640,0.265093,0.419494,1.023747,0.333626,0.398553,0.791128,0.269094,0.283775,0.864671,0.248357,0.308565,0.498369,0.192305,0.304631,0.054272,0.247648,0.020604,1.273993,0.301694,-0.036395,1.037717,0.317833,-0.023330,0.793572,0.229172,0.115958,0.869222,0.214819,0.099379,0.474243,0.190597,0.109497,0.056152,
44,0.223376,0.403427,1.268606,0.265222,0.419518,1.023711,0.333789,0.398598,0.791095,0.269230,0.283800,0.864665,0.248412,0.308579,0.498366,0.192305,0.304638,0.054276,0.247926,0.020514,1.274033,0.302070,-0.036891,1.037878,0.318024,-0.023325,0.793566,0.229235,0.115998,0.869221,0.214850,0.099397,0.474245,0.190601,0.109503,0.056160,
