"  ","// User name",,,,,,,,,,,,,,,,,
"21-5-2013","// Evaluation date",,,,,,,,,,,,,,,,,
"02Uprocessed.act","0-0-0","00:00:00:000","// Source file name and timestamp",,,,,,,,,,,,,,,
60,"// Measurement rate",,,,,,,,,,,,,,,,,
29.917,"// Data capture period",,,,,,,,,,,,,,,,,
"BUTTERWORTH FILTER","// Smoothing function",,,,,,,,,,,,,,,,,
"INTERPOLATE BAD DATA","// Data repair function",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Frame #","LshX","LshY","LshZ","LebX","LebY","LebZ","LwX","LwY","LwZ","RshX","RshY","RshZ","RebX","RebY","RebZ","RwX","RwY","RwZ"
30,0.395078,0.209243,1.279073,0.358442,0.281596,1.050022,0.400235,0.296327,0.817065,0.392587,-0.134499,1.248546,0.353359,-0.157135,0.995859,0.384161,-0.139716,0.766651
31,0.394538,0.209198,1.279075,0.358045,0.281487,1.049981,0.399479,0.296574,0.816942,0.392263,-0.134642,1.248603,0.353416,-0.157199,0.99585,0.384277,-0.139678,0.766675
32,0.394014,0.20914,1.279084,0.357656,0.281388,1.049956,0.398741,0.296837,0.816835,0.391973,-0.134791,1.248656,0.353462,-0.15727,0.995845,0.384382,-0.139621,0.766714
33,0.393512,0.209071,1.279105,0.357273,0.281301,1.049952,0.398039,0.297049,0.816755,0.391723,-0.13494,1.248698,0.3535,-0.157345,0.995836,0.384474,-0.139548,0.766761
34,0.39304,0.208997,1.279141,0.356895,0.281224,1.049973,0.397391,0.297159,0.81671,0.391508,-0.135084,1.248725,0.353527,-0.157419,0.99582,0.384551,-0.139465,0.766803
35,0.392601,0.208921,1.279196,0.356522,0.281154,1.050019,0.396808,0.297144,0.816705,0.391319,-0.135214,1.248735,0.353539,-0.157485,0.995795,0.384605,-0.13938,0.76683
36,0.392191,0.20885,1.279271,0.356152,0.281086,1.050089,0.396293,0.297012,0.816741,0.391144,-0.135327,1.248729,0.353529,-0.157536,0.995759,0.38463,-0.139298,0.766837
37,0.391801,0.208785,1.279366,0.355784,0.281019,1.05018,0.395843,0.296802,0.816815,0.390976,-0.135419,1.248712,0.353497,-0.157568,0.995716,0.384622,-0.139221,0.76682
38,0.391415,0.208727,1.279477,0.355414,0.280953,1.050286,0.395449,0.296575,0.816922,0.390811,-0.135494,1.248687,0.353448,-0.157581,0.995668,0.384575,-0.139147,0.766782
39,0.391019,0.208675,1.279598,0.355038,0.280889,1.0504,0.395099,0.296394,0.817055,0.390648,-0.135554,1.248661,0.35339,-0.157578,0.995622,0.38449,-0.13907,0.766729
40,0.390601,0.208625,1.279723,0.354653,0.280828,1.050516,0.394783,0.296311,0.817204,0.390492,-0.135608,1.24864,0.353332,-0.157566,0.995581,0.384368,-0.138985,0.766668
41,0.390154,0.208573,1.279844,0.354254,0.280769,1.050628,0.394492,0.29635,0.817358,0.390343,-0.13566,1.24863,0.353279,-0.15755,0.995551,0.384214,-0.138886,0.766609
42,0.389678,0.208514,1.279954,0.353841,0.280713,1.050728,0.394223,0.296504,0.817507,0.390205,-0.135716,1.248634,0.35323,-0.157534,0.995536,0.384037,-0.138772,0.766558
43,0.389178,0.208445,1.280048,0.353416,0.280654,1.050814,0.393978,0.296736,0.817644,0.390075,-0.135778,1.248653,0.353182,-0.157521,0.995536,0.383846,-0.138644,0.76652
44,0.388659,0.208362,1.280126,0.352984,0.280588,1.050884,0.393759,0.296989,0.817763,0.389955,-0.135849,1.248684,0.353129,-0.157512,0.99555,0.383652,-0.138508,0.766497
45,0.388129,0.208262,1.280191,0.352555,0.280509,1.050939,0.39357,0.297207,0.817864,0.389846,-0.135929,1.248725,0.353063,-0.157508,0.995578,0.383464,-0.138371,0.766488
46,0.3876,0.208145,1.280249,0.352139,0.280413,1.050987,0.393409,0.297342,0.81795,0.389751,-0.136019,1.248772,0.352984,-0.157513,0.995616,0.383292,-0.13824,0.766493
47,0.387084,0.208009,1.280308,0.351744,0.280297,1.051033,0.393272,0.297374,0.818031,0.38968,-0.136118,1.248821,0.352896,-0.157528,0.99566,0.383142,-0.138118,0.76651
48,0.386594,0.207857,1.280376,0.351375,0.280162,1.051088,0.393152,0.297305,0.818114,0.389645,-0.136226,1.248867,0.352812,-0.157558,0.995706,0.383018,-0.138008,0.766536
49,0.386144,0.207688,1.280462,0.351034,0.28001,1.051163,0.393039,0.297156,0.81821,0.38966,-0.136343,1.248906,0.352746,-0.157605,0.995751,0.382919,-0.137911,0.766565
50,0.385745,0.207506,1.280572,0.350719,0.27984,1.051264,0.392922,0.296951,0.818325,0.389738,-0.136471,1.248936,0.352716,-0.15767,0.995792,0.382839,-0.137828,0.766592
51,0.385406,0.207309,1.28071,0.350427,0.279654,1.051398,0.392793,0.296714,0.818463,0.389888,-0.136611,1.248957,0.352732,-0.15775,0.995828,0.382773,-0.137762,0.76661
52,0.385134,0.207097,1.280876,0.350155,0.279449,1.051566,0.392644,0.296454,0.818629,0.390113,-0.136762,1.24897,0.352792,-0.157843,0.99586,0.382714,-0.137711,0.766613
53,0.384932,0.206866,1.281067,0.349899,0.279221,1.051766,0.39247,0.296172,0.818822,0.390409,-0.136922,1.248974,0.352885,-0.157942,0.995888,0.38266,-0.137675,0.766599
54,0.384803,0.206612,1.281275,0.349652,0.278967,1.051993,0.392264,0.29586,0.819043,0.390768,-0.137091,1.248967,0.352994,-0.158044,0.995914,0.38261,-0.137651,0.766567
55,0.384746,0.206329,1.28149,0.349406,0.278688,1.052237,0.392021,0.295509,0.81929,0.391184,-0.137272,1.248949,0.353113,-0.158148,0.995934,0.382566,-0.137633,0.766517
56,0.384755,0.206018,1.281699,0.349149,0.278387,1.052492,0.391738,0.295121,0.819557,0.391653,-0.137471,1.248918,0.353249,-0.158257,0.995945,0.382533,-0.137613,0.766455
57,0.384819,0.205679,1.281894,0.348873,0.278071,1.052747,0.391409,0.294708,0.819835,0.392173,-0.137697,1.248872,0.353424,-0.158379,0.995944,0.382517,-0.137583,0.766387
58,0.384928,0.20532,1.282066,0.348576,0.277747,1.052994,0.39103,0.294289,0.82011,0.392744,-0.137956,1.248816,0.353662,-0.158519,0.99593,0.382522,-0.137536,0.766319
