  ,// User name
24-5-2013,// Evaluation date
05Rprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
78.617,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q0 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q1 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q2 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q3 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q0 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q1 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q2 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q3 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,
11,0.997067,-0.019854,0.072442,-0.014671,0.999569,0.026693,-0.010713,0.005932,0.987827,0.037286,-0.141464,0.052873,0.953931,-0.087274,-0.003639,0.287030,0.995340,0.030843,0.028201,-0.086905,0.992818,-0.047755,0.037265,0.103165,0.990415,0.038808,0.018230,-0.131301,0.877570,0.014243,-0.180939,-0.443767,0.906957,0.040390,-0.001473,0.419280,0.997549,0.000875,0.023395,-0.065940,0.998684,0.040465,0.005367,0.031059,0.990119,-0.056870,0.051515,0.117375,
12,0.997064,-0.019815,0.072511,-0.014559,0.999568,0.026677,-0.010697,0.006101,0.987861,0.037043,-0.141375,0.052645,0.953121,-0.087641,-0.003096,0.289604,0.995323,0.030859,0.028235,-0.087082,0.992819,-0.047823,0.037199,0.103153,0.990413,0.038890,0.018259,-0.131283,0.877169,0.014221,-0.180964,-0.444550,0.906719,0.040363,-0.001248,0.419798,0.997548,0.000891,0.023473,-0.065920,0.998687,0.040398,0.005250,0.031073,0.990154,-0.056516,0.051540,0.117242,
13,0.997062,-0.019797,0.072574,-0.014465,0.999568,0.026661,-0.010681,0.006265,0.987880,0.036853,-0.141316,0.052587,0.952558,-0.087887,-0.002686,0.291379,0.995305,0.030875,0.028265,-0.087269,0.992820,-0.047893,0.037130,0.103128,0.990417,0.038959,0.018298,-0.131234,0.876787,0.014227,-0.181003,-0.445287,0.906483,0.040317,-0.001033,0.420312,0.997548,0.000909,0.023549,-0.065896,0.998683,0.040280,0.005044,0.031364,0.990233,-0.055669,0.051672,0.116919,
14,0.997059,-0.019802,0.072629,-0.014389,0.999567,0.026655,-0.010650,0.006425,0.987881,0.036713,-0.141286,0.052739,0.952272,-0.088013,-0.002413,0.292277,0.995288,0.030878,0.028272,-0.087459,0.992823,-0.047950,0.037068,0.103100,0.990422,0.039019,0.018333,-0.131170,0.876427,0.014260,-0.181045,-0.445977,0.906260,0.040265,-0.000829,0.420797,0.997548,0.000921,0.023603,-0.065873,0.998678,0.040151,0.004827,0.031727,0.990322,-0.054717,0.051823,0.116545,
15,0.997055,-0.019832,0.072682,-0.014328,0.999567,0.026662,-0.010600,0.006575,0.987867,0.036623,-0.141283,0.053072,0.952230,-0.088037,-0.002263,0.292407,0.995273,0.030860,0.028250,-0.087642,0.992825,-0.047989,0.037019,0.103078,0.990428,0.039073,0.018356,-0.131105,0.876036,0.014327,-0.181097,-0.446720,0.906013,0.040232,-0.000626,0.421333,0.997549,0.000921,0.023624,-0.065852,0.998676,0.040057,0.004682,0.031929,0.990382,-0.054098,0.051908,0.116284,
16,0.997050,-0.019880,0.072744,-0.014278,0.999566,0.026678,-0.010539,0.006707,0.987843,0.036581,-0.141301,0.053490,0.952373,-0.087977,-0.002227,0.291960,0.995261,0.030826,0.028208,-0.087803,0.992827,-0.048011,0.036988,0.103065,0.990433,0.039126,0.018365,-0.131050,0.875582,0.014427,-0.181167,-0.447579,0.905712,0.040241,-0.000426,0.421980,0.997551,0.000914,0.023619,-0.065833,0.998681,0.040029,0.004658,0.031812,0.990388,-0.054095,0.051874,0.116251,
17,0.997043,-0.019938,0.072830,-0.014235,0.999566,0.026693,-0.010479,0.006808,0.987818,0.036585,-0.141336,0.053866,0.952635,-0.087843,-0.002306,0.291145,0.995253,0.030785,0.028159,-0.087926,0.992827,-0.048016,0.036975,0.103061,0.990436,0.039178,0.018363,-0.131014,0.875131,0.014541,-0.181248,-0.448424,0.905408,0.040287,-0.000260,0.422626,0.997552,0.000907,0.023599,-0.065812,0.998693,0.040066,0.004758,0.031377,0.990339,-0.054702,0.051725,0.116454,
18,0.997034,-0.019994,0.072954,-0.014195,0.999566,0.026696,-0.010432,0.006873,0.987797,0.036627,-0.141382,0.054097,0.952958,-0.087645,-0.002500,0.290143,0.995249,0.030752,0.028116,-0.088000,0.992827,-0.048011,0.036982,0.103061,0.990437,0.039222,0.018352,-0.130997,0.874875,0.014626,-0.181317,-0.448891,0.905264,0.040333,-0.000196,0.422931,0.997555,0.000911,0.023577,-0.065786,0.998708,0.040135,0.004931,0.030783,0.990258,-0.055633,0.051513,0.116789,
19,0.997021,-0.020042,0.073121,-0.014156,0.999566,0.026678,-0.010403,0.006897,0.987784,0.036698,-0.141440,0.054142,0.953298,-0.087398,-0.002788,0.289097,0.995248,0.030737,0.028086,-0.088020,0.992827,-0.047998,0.037006,0.103058,0.990436,0.039253,0.018335,-0.130992,0.875066,0.014637,-0.181338,-0.448510,0.905496,0.040323,-0.000302,0.422436,0.997558,0.000935,0.023559,-0.065750,0.998720,0.040193,0.005106,0.030268,0.990185,-0.056464,0.051318,0.117095,
20,0.997006,-0.020080,0.073328,-0.014120,0.999568,0.026632,-0.010393,0.006876,0.987776,0.036790,-0.141513,0.054036,0.953613,-0.087134,-0.003125,0.288133,0.995251,0.030749,0.028072,-0.087987,0.992828,-0.047981,0.037045,0.103043,0.990437,0.039266,0.018317,-0.130989,0.875899,0.014542,-0.181280,-0.446909,0.906279,0.040201,-0.000619,0.420763,0.997561,0.000983,0.023547,-0.065695,0.998727,0.040201,0.005221,0.030028,0.990153,-0.056840,0.051207,0.117234,
21,0.996988,-0.020114,0.073565,-0.014091,0.999570,0.026559,-0.010402,0.006806,0.987768,0.036898,-0.141603,0.053862,0.953862,-0.086894,-0.003443,0.287375,0.995257,0.030788,0.028074,-0.087901,0.992830,-0.047962,0.037092,0.103016,0.990438,0.039262,0.018296,-0.130979,0.877432,0.014338,-0.181127,-0.443961,0.907676,0.039941,-0.001139,0.417764,0.997567,0.001057,0.023544,-0.065610,0.998726,0.040148,0.005251,0.030125,0.990173,-0.056645,0.051204,0.117161,
22,0.996969,-0.020148,0.073813,-0.014070,0.999573,0.026461,-0.010430,0.006678,0.987757,0.037020,-0.141709,0.053705,0.954000,-0.086723,-0.003666,0.286965,0.995266,0.030854,0.028097,-0.087768,0.992833,-0.047944,0.037141,0.102983,0.990443,0.039244,0.018272,-0.130956,0.879582,0.014042,-0.180879,-0.439796,0.909624,0.039548,-0.001817,0.413542,0.997575,0.001155,0.023552,-0.065484,0.998720,0.040053,0.005221,0.030454,0.990229,-0.056053,0.051276,0.116940,
23,0.996951,-0.020188,0.074052,-0.014059,0.999577,0.026344,-0.010475,0.006495,0.987739,0.037154,-0.141827,0.053623,0.953983,-0.086653,-0.003722,0.287044,0.995277,0.030939,0.028141,-0.087601,0.992834,-0.047931,0.037188,0.102956,0.990449,0.039223,0.018243,-0.130921,0.882167,0.013685,-0.180552,-0.434737,0.911965,0.039058,-0.002591,0.408397,0.997586,0.001268,0.023571,-0.065313,0.998713,0.039958,0.005186,0.030802,0.990286,-0.055440,0.051356,0.116712,
24,0.996934,-0.020237,0.074268,-0.014054,0.999581,0.026221,-0.010526,0.006273,0.987715,0.037294,-0.141957,0.053635,0.953782,-0.086695,-0.003571,0.287700,0.995289,0.031033,0.028199,-0.087421,0.992834,-0.047924,0.037226,0.102946,0.990456,0.039207,0.018205,-0.130878,0.884943,0.013302,-0.180170,-0.429230,0.914482,0.038532,-0.003403,0.402774,0.997598,0.001387,0.023594,-0.065107,0.998710,0.039904,0.005203,0.030956,0.990311,-0.055185,0.051377,0.116617,
25,0.996919,-0.020291,0.074453,-0.014052,0.999585,0.026109,-0.010567,0.006039,0.987684,0.037432,-0.142098,0.053729,0.953412,-0.086828,-0.003217,0.288886,0.995299,0.031120,0.028255,-0.087258,0.992832,-0.047923,0.037253,0.102957,0.990463,0.039200,0.018159,-0.130829,0.887632,0.012934,-0.179776,-0.423819,0.916915,0.038038,-0.004191,0.397243,0.997612,0.001495,0.023607,-0.064888,0.998714,0.039912,0.005301,0.030819,0.990287,-0.055468,0.051307,0.116715,
26,0.996906,-0.020345,0.074611,-0.014047,0.999588,0.026021,-0.010582,0.005823,0.987649,0.037560,-0.142251,0.053878,0.952941,-0.087007,-0.002723,0.290391,0.995306,0.031188,0.028295,-0.087133,0.992829,-0.047930,0.037269,0.102978,0.990471,0.039202,0.018107,-0.130774,0.889942,0.012630,-0.179424,-0.419107,0.918987,0.037640,-0.004896,0.392458,0.997626,0.001578,0.023596,-0.064681,0.998722,0.039972,0.005461,0.030456,0.990226,-0.056180,0.051167,0.116957,
27,0.996895,-0.020395,0.074747,-0.014038,0.999591,0.025962,-0.010570,0.005639,0.987612,0.037667,-0.142417,0.054051,0.952467,-0.087172,-0.002188,0.291895,0.995311,0.031232,0.028315,-0.087051,0.992826,-0.047939,0.037278,0.102998,0.990481,0.039211,0.018051,-0.130708,0.891611,0.012447,-0.179174,-0.415658,0.920448,0.037389,-0.005453,0.389035,0.997638,0.001633,0.023560,-0.064502,0.998730,0.040049,0.005630,0.030056,0.990157,-0.056987,0.051013,0.117216,
28,0.996885,-0.020437,0.074869,-0.014024,0.999593,0.025922,-0.010542,0.005488,0.987574,0.037747,-0.142593,0.054226,0.952085,-0.087279,-0.001713,0.293110,0.995315,0.031259,0.028324,-0.087000,0.992825,-0.047949,0.037284,0.103005,0.990491,0.039223,0.017993,-0.130632,0.892477,0.012424,-0.179068,-0.413842,0.921148,0.037302,-0.005817,0.387377,0.997649,0.001667,0.023511,-0.064354,0.998734,0.040102,0.005751,0.029829,0.990116,-0.057509,0.050911,0.117354,
29,0.996876,-0.020472,0.074987,-0.014009,0.999595,0.025889,-0.010513,0.005355,0.987537,0.037799,-0.142772,0.054393,0.951842,-0.087317,-0.001357,0.293890,0.995317,0.031277,0.028336,-0.086963,0.992825,-0.047953,0.037293,0.102997,0.990503,0.039236,0.017933,-0.130547,0.892533,0.012575,-0.179116,-0.413696,0.921083,0.037365,-0.005975,0.387524,0.997657,0.001691,0.023464,-0.064235,0.998731,0.040102,0.005788,0.029904,0.990124,-0.057503,0.050900,0.117293,
30,0.996867,-0.020499,0.075106,-0.013996,0.999597,0.025855,-0.010493,0.005233,0.987502,0.037820,-0.142947,0.054549,0.951729,-0.087308,-0.001136,0.294260,0.995319,0.031292,0.028356,-0.086928,0.992826,-0.047950,0.037308,0.102982,0.990515,0.039248,0.017872,-0.130461,0.891928,0.012872,-0.179289,-0.414915,0.920388,0.037535,-0.005964,0.389155,0.997664,0.001715,0.023428,-0.064144,0.998723,0.040044,0.005748,0.030276,0.990180,-0.056970,0.050976,0.117046,
