  ,// User name
28-5-2013,// Evaluation date
01R,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
85.800,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
24,-0.504365,0.051845,1.480653,-0.520686,0.118061,1.215559,-0.492203,0.101793,0.957333,-0.617012,-0.019049,0.993002,-0.716985,0.043255,0.586718,-0.830201,0.077899,0.166969,-0.594760,-0.324646,1.453209,-0.643587,-0.336866,1.183385,-0.596058,-0.330088,0.941012,-2.773406,0.031239,1.025634,-2.743569,0.117855,0.621243,-0.791828,-0.122995,0.139572,
25,-0.504450,0.051816,1.480694,-0.520765,0.118153,1.215629,-0.491993,0.102582,0.957361,-0.616992,-0.019311,0.992942,-0.716997,0.043209,0.586699,-0.830207,0.077899,0.166968,-0.594595,-0.324745,1.453194,-0.643527,-0.336966,1.183389,-0.596022,-0.330218,0.940977,-2.769263,0.030600,1.025414,-2.739421,0.117241,0.621029,-0.791831,-0.123006,0.139568,
26,-0.504537,0.051776,1.480730,-0.520833,0.118222,1.215692,-0.491738,0.103388,0.957374,-0.616987,-0.019555,0.992871,-0.717044,0.043173,0.586674,-0.830213,0.077899,0.166967,-0.594452,-0.324854,1.453166,-0.643489,-0.337076,1.183380,-0.596063,-0.330372,0.940918,-2.765113,0.029962,1.025193,-2.735271,0.116628,0.620813,-0.791836,-0.123014,0.139564,
27,-0.504622,0.051726,1.480758,-0.520887,0.118264,1.215741,-0.491484,0.104126,0.957375,-0.617004,-0.019758,0.992809,-0.717110,0.043144,0.586650,-0.830219,0.077900,0.166965,-0.594329,-0.324975,1.453123,-0.643455,-0.337203,1.183353,-0.596177,-0.330544,0.940832,-2.760957,0.029327,1.024970,-2.731114,0.116017,0.620596,-0.791841,-0.123016,0.139561,
28,-0.504705,0.051667,1.480776,-0.520927,0.118279,1.215774,-0.491274,0.104717,0.957372,-0.617049,-0.019909,0.992765,-0.717186,0.043118,0.586634,-0.830225,0.077902,0.166963,-0.594223,-0.325112,1.453063,-0.643414,-0.337350,1.183306,-0.596360,-0.330726,0.940718,-2.756791,0.028692,1.024743,-2.726950,0.115409,0.620374,-0.791846,-0.123010,0.139557,
29,-0.504786,0.051600,1.480784,-0.520955,0.118265,1.215792,-0.491132,0.105119,0.957369,-0.617122,-0.020015,0.992744,-0.717269,0.043095,0.586627,-0.830231,0.077904,0.166961,-0.594128,-0.325268,1.452985,-0.643365,-0.337517,1.183237,-0.596608,-0.330909,0.940578,-2.752613,0.028056,1.024511,-2.722774,0.114806,0.620149,-0.791850,-0.122995,0.139554,
30,-0.504869,0.051525,1.480786,-0.520975,0.118223,1.215799,-0.491058,0.105327,0.957372,-0.617225,-0.020087,0.992742,-0.717362,0.043074,0.586631,-0.830238,0.077906,0.166959,-0.594041,-0.325443,1.452889,-0.643317,-0.337699,1.183149,-0.596916,-0.331088,0.940416,-2.748422,0.027417,1.024271,-2.718584,0.114209,0.619918,-0.791852,-0.122972,0.139551,
31,-0.504962,0.051439,1.480789,-0.520996,0.118152,1.215802,-0.491038,0.105368,0.957386,-0.617357,-0.020137,0.992752,-0.717470,0.043057,0.586641,-0.830249,0.077909,0.166957,-0.593960,-0.325638,1.452774,-0.643283,-0.337886,1.183042,-0.597274,-0.331256,0.940233,-2.744215,0.026776,1.024026,-2.714379,0.113619,0.619683,-0.791851,-0.122943,0.139548,
32,-0.505075,0.051339,1.480799,-0.521031,0.118049,1.215806,-0.491047,0.105275,0.957416,-0.617515,-0.020170,0.992772,-0.717595,0.043044,0.586655,-0.830263,0.077912,0.166955,-0.593885,-0.325857,1.452636,-0.643272,-0.338073,1.182914,-0.597675,-0.331404,0.940032,-2.739993,0.026131,1.023774,-2.710161,0.113034,0.619444,-0.791848,-0.122909,0.139545,
33,-0.505222,0.051222,1.480820,-0.521093,0.117911,1.215817,-0.491069,0.105080,0.957464,-0.617701,-0.020177,0.992801,-0.717737,0.043036,0.586673,-0.830280,0.077916,0.166954,-0.593814,-0.326102,1.452474,-0.643284,-0.338255,1.182764,-0.598108,-0.331521,0.939811,-2.735754,0.025484,1.023518,-2.705931,0.112452,0.619202,-0.791843,-0.122874,0.139543,
34,-0.505409,0.051085,1.480854,-0.521193,0.117733,1.215836,-0.491091,0.104801,0.957531,-0.617915,-0.020146,0.992837,-0.717895,0.043034,0.586690,-0.830297,0.077921,0.166952,-0.593749,-0.326377,1.452288,-0.643311,-0.338430,1.182590,-0.598562,-0.331596,0.939571,-2.731499,0.024835,1.023260,-2.701692,0.111870,0.618957,-0.791837,-0.122840,0.139541,
35,-0.505639,0.050933,1.480902,-0.521333,0.117516,1.215862,-0.491113,0.104443,0.957617,-0.618157,-0.020065,0.992880,-0.718069,0.043040,0.586705,-0.830311,0.077925,0.166950,-0.593691,-0.326685,1.452078,-0.643343,-0.338598,1.182391,-0.599030,-0.331620,0.939306,-2.727230,0.024186,1.023003,-2.697448,0.111286,0.618712,-0.791831,-0.122808,0.139539,
36,-0.505908,0.050773,1.480963,-0.521509,0.117265,1.215894,-0.491138,0.104007,0.957721,-0.618418,-0.019929,0.992925,-0.718257,0.043056,0.586713,-0.830320,0.077928,0.166947,-0.593643,-0.327026,1.451848,-0.643369,-0.338755,1.182166,-0.599502,-0.331590,0.939016,-2.722951,0.023538,1.022748,-2.693203,0.110696,0.618467,-0.791828,-0.122780,0.139537,
