  ,// User name
24-5-2013,// Evaluation date
05Uprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
39.517,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
25,-0.079543,0.427296,1.263048,-0.048397,0.429946,1.016053,0.013275,0.389532,0.782248,-0.010315,0.307053,0.847493,-0.054341,0.337075,0.483649,-0.103056,0.331971,0.053172,-0.062495,0.046924,1.260599,-0.000946,0.017702,1.021113,0.015042,0.026447,0.777785,-0.077890,0.140646,0.855921,-0.108805,0.114222,0.462431,-0.117909,0.120240,0.054426,
26,-0.079584,0.427258,1.263078,-0.048409,0.429928,1.016087,0.013262,0.389511,0.782288,-0.010343,0.307023,0.847499,-0.054351,0.337052,0.483654,-0.103055,0.331969,0.053171,-0.062509,0.046864,1.260612,-0.000906,0.017643,1.021139,0.015080,0.026409,0.777800,-0.077896,0.140613,0.855920,-0.108806,0.114197,0.462428,-0.117911,0.120237,0.054425,
27,-0.079619,0.427220,1.263108,-0.048411,0.429907,1.016122,0.013254,0.389491,0.782328,-0.010374,0.306990,0.847506,-0.054364,0.337030,0.483659,-0.103054,0.331967,0.053170,-0.062524,0.046804,1.260627,-0.000867,0.017578,1.021169,0.015110,0.026375,0.777817,-0.077905,0.140583,0.855918,-0.108808,0.114170,0.462426,-0.117913,0.120236,0.054423,
28,-0.079649,0.427183,1.263140,-0.048403,0.429883,1.016158,0.013253,0.389467,0.782369,-0.010407,0.306957,0.847513,-0.054379,0.337008,0.483665,-0.103052,0.331964,0.053170,-0.062541,0.046744,1.260645,-0.000833,0.017511,1.021200,0.015132,0.026344,0.777836,-0.077919,0.140556,0.855916,-0.108812,0.114143,0.462423,-0.117916,0.120237,0.054421,
29,-0.079672,0.427147,1.263173,-0.048386,0.429856,1.016197,0.013261,0.389434,0.782414,-0.010438,0.306922,0.847522,-0.054393,0.336986,0.483673,-0.103050,0.331962,0.053171,-0.062564,0.046684,1.260665,-0.000808,0.017442,1.021234,0.015144,0.026313,0.777857,-0.077939,0.140531,0.855913,-0.108817,0.114114,0.462419,-0.117918,0.120237,0.054419,
30,-0.079687,0.427111,1.263208,-0.048361,0.429828,1.016237,0.013278,0.389390,0.782464,-0.010466,0.306884,0.847531,-0.054405,0.336964,0.483682,-0.103049,0.331960,0.053172,-0.062591,0.046625,1.260686,-0.000795,0.017373,1.021267,0.015148,0.026282,0.777879,-0.077967,0.140508,0.855911,-0.108823,0.114086,0.462415,-0.117919,0.120236,0.054416,
31,-0.079692,0.427075,1.263245,-0.048330,0.429798,1.016278,0.013303,0.389333,0.782518,-0.010492,0.306844,0.847541,-0.054417,0.336941,0.483691,-0.103049,0.331958,0.053172,-0.062622,0.046566,1.260708,-0.000792,0.017302,1.021299,0.015143,0.026246,0.777903,-0.078003,0.140484,0.855908,-0.108829,0.114057,0.462411,-0.117920,0.120234,0.054412,
32,-0.079687,0.427041,1.263283,-0.048297,0.429768,1.016320,0.013330,0.389269,0.782572,-0.010521,0.306801,0.847549,-0.054431,0.336917,0.483699,-0.103051,0.331956,0.053171,-0.062659,0.046508,1.260728,-0.000801,0.017234,1.021327,0.015129,0.026201,0.777924,-0.078046,0.140460,0.855906,-0.108833,0.114028,0.462406,-0.117919,0.120229,0.054408,
33,-0.079672,0.427010,1.263322,-0.048265,0.429740,1.016361,0.013351,0.389205,0.782622,-0.010558,0.306755,0.847555,-0.054450,0.336894,0.483705,-0.103055,0.331955,0.053168,-0.062700,0.046453,1.260746,-0.000824,0.017172,1.021350,0.015105,0.026146,0.777942,-0.078094,0.140435,0.855904,-0.108836,0.113998,0.462400,-0.117918,0.120223,0.054403,
34,-0.079647,0.426982,1.263361,-0.048238,0.429715,1.016400,0.013357,0.389156,0.782658,-0.010604,0.306708,0.847557,-0.054478,0.336872,0.483707,-0.103059,0.331954,0.053163,-0.062745,0.046402,1.260761,-0.000864,0.017122,1.021368,0.015070,0.026082,0.777957,-0.078148,0.140409,0.855902,-0.108837,0.113965,0.462395,-0.117919,0.120217,0.054396,
35,-0.079615,0.426960,1.263399,-0.048217,0.429693,1.016437,0.013334,0.389137,0.782672,-0.010660,0.306660,0.847557,-0.054513,0.336852,0.483707,-0.103062,0.331954,0.053159,-0.062795,0.046354,1.260777,-0.000917,0.017083,1.021381,0.015022,0.026011,0.777969,-0.078205,0.140382,0.855900,-0.108840,0.113929,0.462389,-0.117921,0.120212,0.054389,
36,-0.079578,0.426942,1.263436,-0.048205,0.429674,1.016471,0.013278,0.389154,0.782659,-0.010723,0.306612,0.847555,-0.054556,0.336832,0.483704,-0.103062,0.331954,0.053156,-0.062845,0.046309,1.260795,-0.000980,0.017047,1.021395,0.014962,0.025936,0.777981,-0.078264,0.140354,0.855898,-0.108844,0.113889,0.462384,-0.117927,0.120208,0.054382,
37,-0.079539,0.426930,1.263471,-0.048200,0.429658,1.016501,0.013189,0.389207,0.782619,-0.010790,0.306564,0.847552,-0.054602,0.336811,0.483701,-0.103061,0.331953,0.053155,-0.062893,0.046264,1.260819,-0.001041,0.017002,1.021415,0.014888,0.025862,0.777994,-0.078325,0.140324,0.855898,-0.108853,0.113845,0.462381,-0.117935,0.120205,0.054376,
38,-0.079499,0.426920,1.263501,-0.048203,0.429644,1.016526,0.013078,0.389282,0.782561,-0.010857,0.306515,0.847548,-0.054649,0.336789,0.483697,-0.103057,0.331951,0.053155,-0.062934,0.046215,1.260850,-0.001090,0.016934,1.021446,0.014805,0.025791,0.778009,-0.078386,0.140293,0.855899,-0.108869,0.113798,0.462379,-0.117943,0.120203,0.054372,
39,-0.079460,0.426910,1.263528,-0.048210,0.429628,1.016547,0.012960,0.389360,0.782498,-0.010921,0.306466,0.847543,-0.054695,0.336765,0.483692,-0.103053,0.331948,0.053157,-0.062969,0.046160,1.260885,-0.001124,0.016838,1.021487,0.014714,0.025725,0.778025,-0.078447,0.140262,0.855901,-0.108892,0.113749,0.462379,-0.117950,0.120199,0.054371,
40,-0.079422,0.426898,1.263552,-0.048215,0.429611,1.016565,0.012851,0.389421,0.782440,-0.010979,0.306416,0.847538,-0.054739,0.336739,0.483688,-0.103048,0.331946,0.053157,-0.063001,0.046101,1.260922,-0.001148,0.016720,1.021533,0.014621,0.025662,0.778042,-0.078505,0.140230,0.855904,-0.108923,0.113702,0.462381,-0.117954,0.120194,0.054372,
41,-0.079384,0.426881,1.263573,-0.048216,0.429588,1.016581,0.012758,0.389455,0.782395,-0.011031,0.306366,0.847534,-0.054777,0.336712,0.483683,-0.103044,0.331943,0.053156,-0.063035,0.046038,1.260954,-0.001168,0.016592,1.021577,0.014530,0.025598,0.778058,-0.078561,0.140197,0.855906,-0.108959,0.113657,0.462383,-0.117956,0.120189,0.054374,
42,-0.079348,0.426859,1.263592,-0.048209,0.429561,1.016597,0.012684,0.389463,0.782366,-0.011075,0.306315,0.847529,-0.054808,0.336682,0.483679,-0.103042,0.331940,0.053152,-0.063072,0.045972,1.260982,-0.001187,0.016462,1.021617,0.014445,0.025529,0.778072,-0.078613,0.140164,0.855908,-0.109000,0.113616,0.462384,-0.117957,0.120184,0.054376,
43,-0.079315,0.426830,1.263611,-0.048194,0.429530,1.016613,0.012627,0.389451,0.782351,-0.011110,0.306265,0.847527,-0.054830,0.336653,0.483676,-0.103042,0.331938,0.053147,-0.063111,0.045904,1.261005,-0.001202,0.016327,1.021654,0.014371,0.025454,0.778085,-0.078661,0.140130,0.855908,-0.109041,0.113579,0.462384,-0.117958,0.120180,0.054376,
