  ,// User name
24-5-2013,// Evaluation date
05Uprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
39.517,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q0 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q1 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q2 / Time,Thorax / Sensor #0 / T12/L1 / World Ref. Frame / Quaternion / Q3 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q0 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q1 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q2 / Time,Lumbar / Sensor #0 / L5/S1 / World Ref. Frame / Quaternion / Q3 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Upper Arm / Sensor #0 / Left Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Forearm / Sensor #0 / Left Elbow / Left Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Thigh / Sensor #0 / Left Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Shank / Sensor #0 / Left Knee / Left Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Left Foot / Sensor #0 / Left Ankle / Left Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Upper Arm / Sensor #0 / Right Shoulder / Thorax - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Forearm / Sensor #0 / Right Elbow / Right Upper Arm - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Thigh / Sensor #0 / Right Hip / Sacrum - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Shank / Sensor #0 / Right Knee / Right Thigh - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q0 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q1 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q2 / Time,Right Foot / Sensor #0 / Right Ankle / Right Shank - #0 - Center of Mass Ref. Frame / Quaternion / Q3 / Time,
11,0.996181,-0.006106,0.085968,-0.014018,0.999067,0.039168,-0.000096,-0.018210,0.977568,0.035822,-0.143954,-0.149513,0.903322,-0.095291,0.023076,0.417607,0.997809,0.039324,0.053164,0.001875,0.998787,-0.046566,-0.001858,0.015886,0.993789,0.020398,0.021433,-0.107280,0.879706,0.045802,-0.210914,-0.423717,0.896235,0.035934,0.034284,0.440791,0.998937,-0.034936,0.029100,-0.007542,0.998760,0.042685,-0.024908,-0.006007,0.993355,-0.017508,0.061640,0.095599,
12,0.996180,-0.006035,0.085993,-0.013954,0.999067,0.039222,0.000023,-0.018099,0.977545,0.035792,-0.143983,-0.149645,0.903019,-0.095357,0.023186,0.418243,0.997817,0.039296,0.053052,0.001862,0.998788,-0.046555,-0.001859,0.015859,0.993781,0.020405,0.021434,-0.107350,0.879807,0.045756,-0.210954,-0.423491,0.896287,0.035966,0.034222,0.440687,0.998939,-0.034945,0.029010,-0.007623,0.998762,0.042650,-0.024898,-0.005965,0.993368,-0.017483,0.061585,0.095503,
13,0.996180,-0.005977,0.086000,-0.013891,0.999066,0.039291,0.000145,-0.017962,0.977526,0.035770,-0.143992,-0.149768,0.902692,-0.095434,0.023304,0.418923,0.997825,0.039254,0.052930,0.001809,0.998789,-0.046547,-0.001856,0.015831,0.993774,0.020406,0.021442,-0.107407,0.879809,0.045741,-0.210992,-0.423468,0.896267,0.036001,0.034224,0.440726,0.998940,-0.034962,0.028924,-0.007694,0.998763,0.042614,-0.024899,-0.005962,0.993380,-0.017490,0.061545,0.095412,
14,0.996182,-0.005930,0.085989,-0.013829,0.999066,0.039370,0.000246,-0.017813,0.977517,0.035752,-0.143983,-0.149837,0.902369,-0.095515,0.023442,0.419591,0.997833,0.039199,0.052823,0.001723,0.998790,-0.046537,-0.001851,0.015822,0.993768,0.020403,0.021452,-0.107462,0.879714,0.045755,-0.211024,-0.423649,0.896175,0.036050,0.034279,0.440902,0.998941,-0.034987,0.028867,-0.007751,0.998764,0.042582,-0.024917,-0.006026,0.993385,-0.017512,0.061517,0.095364,
15,0.996186,-0.005896,0.085960,-0.013767,0.999065,0.039452,0.000306,-0.017662,0.977523,0.035734,-0.143963,-0.149821,0.902086,-0.095594,0.023601,0.420174,0.997839,0.039136,0.052752,0.001609,0.998790,-0.046523,-0.001846,0.015844,0.993762,0.020404,0.021459,-0.107518,0.879555,0.045785,-0.211048,-0.423964,0.896045,0.036110,0.034367,0.441157,0.998940,-0.035015,0.028858,-0.007789,0.998763,0.042557,-0.024949,-0.006159,0.993385,-0.017538,0.061498,0.095372,
16,0.996191,-0.005872,0.085915,-0.013705,0.999065,0.039528,0.000315,-0.017521,0.977543,0.035718,-0.143935,-0.149720,0.901867,-0.095666,0.023768,0.420618,0.997843,0.039073,0.052728,0.001484,0.998790,-0.046506,-0.001838,0.015892,0.993756,0.020417,0.021462,-0.107574,0.879400,0.045814,-0.211060,-0.424276,0.895933,0.036171,0.034458,0.441371,0.998937,-0.035043,0.028903,-0.007804,0.998762,0.042540,-0.024989,-0.006334,0.993382,-0.017559,0.061484,0.095418,
17,0.996197,-0.005857,0.085859,-0.013647,0.999064,0.039595,0.000277,-0.017394,0.977572,0.035712,-0.143901,-0.149564,0.901714,-0.095732,0.023932,0.420921,0.997844,0.039016,0.052747,0.001366,0.998790,-0.046488,-0.001826,0.015945,0.993750,0.020444,0.021461,-0.107624,0.879326,0.045827,-0.211056,-0.424430,0.895905,0.036213,0.034526,0.441420,0.998934,-0.035066,0.028992,-0.007805,0.998761,0.042529,-0.025026,-0.006502,0.993378,-0.017568,0.061472,0.095462,
18,0.996203,-0.005850,0.085794,-0.013597,0.999064,0.039653,0.000205,-0.017279,0.977604,0.035721,-0.143860,-0.149396,0.901600,-0.095799,0.024086,0.421141,0.997844,0.038967,0.052797,0.001273,0.998790,-0.046470,-0.001812,0.015975,0.993745,0.020481,0.021457,-0.107662,0.879381,0.045817,-0.211038,-0.424327,0.895991,0.036224,0.034553,0.441241,0.998930,-0.035087,0.029105,-0.007802,0.998759,0.042521,-0.025054,-0.006613,0.993379,-0.017560,0.061459,0.095465,
19,0.996210,-0.005850,0.085722,-0.013558,0.999064,0.039706,0.000123,-0.017172,0.977631,0.035752,-0.143808,-0.149258,0.901478,-0.095875,0.024241,0.421377,0.997842,0.038924,0.052858,0.001215,0.998791,-0.046453,-0.001797,0.015958,0.993742,0.020517,0.021451,-0.107684,0.879562,0.045785,-0.211005,-0.423971,0.896177,0.036199,0.034538,0.440866,0.998926,-0.035106,0.029217,-0.007806,0.998759,0.042511,-0.025068,-0.006642,0.993386,-0.017532,0.061443,0.095403,
20,0.996217,-0.005856,0.085643,-0.013529,0.999064,0.039755,0.000049,-0.017070,0.977651,0.035802,-0.143745,-0.149178,0.901299,-0.095968,0.024410,0.421727,0.997841,0.038886,0.052913,0.001197,0.998793,-0.046436,-0.001785,0.015890,0.993741,0.020541,0.021448,-0.107690,0.879823,0.045744,-0.210962,-0.423456,0.896404,0.036148,0.034490,0.440412,0.998923,-0.035124,0.029309,-0.007820,0.998760,0.042498,-0.025067,-0.006597,0.993399,-0.017490,0.061423,0.095284,
21,0.996225,-0.005866,0.085554,-0.013508,0.999063,0.039795,-0.000010,-0.016984,0.977663,0.035867,-0.143670,-0.149158,0.901043,-0.096080,0.024604,0.422237,0.997840,0.038858,0.052957,0.001216,0.998796,-0.046419,-0.001776,0.015783,0.993741,0.020551,0.021446,-0.107684,0.880095,0.045707,-0.210913,-0.422918,0.896602,0.036087,0.034426,0.440019,0.998920,-0.035134,0.029377,-0.007830,0.998762,0.042482,-0.025056,-0.006519,0.993415,-0.017439,0.061400,0.095144,
22,0.996233,-0.005877,0.085454,-0.013492,0.999064,0.039820,-0.000063,-0.016926,0.977669,0.035936,-0.143585,-0.149179,0.900731,-0.096203,0.024816,0.422862,0.997838,0.038844,0.052996,0.001268,0.998798,-0.046401,-0.001769,0.015667,0.993742,0.020550,0.021447,-0.107674,0.880319,0.045684,-0.210864,-0.422478,0.896715,0.036030,0.034359,0.439799,0.998919,-0.035129,0.029430,-0.007822,0.998763,0.042466,-0.025038,-0.006455,0.993429,-0.017392,0.061375,0.095026,
23,0.996243,-0.005886,0.085344,-0.013478,0.999064,0.039823,-0.000122,-0.016900,0.977676,0.035999,-0.143496,-0.149209,0.900420,-0.096324,0.025025,0.423486,0.997835,0.038849,0.053040,0.001337,0.998801,-0.046382,-0.001762,0.015570,0.993743,0.020544,0.021450,-0.107669,0.880461,0.045680,-0.210820,-0.422205,0.896713,0.035985,0.034302,0.439811,0.998918,-0.035106,0.029485,-0.007790,0.998764,0.042455,-0.025019,-0.006438,0.993437,-0.017359,0.061349,0.094962,
24,0.996253,-0.005887,0.085228,-0.013468,0.999064,0.039809,-0.000194,-0.016900,0.977686,0.036044,-0.143409,-0.149212,0.900172,-0.096424,0.025209,0.423979,0.997832,0.038871,0.053096,0.001402,0.998803,-0.046363,-0.001752,0.015515,0.993743,0.020537,0.021454,-0.107674,0.880507,0.045694,-0.210784,-0.422125,0.896592,0.035957,0.034262,0.440064,0.998918,-0.035069,0.029551,-0.007740,0.998765,0.042454,-0.025001,-0.006474,0.993440,-0.017350,0.061323,0.094955,
25,0.996264,-0.005877,0.085107,-0.013463,0.999065,0.039784,-0.000275,-0.016907,0.977704,0.036065,-0.143330,-0.149169,0.900023,-0.096495,0.025356,0.424270,0.997827,0.038903,0.053157,0.001440,0.998804,-0.046345,-0.001737,0.015510,0.993741,0.020531,0.021456,-0.107691,0.880463,0.045723,-0.210759,-0.422227,0.896366,0.035941,0.034246,0.440526,0.998917,-0.035028,0.029627,-0.007696,0.998764,0.042464,-0.024985,-0.006535,0.993438,-0.017366,0.061297,0.094982,
26,0.996274,-0.005854,0.084980,-0.013468,0.999066,0.039761,-0.000352,-0.016899,0.977728,0.036061,-0.143261,-0.149079,0.899971,-0.096538,0.025469,0.424364,0.997823,0.038936,0.053211,0.001432,0.998804,-0.046330,-0.001718,0.015546,0.993738,0.020523,0.021458,-0.107718,0.880348,0.045761,-0.210742,-0.422470,0.896068,0.035935,0.034255,0.441132,0.998917,-0.034995,0.029699,-0.007682,0.998763,0.042484,-0.024972,-0.006582,0.993436,-0.017402,0.061275,0.095009,
27,0.996285,-0.005819,0.084850,-0.013484,0.999067,0.039751,-0.000407,-0.016862,0.977755,0.036036,-0.143203,-0.148959,0.899984,-0.096560,0.025563,0.424326,0.997820,0.038961,0.053243,0.001370,0.998803,-0.046317,-0.001698,0.015610,0.993735,0.020513,0.021460,-0.107750,0.880195,0.045798,-0.210727,-0.422792,0.895739,0.035934,0.034287,0.441798,0.998915,-0.034980,0.029749,-0.007715,0.998763,0.042510,-0.024960,-0.006586,0.993437,-0.017447,0.061257,0.095007,
28,0.996297,-0.005775,0.084718,-0.013513,0.999068,0.039760,-0.000426,-0.016791,0.977784,0.035997,-0.143153,-0.148829,0.900014,-0.096573,0.025657,0.424253,0.997820,0.038972,0.053239,0.001261,0.998803,-0.046308,-0.001681,0.015681,0.993732,0.020499,0.021462,-0.107780,0.880032,0.045829,-0.210711,-0.423136,0.895417,0.035934,0.034332,0.442446,0.998914,-0.034987,0.029760,-0.007798,0.998762,0.042539,-0.024946,-0.006543,0.993440,-0.017490,0.061246,0.094973,
29,0.996307,-0.005728,0.084587,-0.013554,0.999069,0.039786,-0.000410,-0.016698,0.977810,0.035953,-0.143111,-0.148708,0.900007,-0.096594,0.025776,0.424255,0.997823,0.038969,0.053201,0.001126,0.998802,-0.046301,-0.001667,0.015745,0.993729,0.020484,0.021465,-0.107804,0.879876,0.045851,-0.210690,-0.423468,0.895122,0.035937,0.034382,0.443039,0.998913,-0.035014,0.029730,-0.007917,0.998761,0.042570,-0.024929,-0.006475,0.993444,-0.017524,0.061241,0.094924,
30,0.996318,-0.005681,0.084462,-0.013605,0.999069,0.039820,-0.000371,-0.016603,0.977831,0.035912,-0.143074,-0.148613,0.899919,-0.096638,0.025937,0.424422,0.997826,0.038961,0.053143,0.000995,0.998802,-0.046296,-0.001657,0.015789,0.993728,0.020471,0.021466,-0.107818,0.879731,0.045868,-0.210667,-0.423779,0.894854,0.035945,0.034430,0.443575,0.998913,-0.035049,0.029668,-0.008043,0.998761,0.042603,-0.024903,-0.006416,0.993447,-0.017544,0.061239,0.094891,
