  ,// User name
21-5-2013,// Evaluation date
04Uprocessed.act,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
44.633,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
12,-0.148392,0.486756,1.497805,-0.143530,0.504769,1.201817,-0.028612,0.494221,0.988475,-0.111254,0.360861,1.008534,-0.098560,0.362625,0.515126,-0.172908,0.351669,0.063470,-0.158282,0.072003,1.497623,-0.173233,0.057884,1.214216,-0.051251,0.078046,0.979984,-0.121338,0.186015,1.002356,-0.114902,0.177125,0.544253,-0.168360,0.197125,0.067460,
13,-0.148999,0.486553,1.497646,-0.144003,0.504693,1.201668,-0.029090,0.494604,0.988244,-0.111614,0.360777,1.008524,-0.098454,0.362492,0.515128,-0.172903,0.351638,0.063447,-0.158923,0.071843,1.497375,-0.173668,0.057832,1.213952,-0.051243,0.077628,0.979925,-0.121506,0.185845,1.002337,-0.114986,0.177132,0.544231,-0.168363,0.197110,0.067443,
14,-0.149551,0.486365,1.497461,-0.144348,0.504670,1.201496,-0.029356,0.495011,0.988056,-0.111949,0.360716,1.008514,-0.098345,0.362357,0.515129,-0.172896,0.351605,0.063426,-0.159514,0.071668,1.497170,-0.174009,0.057710,1.213732,-0.051191,0.076945,0.979848,-0.121624,0.185628,1.002337,-0.115057,0.177144,0.544228,-0.168378,0.197102,0.067432,
15,-0.150059,0.486193,1.497255,-0.144590,0.504684,1.201307,-0.029421,0.495441,0.987910,-0.112248,0.360671,1.008503,-0.098245,0.362229,0.515130,-0.172888,0.351573,0.063408,-0.160034,0.071486,1.497002,-0.174247,0.057521,1.213550,-0.051131,0.076057,0.979739,-0.121698,0.185381,1.002352,-0.115119,0.177155,0.544238,-0.168398,0.197098,0.067426,
16,-0.150544,0.486035,1.497039,-0.144762,0.504717,1.201109,-0.029298,0.495895,0.987810,-0.112497,0.360630,1.008493,-0.098157,0.362114,0.515129,-0.172881,0.351545,0.063396,-0.160468,0.071306,1.496867,-0.174382,0.057270,1.213404,-0.051091,0.075035,0.979592,-0.121731,0.185124,1.002376,-0.115163,0.177156,0.544257,-0.168419,0.197096,0.067422,
17,-0.151020,0.485891,1.496820,-0.144901,0.504751,1.200908,-0.029000,0.496368,0.987757,-0.112680,0.360582,1.008485,-0.098074,0.362012,0.515128,-0.172876,0.351521,0.063388,-0.160812,0.071140,1.496766,-0.174424,0.056970,1.213294,-0.051089,0.073952,0.979409,-0.121727,0.184866,1.002401,-0.115176,0.177139,0.544278,-0.168435,0.197091,0.067421,
18,-0.151493,0.485758,1.496603,-0.145029,0.504774,1.200709,-0.028549,0.496848,0.987749,-0.112785,0.360516,1.008477,-0.097987,0.361918,0.515127,-0.172871,0.351500,0.063385,-0.161069,0.070998,1.496700,-0.174393,0.056640,1.213224,-0.051137,0.072867,0.979197,-0.121683,0.184615,1.002420,-0.115144,0.177098,0.544294,-0.168444,0.197082,0.067420,
19,-0.151958,0.485636,1.496385,-0.145154,0.504780,1.200506,-0.027977,0.497314,0.987779,-0.112804,0.360426,1.008470,-0.097885,0.361824,0.515123,-0.172866,0.351480,0.063387,-0.161248,0.070889,1.496670,-0.174321,0.056308,1.213194,-0.051231,0.071807,0.978968,-0.121595,0.184372,1.002430,-0.115062,0.177036,0.544301,-0.168445,0.197070,0.067418,
20,-0.152400,0.485529,1.496158,-0.145264,0.504767,1.200293,-0.027320,0.497740,0.987834,-0.112741,0.360308,1.008462,-0.097762,0.361722,0.515116,-0.172861,0.351460,0.063393,-0.161363,0.070816,1.496671,-0.174252,0.056009,1.213199,-0.051357,0.070753,0.978734,-0.121454,0.184138,1.002429,-0.114932,0.176956,0.544297,-0.168441,0.197059,0.067415,
21,-0.152802,0.485436,1.495912,-0.145342,0.504738,1.200059,-0.026614,0.498100,0.987896,-0.112607,0.360162,1.008449,-0.097616,0.361608,0.515104,-0.172854,0.351436,0.063402,-0.161428,0.070783,1.496694,-0.174240,0.055775,1.213228,-0.051487,0.069632,0.978508,-0.121248,0.183914,1.002421,-0.114766,0.176866,0.544286,-0.168433,0.197053,0.067411,
22,-0.153151,0.485357,1.495641,-0.145373,0.504690,1.199799,-0.025887,0.498377,0.987953,-0.112423,0.359995,1.008431,-0.097445,0.361481,0.515086,-0.172845,0.351408,0.063415,-0.161454,0.070789,1.496720,-0.174336,0.055632,1.213266,-0.051577,0.068313,0.978306,-0.120967,0.183708,1.002410,-0.114578,0.176775,0.544273,-0.168425,0.197052,0.067407,
23,-0.153444,0.485286,1.495350,-0.145351,0.504622,1.199517,-0.025158,0.498563,0.987995,-0.112208,0.359818,1.008405,-0.097248,0.361344,0.515060,-0.172831,0.351374,0.063432,-0.161447,0.070831,1.496731,-0.174581,0.055583,1.213294,-0.051574,0.066618,0.978148,-0.120606,0.183525,1.002406,-0.114383,0.176686,0.544264,-0.168422,0.197057,0.067402,
24,-0.153681,0.485221,1.495053,-0.145276,0.504530,1.199226,-0.024442,0.498658,0.988022,-0.111979,0.359642,1.008372,-0.097025,0.361201,0.515026,-0.172812,0.351333,0.063452,-0.161412,0.070909,1.496710,-0.174989,0.055607,1.213296,-0.051419,0.064342,0.978060,-0.120167,0.183371,1.002413,-0.114188,0.176605,0.544267,-0.168423,0.197066,0.067397,
25,-0.153867,0.485160,1.494773,-0.145149,0.504411,1.198952,-0.023749,0.498669,0.988042,-0.111749,0.359481,1.008330,-0.096781,0.361059,0.514985,-0.172789,0.351285,0.063474,-0.161347,0.071015,1.496646,-0.175539,0.055643,1.213266,-0.051059,0.061282,0.978078,-0.119667,0.183250,1.002434,-0.113998,0.176535,0.544283,-0.168432,0.197080,0.067391,
26,-0.154003,0.485109,1.494537,-0.144972,0.504265,1.198719,-0.023091,0.498606,0.988068,-0.111526,0.359349,1.008282,-0.096523,0.360925,0.514938,-0.172762,0.351233,0.063497,-0.161255,0.071137,1.496541,-0.176165,0.055599,1.213207,-0.050465,0.057272,0.978247,-0.119133,0.183162,1.002466,-0.113818,0.176480,0.544310,-0.168446,0.197099,0.067385,
27,-0.154091,0.485073,1.494367,-0.144750,0.504100,1.198550,-0.022477,0.498481,0.988114,-0.111309,0.359254,1.008229,-0.096263,0.360807,0.514886,-0.172734,0.351180,0.063519,-0.161145,0.071244,1.496417,-0.176762,0.055358,1.213140,-0.049641,0.052208,0.978616,-0.118601,0.183107,1.002502,-0.113652,0.176445,0.544342,-0.168468,0.197123,0.067380,
28,-0.154127,0.485063,1.494272,-0.144492,0.503930,1.198454,-0.021917,0.498303,0.988188,-0.111095,0.359203,1.008174,-0.096012,0.360714,0.514832,-0.172707,0.351128,0.063538,-0.161029,0.071292,1.496311,-0.177199,0.054796,1.213100,-0.048627,0.046077,0.979232,-0.118098,0.183085,1.002537,-0.113506,0.176431,0.544374,-0.168496,0.197151,0.067377,
29,-0.154103,0.485085,1.494249,-0.144209,0.503776,1.198429,-0.021416,0.498078,0.988293,-0.110871,0.359199,1.008122,-0.095780,0.360652,0.514781,-0.172683,0.351082,0.063553,-0.160917,0.071232,1.496270,-0.177355,0.053801,1.213130,-0.047486,0.038964,0.980136,-0.117642,0.183096,1.002566,-0.113389,0.176441,0.544399,-0.168532,0.197180,0.067378,
30,-0.154014,0.485148,1.494281,-0.143906,0.503663,1.198457,-0.020978,0.497810,0.988420,-0.110625,0.359243,1.008080,-0.095572,0.360625,0.514737,-0.172662,0.351045,0.063562,-0.160816,0.071025,1.496338,-0.177161,0.052295,1.213276,-0.046287,0.031035,0.981361,-0.117234,0.183144,1.002588,-0.113304,0.176477,0.544418,-0.168574,0.197209,0.067385,
31,-0.153857,0.485256,1.494343,-0.143581,0.503615,1.198514,-0.020600,0.497501,0.988552,-0.110347,0.359332,1.008051,-0.095388,0.360635,0.514704,-0.172648,0.351021,0.063565,-0.160726,0.070656,1.496543,-0.176616,0.050251,1.213571,-0.045079,0.022499,0.982926,-0.116866,0.183229,1.002603,-0.113250,0.176537,0.544431,-0.168618,0.197240,0.067396,
32,-0.153638,0.485413,1.494406,-0.143228,0.503645,1.198575,-0.020277,0.497153,0.988668,-0.110035,0.359465,1.008036,-0.095227,0.360682,0.514685,-0.172641,0.351013,0.063564,-0.160643,0.070138,1.496893,-0.175791,0.047706,1.214033,-0.043892,0.013558,0.984837,-0.116529,0.183353,1.002615,-0.113221,0.176623,0.544441,-0.168660,0.197271,0.067410,
33,-0.153369,0.485613,1.494448,-0.142841,0.503752,1.198615,-0.020002,0.496778,0.988747,-0.109693,0.359637,1.008033,-0.095085,0.360761,0.514675,-0.172641,0.351020,0.063560,-0.160573,0.069509,1.497370,-0.174805,0.044764,1.214657,-0.042735,0.004354,0.987091,-0.116212,0.183515,1.002624,-0.113203,0.176734,0.544449,-0.168698,0.197306,0.067427,
34,-0.153070,0.485848,1.494451,-0.142423,0.503918,1.198618,-0.019762,0.496391,0.988773,-0.109329,0.359843,1.008036,-0.094957,0.360865,0.514671,-0.172648,0.351041,0.063556,-0.160527,0.068820,1.497942,-0.173817,0.041587,1.215411,-0.041615,-0.005052,0.989683,-0.115910,0.183711,1.002630,-0.113180,0.176864,0.544454,-0.168727,0.197343,0.067442,
35,-0.152762,0.486105,1.494409,-0.141988,0.504113,1.198577,-0.019546,0.496018,0.988739,-0.108953,0.360072,1.008039,-0.094836,0.360985,0.514667,-0.172659,0.351071,0.063554,-0.160525,0.068129,1.498560,-0.172998,0.038385,1.216245,-0.040543,-0.014677,0.992623,-0.115621,0.183935,1.002633,-0.113138,0.177010,0.544457,-0.168747,0.197381,0.067457,
36,-0.152464,0.486364,1.494324,-0.141560,0.504304,1.198493,-0.019338,0.495693,0.988649,-0.108574,0.360316,1.008036,-0.094714,0.361111,0.514656,-0.172672,0.351106,0.063553,-0.160590,0.067490,1.499169,-0.172521,0.035388,1.217088,-0.039541,-0.024591,0.995950,-0.115340,0.184179,1.002633,-0.113065,0.177164,0.544458,-0.168757,0.197420,0.067468,
37,-0.152191,0.486609,1.494206,-0.141166,0.504461,1.198374,-0.019125,0.495449,0.988515,-0.108203,0.360563,1.008023,-0.094586,0.361238,0.514636,-0.172685,0.351143,0.063554,-0.160742,0.066946,1.499711,-0.172537,0.032826,1.217862,-0.038633,-0.034874,0.999743,-0.115063,0.184435,1.002630,-0.112955,0.177319,0.544455,-0.168758,0.197457,0.067475,
38,-0.151949,0.486825,1.494071,-0.140830,0.504566,1.198236,-0.018899,0.495312,0.988359,-0.107849,0.360804,1.007998,-0.094445,0.361358,0.514606,-0.172698,0.351176,0.063555,-0.160997,0.066524,1.500140,-0.173158,0.030889,1.218494,-0.037837,-0.045568,1.004123,-0.114789,0.184695,1.002623,-0.112805,0.177469,0.544449,-0.168754,0.197493,0.067480,
39,-0.151737,0.487006,1.493939,-0.140560,0.504617,1.198098,-0.018655,0.495294,0.988206,-0.107526,0.361033,1.007963,-0.094290,0.361468,0.514566,-0.172708,0.351205,0.063556,-0.161366,0.066241,1.500423,-0.174444,0.029709,1.218933,-0.037166,-0.056641,1.009245,-0.114512,0.184951,1.002612,-0.112615,0.177610,0.544440,-0.168745,0.197528,0.067482,
40,-0.151544,0.487149,1.493832,-0.140347,0.504628,1.197983,-0.018400,0.495390,0.988079,-0.107243,0.361247,1.007921,-0.094125,0.361568,0.514521,-0.172715,0.351227,0.063555,-0.161861,0.066103,1.500551,-0.176397,0.029340,1.219163,-0.036615,-0.067989,1.015281,-0.114229,0.185197,1.002599,-0.112385,0.177743,0.544429,-0.168735,0.197563,0.067483,
41,-0.151347,0.487260,1.493767,-0.140165,0.504625,1.197911,-0.018147,0.495583,0.987999,-0.107013,0.361448,1.007876,-0.093960,0.361662,0.514474,-0.172720,0.351242,0.063552,-0.162489,0.066115,1.500545,-0.178948,0.029750,1.219211,-0.036168,-0.079448,1.022400,-0.113930,0.185431,1.002584,-0.112121,0.177869,0.544415,-0.168727,0.197596,0.067485,
42,-0.151114,0.487347,1.493758,-0.139977,0.504639,1.197897,-0.017914,0.495847,0.987976,-0.106842,0.361643,1.007831,-0.093812,0.361755,0.514428,-0.172724,0.351252,0.063549,-0.163248,0.066266,1.500455,-0.181946,0.030810,1.219145,-0.035801,-0.090840,1.030747,-0.113603,0.185650,1.002566,-0.111827,0.177992,0.544399,-0.168721,0.197629,0.067488,
43,-0.150813,0.487420,1.493810,-0.139748,0.504703,1.197945,-0.017718,0.496155,0.988009,-0.106732,0.361837,1.007790,-0.093698,0.361859,0.514388,-0.172728,0.351262,0.063546,-0.164111,0.066529,1.500353,-0.185147,0.032301,1.219056,-0.035480,-0.102016,1.040415,-0.113236,0.185859,1.002547,-0.111510,0.178119,0.544380,-0.168716,0.197664,0.067493,
44,-0.150417,0.487489,1.493918,-0.139454,0.504842,1.198053,-0.017574,0.496479,0.988085,-0.106674,0.362038,1.007757,-0.093633,0.361984,0.514355,-0.172734,0.351277,0.063545,-0.165032,0.066844,1.500322,-0.188228,0.033934,1.219037,-0.035176,-0.112885,1.051431,-0.112822,0.186059,1.002526,-0.111180,0.178254,0.544360,-0.168711,0.197702,0.067500,
45,-0.149914,0.487562,1.494069,-0.139096,0.505067,1.198208,-0.017493,0.496797,0.988178,-0.106649,0.362247,1.007736,-0.093621,0.362137,0.514333,-0.172740,0.351301,0.063546,-0.165946,0.067129,1.500435,-0.190833,0.035389,1.219161,-0.034867,-0.123409,1.063744,-0.112368,0.186255,1.002504,-0.110845,0.178400,0.544339,-0.168703,0.197744,0.067507,
46,-0.149310,0.487646,1.494244,-0.138692,0.505374,1.198390,-0.017477,0.497094,0.988258,-0.106631,0.362461,1.007728,-0.093651,0.362318,0.514324,-0.172747,0.351334,0.063551,-0.166792,0.067298,1.500747,-0.192651,0.036369,1.219470,-0.034544,-0.133592,1.077223,-0.111890,0.186450,1.002482,-0.110515,0.178557,0.544317,-0.168691,0.197789,0.067515,
47,-0.148632,0.487739,1.494423,-0.138271,0.505744,1.198576,-0.017518,0.497365,0.988296,-0.106595,0.362672,1.007733,-0.093706,0.362518,0.514326,-0.172753,0.351373,0.063559,-0.167526,0.067291,1.501277,-0.193503,0.036653,1.219979,-0.034217,-0.143455,1.091688,-0.111417,0.186644,1.002460,-0.110200,0.178722,0.544295,-0.168673,0.197837,0.067522,
48,-0.147918,0.487841,1.494585,-0.137861,0.506149,1.198746,-0.017594,0.497621,0.988269,-0.106521,0.362874,1.007748,-0.093761,0.362723,0.514338,-0.172760,0.351415,0.063569,-0.168134,0.067093,1.502013,-0.193384,0.036126,1.220685,-0.033899,-0.153005,1.106947,-0.110981,0.186833,1.002437,-0.109910,0.178888,0.544273,-0.168651,0.197887,0.067527,
49,-0.147207,0.487944,1.494719,-0.137480,0.506557,1.198888,-0.017674,0.497883,0.988170,-0.106403,0.363057,1.007767,-0.093794,0.362912,0.514353,-0.172766,0.351454,0.063580,-0.168618,0.066730,1.502919,-0.192439,0.034787,1.221575,-0.033608,-0.162225,1.122836,-0.110609,0.187012,1.002414,-0.109653,0.179049,0.544249,-0.168626,0.197937,0.067528,
50,-0.146526,0.488042,1.494819,-0.137132,0.506939,1.198995,-0.017722,0.498181,0.988010,-0.106241,0.363218,1.007783,-0.093786,0.363069,0.514366,-0.172771,0.351486,0.063590,-0.168992,0.066251,1.503943,-0.190876,0.032723,1.222626,-0.033364,-0.171066,1.139253,-0.110318,0.187173,1.002389,-0.109439,0.179194,0.544225,-0.168601,0.197984,0.067526,
51,-0.145892,0.488126,1.494890,-0.136809,0.507275,1.199073,-0.017707,0.498538,0.987814,-0.106043,0.363353,1.007792,-0.093724,0.363181,0.514371,-0.172776,0.351507,0.063598,-0.169271,0.065697,1.505037,-0.188882,0.030057,1.223812,-0.033190,-0.179454,1.156160,-0.110110,0.187312,1.002363,-0.109270,0.179317,0.544198,-0.168579,0.198025,0.067519,
52,-0.145300,0.488188,1.494944,-0.136497,0.507554,1.199133,-0.017611,0.498966,0.987615,-0.105812,0.363462,1.007791,-0.093604,0.363246,0.514368,-0.172781,0.351517,0.063604,-0.169473,0.065095,1.506165,-0.186589,0.026905,1.225112,-0.033114,-0.187303,1.173569,-0.109974,0.187424,1.002335,-0.109148,0.179412,0.544171,-0.168560,0.198057,0.067511,
53,-0.144732,0.488225,1.494998,-0.136181,0.507781,1.199191,-0.017435,0.499456,0.987444,-0.105557,0.363547,1.007780,-0.093430,0.363268,0.514355,-0.172785,0.351516,0.063609,-0.169628,0.064452,1.507307,-0.184067,0.023350,1.226515,-0.033163,-0.194518,1.191515,-0.109893,0.187512,1.002308,-0.109069,0.179478,0.544144,-0.168546,0.198078,0.067503,
54,-0.144162,0.488237,1.495069,-0.135842,0.507970,1.199268,-0.017192,0.499985,0.987331,-0.105287,0.363612,1.007761,-0.093217,0.363255,0.514334,-0.172790,0.351505,0.063613,-0.169775,0.063768,1.508459,-0.181352,0.019446,1.228024,-0.033361,-0.200992,1.210028,-0.109841,0.187582,1.002283,-0.109025,0.179519,0.544119,-0.168536,0.198090,0.067496,
55,-0.143565,0.488226,1.495174,-0.135462,0.508146,1.199380,-0.016900,0.500524,0.987292,-0.105013,0.363660,1.007733,-0.092983,0.363217,0.514306,-0.172796,0.351486,0.063616,-0.169957,0.063040,1.509626,-0.178467,0.015223,1.229656,-0.033725,-0.206603,1.229111,-0.109797,0.187639,1.002261,-0.109006,0.179540,0.544099,-0.168529,0.198093,0.067491,
56,-0.142925,0.488191,1.495325,-0.135026,0.508330,1.199540,-0.016572,0.501042,0.987334,-0.104744,0.363698,1.007700,-0.092744,0.363165,0.514272,-0.172804,0.351462,0.063617,-0.170205,0.062266,1.510817,-0.175443,0.010708,1.231431,-0.034269,-0.211214,1.248730,-0.109741,0.187689,1.002244,-0.109000,0.179549,0.544082,-0.168524,0.198092,0.067489,
57,-0.142237,0.488132,1.495525,-0.134523,0.508540,1.199753,-0.016215,0.501515,0.987455,-0.104487,0.363728,1.007662,-0.092515,0.363107,0.514233,-0.172814,0.351436,0.063615,-0.170535,0.061450,1.512041,-0.172325,0.005935,1.233371,-0.035014,-0.214682,1.268805,-0.109661,0.187738,1.002231,-0.108996,0.179553,0.544070,-0.168520,0.198088,0.067488,
58,-0.141511,0.488044,1.495770,-0.133956,0.508783,1.200017,-0.015830,0.501930,0.987643,-0.104241,0.363754,1.007623,-0.092303,0.363050,0.514194,-0.172823,0.351409,0.063613,-0.170945,0.060602,1.513305,-0.169179,0.000952,1.235491,-0.035994,-0.216872,1.289211,-0.109550,0.187785,1.002222,-0.108983,0.179558,0.544061,-0.168516,0.198085,0.067489,
59,-0.140762,0.487918,1.496046,-0.133336,0.509049,1.200317,-0.015413,0.502282,0.987878,-0.104001,0.363777,1.007588,-0.092116,0.363001,0.514157,-0.172830,0.351385,0.063609,-0.171409,0.059738,1.514615,-0.166078,-0.004172,1.237795,-0.037256,-0.217685,1.309776,-0.109406,0.187829,1.002214,-0.108956,0.179566,0.544054,-0.168513,0.198082,0.067490,
60,-0.140012,0.487749,1.496334,-0.132689,0.509318,1.200635,-0.014956,0.502573,0.988140,-0.103760,0.363794,1.007559,-0.091955,0.362968,0.514126,-0.172833,0.351365,0.063608,-0.171892,0.058880,1.515968,-0.163096,-0.009358,1.240273,-0.038854,-0.217074,1.330282,-0.109228,0.187868,1.002206,-0.108909,0.179581,0.544046,-0.168509,0.198082,0.067490,
61,-0.139279,0.487536,1.496611,-0.132043,0.509562,1.200943,-0.014458,0.502811,0.988406,-0.103511,0.363801,1.007542,-0.091826,0.362955,0.514106,-0.172832,0.351352,0.063611,-0.172348,0.058048,1.517357,-0.160291,-0.014522,1.242894,-0.040842,-0.215051,1.350487,-0.109017,0.187895,1.002195,-0.108839,0.179601,0.544035,-0.168503,0.198084,0.067488,
62,-0.138575,0.487283,1.496854,-0.131422,0.509751,1.201217,-0.013914,0.503007,0.988657,-0.103253,0.363794,1.007537,-0.091728,0.362962,0.514097,-0.172828,0.351345,0.063618,-0.172736,0.057254,1.518766,-0.157698,-0.019588,1.245616,-0.043254,-0.211679,1.370138,-0.108774,0.187906,1.002179,-0.108746,0.179625,0.544019,-0.168495,0.198090,0.067484,
63,-0.137905,0.486996,1.497044,-0.130837,0.509859,1.201436,-0.013328,0.503170,0.988874,-0.102989,0.363764,1.007541,-0.091659,0.362979,0.514097,-0.172823,0.351342,0.063628,-0.173025,0.056505,1.520175,-0.155331,-0.024494,1.248388,-0.046099,-0.207058,1.388989,-0.108503,0.187896,1.002156,-0.108629,0.179647,0.543995,-0.168485,0.198099,0.067479,
64,-0.137268,0.486683,1.497172,-0.130288,0.509874,1.201587,-0.012703,0.503304,0.989045,-0.102723,0.363709,1.007551,-0.091610,0.362993,0.514102,-0.172820,0.351340,0.063640,-0.173201,0.055800,1.521563,-0.153181,-0.029189,1.251159,-0.049349,-0.201306,1.406818,-0.108209,0.187858,1.002125,-0.108487,0.179662,0.543963,-0.168472,0.198107,0.067473,
65,-0.136660,0.486352,1.497236,-0.129771,0.509792,1.201669,-0.012047,0.503401,0.989167,-0.102458,0.363625,1.007559,-0.091568,0.362986,0.514105,-0.172819,0.351333,0.063649,-0.173266,0.055141,1.522910,-0.151231,-0.033620,1.253879,-0.052940,-0.194557,1.423427,-0.107903,0.187789,1.002085,-0.108319,0.179661,0.543923,-0.168460,0.198114,0.067467,
66,-0.136074,0.486004,1.497242,-0.129284,0.509618,1.201686,-0.011368,0.503447,0.989240,-0.102195,0.363511,1.007562,-0.091518,0.362947,0.514104,-0.172819,0.351318,0.063655,-0.173235,0.054533,1.524203,-0.149462,-0.037731,1.256501,-0.056784,-0.186961,1.438652,-0.107595,0.187691,1.002039,-0.108123,0.179639,0.543875,-0.168448,0.198118,0.067463,
67,-0.135504,0.485645,1.497201,-0.128830,0.509366,1.201651,-0.010679,0.503423,0.989272,-0.101933,0.363371,1.007556,-0.091447,0.362872,0.514093,-0.172817,0.351295,0.063658,-0.173128,0.053985,1.525430,-0.147856,-0.041464,1.258985,-0.060774,-0.178693,1.452367,-0.107296,0.187564,1.001988,-0.107897,0.179591,0.543823,-0.168437,0.198118,0.067462,
