  ,// User name
28-5-2013,// Evaluation date
01Lprocessed (1),0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
55.700,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
14,-0.565252,0.056351,1.491432,-0.585208,0.132398,1.229241,-0.539694,0.142224,0.973503,-0.642155,-0.009841,0.995280,-0.737497,0.047817,0.587201,-0.837693,0.084146,0.126276,-0.573929,-0.333070,1.445272,-0.636422,-0.342117,1.178156,-0.608000,-0.451893,0.940566,4.706703,-3.267551,6.765323,4.842961,-3.333917,6.379378,-0.815732,-0.131212,0.142645,
15,-0.565445,0.056864,1.491314,-0.584680,0.132910,1.229068,-0.538479,0.142679,0.973486,-0.642241,-0.009617,0.995332,-0.737435,0.047927,0.587202,-0.837697,0.084159,0.126281,-0.573797,-0.334334,1.446283,-0.633273,-0.347376,1.178644,-0.605141,-0.462890,0.944823,4.697305,-3.261632,6.754543,4.833491,-3.328106,6.368591,-0.815735,-0.131186,0.142643,
16,-0.565681,0.057441,1.491164,-0.584202,0.133450,1.228856,-0.537264,0.143089,0.973446,-0.642363,-0.009368,0.995395,-0.737386,0.048048,0.587208,-0.837697,0.084171,0.126283,-0.573722,-0.335760,1.447486,-0.629953,-0.353355,1.179406,-0.601875,-0.475158,0.950029,4.687833,-3.255715,6.743759,4.823990,-3.322260,6.357809,-0.815736,-0.131162,0.142644,
17,-0.565960,0.058064,1.490986,-0.583793,0.133999,1.228608,-0.536071,0.143449,0.973382,-0.642510,-0.009101,0.995466,-0.737355,0.048179,0.587218,-0.837692,0.084182,0.126282,-0.573754,-0.337339,1.448881,-0.626530,-0.360039,1.180482,-0.598154,-0.488546,0.956284,4.678288,-3.249802,6.732970,4.814461,-3.316383,6.347032,-0.815736,-0.131141,0.142647,
18,-0.566276,0.058718,1.490780,-0.583466,0.134542,1.228327,-0.534925,0.143758,0.973294,-0.642665,-0.008824,0.995538,-0.737338,0.048322,0.587231,-0.837682,0.084191,0.126278,-0.573938,-0.339028,1.450462,-0.623129,-0.367373,1.181919,-0.593922,-0.502863,0.963683,4.668698,-3.243893,6.722178,4.804917,-3.310488,6.336259,-0.815734,-0.131122,0.142651,
19,-0.566616,0.059392,1.490549,-0.583222,0.135065,1.228015,-0.533845,0.144015,0.973178,-0.642810,-0.008544,0.995603,-0.737331,0.048475,0.587243,-0.837670,0.084198,0.126273,-0.574306,-0.340752,1.452210,-0.619927,-0.375219,1.183753,-0.589124,-0.517882,0.972313,4.659094,-3.237983,6.711384,4.795371,-3.304588,6.325487,-0.815730,-0.131102,0.142656,
20,-0.566959,0.060075,1.490296,-0.583048,0.135556,1.227675,-0.532849,0.144215,0.973032,-0.642933,-0.008268,0.995658,-0.737326,0.048635,0.587253,-0.837659,0.084204,0.126268,-0.574867,-0.342416,1.454093,-0.617091,-0.383381,1.185993,-0.583731,-0.533353,0.982255,4.649502,-3.232070,6.700586,4.785834,-3.298692,6.314711,-0.815724,-0.131081,0.142663,
21,-0.567287,0.060757,1.490026,-0.582926,0.136007,1.227312,-0.531955,0.144353,0.972853,-0.643031,-0.008004,0.995702,-0.737316,0.048799,0.587258,-0.837649,0.084207,0.126266,-0.575600,-0.343952,1.456079,-0.614723,-0.391658,1.188624,-0.577759,-0.549028,0.993583,4.639939,-3.226153,6.689784,4.776312,-3.292804,6.303929,-0.815715,-0.131057,0.142670,
22,-0.567583,0.061428,1.489748,-0.582839,0.136409,1.226934,-0.531177,0.144422,0.972639,-0.643103,-0.007752,0.995736,-0.737293,0.048961,0.587258,-0.837643,0.084208,0.126265,-0.576468,-0.345329,1.458144,-0.612832,-0.399910,1.191616,-0.571282,-0.564672,1.006359,4.630409,-3.220232,6.678979,4.766809,-3.286921,6.293139,-0.815705,-0.131031,0.142677,
23,-0.567838,0.062075,1.489468,-0.582776,0.136756,1.226550,-0.530529,0.144410,0.972394,-0.643151,-0.007513,0.995763,-0.737256,0.049116,0.587253,-0.837640,0.084207,0.126265,-0.577431,-0.346553,1.460276,-0.611354,-0.408078,1.194941,-0.564421,-0.580078,1.020628,4.620909,-3.214307,6.668169,4.757325,-3.281039,6.282342,-0.815692,-0.131005,0.142684,
