  ,// User name
21-5-2013,// Evaluation date
04Rprocessed.act,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
90.133,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
24,-0.065650,0.530192,1.488909,-0.058884,0.546225,1.192845,0.045340,0.522920,0.979245,-0.043834,0.397928,1.010832,-0.084475,0.411820,0.519130,-0.161174,0.399110,0.064633,-0.100942,0.104279,1.500995,-0.125700,0.073774,1.219572,0.014405,-0.149148,1.276958,-0.049813,0.227215,1.000128,-0.105528,0.205265,0.545823,-0.164174,0.219395,0.067087,
25,-0.065547,0.530094,1.488896,-0.058805,0.546086,1.192829,0.045193,0.522881,0.979080,-0.043658,0.397680,1.010802,-0.084402,0.411669,0.519110,-0.161163,0.399094,0.064629,-0.100985,0.104176,1.501229,-0.124764,0.073496,1.219742,0.014801,-0.146522,1.286330,-0.049894,0.226971,1.000146,-0.105581,0.205142,0.545832,-0.164163,0.219383,0.067089,
26,-0.065444,0.529972,1.488884,-0.058741,0.545925,1.192814,0.045053,0.522777,0.978940,-0.043454,0.397445,1.010778,-0.084302,0.411525,0.519098,-0.161152,0.399078,0.064627,-0.100995,0.104030,1.501416,-0.123963,0.073192,1.219878,0.015264,-0.143508,1.295087,-0.049962,0.226739,1.000161,-0.105628,0.205027,0.545838,-0.164153,0.219369,0.067090,
27,-0.065344,0.529825,1.488866,-0.058697,0.545744,1.192792,0.044927,0.522609,0.978820,-0.043234,0.397225,1.010761,-0.084182,0.411395,0.519092,-0.161143,0.399062,0.064627,-0.100974,0.103839,1.501556,-0.123312,0.072871,1.219982,0.015781,-0.140134,1.303265,-0.050010,0.226524,1.000169,-0.105664,0.204923,0.545840,-0.164146,0.219355,0.067091,
28,-0.065249,0.529651,1.488840,-0.058676,0.545541,1.192763,0.044819,0.522384,0.978718,-0.043012,0.397019,1.010748,-0.084047,0.411279,0.519089,-0.161137,0.399047,0.064628,-0.100927,0.103605,1.501649,-0.122818,0.072559,1.220048,0.016333,-0.136405,1.310920,-0.050032,0.226328,1.000171,-0.105682,0.204829,0.545836,-0.164142,0.219342,0.067092,
29,-0.065168,0.529449,1.488808,-0.058675,0.545314,1.192729,0.044731,0.522109,0.978631,-0.042801,0.396826,1.010739,-0.083908,0.411178,0.519088,-0.161135,0.399031,0.064629,-0.100854,0.103330,1.501690,-0.122486,0.072287,1.220069,0.016891,-0.132308,1.318126,-0.050024,0.226153,1.000165,-0.105682,0.204744,0.545827,-0.164140,0.219330,0.067092,
30,-0.065104,0.529215,1.488778,-0.058687,0.545059,1.192696,0.044665,0.521792,0.978562,-0.042613,0.396645,1.010732,-0.083773,0.411086,0.519089,-0.161136,0.399015,0.064631,-0.100758,0.103018,1.501677,-0.122317,0.072088,1.220038,0.017421,-0.127820,1.324965,-0.049984,0.225996,1.000154,-0.105662,0.204667,0.545814,-0.164140,0.219319,0.067094,
31,-0.065062,0.528949,1.488759,-0.058700,0.544772,1.192674,0.044621,0.521442,0.978517,-0.042448,0.396473,1.010729,-0.083651,0.411000,0.519091,-0.161136,0.398997,0.064635,-0.100641,0.102674,1.501607,-0.122307,0.071987,1.219950,0.017893,-0.122926,1.331516,-0.049913,0.225855,1.000136,-0.105627,0.204594,0.545798,-0.164143,0.219308,0.067095,
32,-0.065041,0.528655,1.488758,-0.058705,0.544455,1.192672,0.044598,0.521066,0.978505,-0.042306,0.396309,1.010728,-0.083549,0.410918,0.519096,-0.161134,0.398979,0.064641,-0.100507,0.102303,1.501486,-0.122437,0.071984,1.219809,0.018289,-0.117631,1.337837,-0.049816,0.225729,1.000114,-0.105582,0.204526,0.545780,-0.164147,0.219298,0.067096,
33,-0.065037,0.528338,1.488782,-0.058697,0.544112,1.192695,0.044600,0.520665,0.978531,-0.042182,0.396151,1.010729,-0.083472,0.410836,0.519104,-0.161128,0.398959,0.064651,-0.100360,0.101908,1.501324,-0.122667,0.072055,1.219627,0.018606,-0.111967,1.343964,-0.049699,0.225613,1.000088,-0.105532,0.204458,0.545760,-0.164153,0.219288,0.067098,
